"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","is_significant","tes_bound","tead1_bound"
"ENSG00000186417.15","GLDN",2827.97531055777,-4.12653644841925,0.136565273687507,-30.2165868159261,1.43431098075037e-200,2.32003216162517e-197,"ENSG00000186417",TRUE,TRUE,TRUE
"ENSG00000038427.16","VCAN",13303.7072072348,-3.3430689830481,0.110796455263509,-30.1730680381176,5.34501680587103e-200,8.25270594826487e-197,"ENSG00000038427",TRUE,TRUE,TRUE
"ENSG00000140937.14","CDH11",4361.05033151811,-3.51266605280108,0.117120357707703,-29.9919341227393,1.25029389163099e-197,1.84652099612702e-194,"ENSG00000140937",TRUE,TRUE,TRUE
"ENSG00000101871.18","MID1",1114.52480103151,-4.14934057568253,0.139113476715086,-29.8270208872766,1.74399534709305e-195,2.46833474791903e-192,"ENSG00000101871",TRUE,TRUE,TRUE
"ENSG00000197702.14","PARVA",737.578321605466,-5.13370211651562,0.17280779615846,-29.7075839784923,6.12826393671285e-194,8.32659477609049e-191,"ENSG00000197702",TRUE,TRUE,TRUE
"ENSG00000162496.9","DHRS3",3223.63058221268,-3.40999963743536,0.11489505306766,-29.6792555152681,1.42254459786701e-193,1.85849980385949e-190,"ENSG00000162496",TRUE,TRUE,TRUE
"ENSG00000206579.10","XKR4",1181.79633356271,-4.14719861683479,0.141869709979761,-29.2324458647757,7.506838744509e-188,9.10686780262435e-185,"ENSG00000206579",TRUE,TRUE,TRUE
"ENSG00000148773.14","MKI67",3601.78097644897,-3.56563641263512,0.122095886702335,-29.2035752304089,1.7467512841691e-187,2.04598784898814e-184,"ENSG00000148773",TRUE,FALSE,TRUE
"ENSG00000142871.18","CCN1",1225.4248327505,-7.58217516754692,0.259701372054849,-29.1957455116778,2.19602805752716e-187,2.48648936860275e-184,"ENSG00000142871",TRUE,TRUE,TRUE
"ENSG00000171346.16","KRT15",3217.80180084832,5.24045776785518,0.179667973700426,29.1674562801771,5.01855739150139e-187,5.49904378950062e-184,"ENSG00000171346",TRUE,FALSE,TRUE
"ENSG00000131095.14","GFAP",24079.0105783592,-4.28369053416857,0.149414097781645,-28.669922033922,9.0506292332564e-181,9.31611435743192e-178,"ENSG00000131095",TRUE,FALSE,TRUE
"ENSG00000163235.16","TGFA",1496.60879274217,-4.23680464976558,0.148720437842773,-28.488382035593,1.63178574019147e-178,1.58367137208068e-175,"ENSG00000163235",TRUE,TRUE,TRUE
"ENSG00000139793.21","MBNL2",884.393731871934,-4.87160817326055,0.171497926531605,-28.4062219980412,1.69418589367414e-177,1.59855851212008e-174,"ENSG00000139793",TRUE,TRUE,TRUE
"ENSG00000286522.2","H3C2",734.372161326051,-5.57053096080474,0.19724788181525,-28.2412713867432,1.82186520773333e-175,1.62855572042858e-172,"ENSG00000286522",TRUE,FALSE,TRUE
"ENSG00000115159.17","GPD2",2084.63794933134,-3.49139828918591,0.125517835377931,-27.8159536345843,2.78191108568048e-170,2.36239889395986e-167,"ENSG00000115159",TRUE,TRUE,TRUE
"ENSG00000143375.15","CGN",1366.68539768234,4.3008526642617,0.155765144870655,27.6111364184398,8.1788414602532e-168,6.77607040785075e-165,"ENSG00000143375",TRUE,TRUE,TRUE
"ENSG00000105855.10","ITGB8",6479.41630709051,-3.13290375568598,0.114573067245854,-27.3441554022752,1.26732802872233e-164,1.00113019720093e-161,"ENSG00000105855",TRUE,TRUE,TRUE
"ENSG00000137558.9","PI15",1724.1704136895,-5.02825208694987,0.187077892963321,-26.8778528948673,3.98711614509003e-159,2.88158215354081e-156,"ENSG00000137558",TRUE,TRUE,TRUE
"ENSG00000132470.14","ITGB4",6008.44510181096,-3.63919859917277,0.135448528108533,-26.8677603957183,5.231282718253e-159,3.70200440361704e-156,"ENSG00000132470",TRUE,FALSE,TRUE
"ENSG00000167306.21","MYO5B",3939.40573273443,3.27433986215417,0.122753633792429,26.6740768561763,9.41013621436697e-157,6.39287013859235e-154,"ENSG00000167306",TRUE,TRUE,TRUE
"ENSG00000153071.15","DAB2",523.873888867927,-4.75916780426494,0.178860306607038,-26.6082950127162,5.44213218096485e-156,3.62467344947086e-153,"ENSG00000153071",TRUE,TRUE,TRUE
"ENSG00000064042.18","LIMCH1",3423.41899863011,-3.1060039256628,0.118265890706722,-26.2628887086737,5.0930641730548e-152,3.32694622750626e-149,"ENSG00000064042",TRUE,TRUE,TRUE
"ENSG00000122786.20","CALD1",4937.77610140333,-3.27393621064106,0.124702914257977,-26.2538869289627,6.45331336516025e-152,4.13596506392006e-149,"ENSG00000122786",TRUE,TRUE,TRUE
"ENSG00000103888.17","CEMIP",1581.00281561482,3.59678092005062,0.138092577703935,26.0461567149682,1.48722030733404e-149,9.18507261809501e-147,"ENSG00000103888",TRUE,TRUE,TRUE
"ENSG00000186185.14","KIF18B",634.144656343572,-3.90802466545713,0.150688018760214,-25.9345414294407,2.7169931953135e-148,1.64805044390016e-145,"ENSG00000186185",TRUE,TRUE,TRUE
"ENSG00000133106.15","EPSTI1",991.89938774535,-3.75459301799046,0.145424912526757,-25.8180868240141,5.55580752334798e-147,3.19863847378109e-144,"ENSG00000133106",TRUE,TRUE,TRUE
"ENSG00000159176.14","CSRP1",1803.92268993126,-3.5783599435882,0.13933507611239,-25.6816879383755,1.87238077021838e-145,1.06001716671297e-142,"ENSG00000159176",TRUE,FALSE,TRUE
"ENSG00000188039.17","NWD1",491.030030826672,-4.79224725861118,0.187645410614633,-25.5388460762997,7.3038715216927e-144,4.00157915885254e-141,"ENSG00000188039",TRUE,FALSE,TRUE
"ENSG00000131203.13","IDO1",1686.64114724284,5.22057161252584,0.204998886086999,25.4663413649491,4.65392995811895e-143,2.50928083837118e-140,"ENSG00000131203",TRUE,FALSE,TRUE
"ENSG00000146250.7","PRSS35",894.832163329415,-5.51440540427932,0.220436805652191,-25.0158107125723,4.11425996420057e-138,2.11747246157523e-135,"ENSG00000146250",TRUE,TRUE,TRUE
"ENSG00000075223.14","SEMA3C",2567.43804580281,-3.33817481768924,0.13637129158827,-24.4785744771547,2.49846488714587e-132,1.24805669539075e-129,"ENSG00000075223",TRUE,TRUE,TRUE
"ENSG00000180891.13","CUEDC1",1438.07575451222,-3.10594017008297,0.12702924122972,-24.4505921629979,4.9599326032767e-132,2.44172450243627e-129,"ENSG00000180891",TRUE,TRUE,TRUE
"ENSG00000105974.13","CAV1",2255.8378878697,-4.05488094375317,0.166964676062245,-24.2858611736622,2.76533441415932e-130,1.30942435146464e-127,"ENSG00000105974",TRUE,TRUE,TRUE
"ENSG00000150347.17","ARID5B",7977.24264140739,-2.83706279395299,0.116820252453351,-24.285710177573,2.77551087215774e-130,1.30942435146464e-127,"ENSG00000150347",TRUE,TRUE,TRUE
"ENSG00000124126.14","PREX1",3848.5672635021,3.08819278118391,0.127186207827926,24.2808778870271,3.12169800991227e-130,1.45257312329726e-127,"ENSG00000124126",TRUE,TRUE,TRUE
"ENSG00000182168.16","UNC5C",1723.78913363643,-3.14050847859916,0.129396155132708,-24.2704930094583,4.01847894285551e-130,1.84459044230968e-127,"ENSG00000182168",TRUE,TRUE,TRUE
"ENSG00000129474.17","AJUBA",981.450844544782,-3.30499069168193,0.137305830115089,-24.0702866652618,5.11948431059658e-128,2.31864857416459e-125,"ENSG00000129474",TRUE,FALSE,TRUE
"ENSG00000135074.16","ADAM19",4167.06237446488,-2.86396387233607,0.120215058256176,-23.8236699618197,1.898921726114e-125,8.26956066572313e-123,"ENSG00000135074",TRUE,TRUE,TRUE
"ENSG00000077092.20","RARB",1057.82482264415,-3.21209099783835,0.134944919670908,-23.8029783238355,3.11082749749281e-125,1.33757706879539e-122,"ENSG00000077092",TRUE,TRUE,TRUE
"ENSG00000156011.19","PSD3",4234.51748008596,-3.11111775157525,0.130739819582808,-23.7962524462927,3.65188576130775e-125,1.55059069425127e-122,"ENSG00000156011",TRUE,TRUE,TRUE
"ENSG00000100994.12","PYGB",14653.2924493919,2.78171454968655,0.116965077329071,23.7824367170762,5.07582738143358e-125,2.1026305425919e-122,"ENSG00000100994",TRUE,FALSE,TRUE
"ENSG00000152104.12","PTPN14",1715.1400598654,-2.98887458076315,0.12630041605568,-23.6648039183457,8.31051279349973e-124,3.32107645375999e-121,"ENSG00000152104",TRUE,FALSE,TRUE
"ENSG00000111799.22","COL12A1",3581.97440057399,-3.12431620296627,0.132158879615626,-23.6406075176568,1.47442182327022e-123,5.82362331312125e-121,"ENSG00000111799",TRUE,TRUE,TRUE
"ENSG00000180801.14","ARSJ",1618.42653213867,-3.05204776402712,0.129142858373199,-23.6331129918718,1.76073076772865e-123,6.87454054232262e-121,"ENSG00000180801",TRUE,TRUE,TRUE
"ENSG00000147862.18","NFIB",2705.16368521324,-2.96297919606652,0.125406951708933,-23.6269134660376,2.03905249351676e-123,7.87074262497469e-121,"ENSG00000147862",TRUE,TRUE,TRUE
"ENSG00000171848.16","RRM2",857.751046227765,-3.9236403449446,0.166280020478114,-23.5965832435114,4.17834314081211e-123,1.59471864951804e-120,"ENSG00000171848",TRUE,FALSE,TRUE
"ENSG00000148541.13","FAM13C",409.586983662296,-4.05831666996138,0.172165534232382,-23.5721782995406,7.43740045400678e-123,2.8070402069078e-120,"ENSG00000148541",TRUE,TRUE,TRUE
"ENSG00000148672.10","GLUD1",7946.04445648646,2.93781986035646,0.124697279508354,23.559614708031,1.00053995949487e-122,3.73476278506832e-120,"ENSG00000148672",TRUE,TRUE,TRUE
"ENSG00000198691.14","ABCA4",846.818854594521,7.26019503406969,0.3094340162227,23.4628213235759,9.78032117674582e-122,3.61106467099676e-119,"ENSG00000198691",TRUE,TRUE,TRUE
"ENSG00000145349.20","CAMK2D",3268.6792568659,-2.65329495309456,0.113529571093959,-23.3709590155912,8.43867698677035e-121,3.04941467964484e-118,"ENSG00000145349",TRUE,TRUE,TRUE
"ENSG00000124253.11","PCK1",573.942169541103,5.29809529110984,0.226995282166832,23.3401119201057,1.73673487884177e-120,6.20983266994708e-118,"ENSG00000124253",TRUE,TRUE,TRUE
"ENSG00000150457.9","LATS2",476.120920873732,-3.714509092708,0.159422595682037,-23.2997654869229,4.45758444036529e-120,1.57724196114925e-117,"ENSG00000150457",TRUE,TRUE,TRUE
"ENSG00000090661.12","CERS4",1855.26517259566,3.46975701959325,0.149021444144863,23.2836088759167,6.49876964595576e-120,2.25255313605944e-117,"ENSG00000090661",TRUE,TRUE,TRUE
"ENSG00000166483.12","WEE1",4043.37857217586,2.7886932106211,0.119865243866125,23.2652361992082,9.97431032592271e-120,3.42229669849437e-117,"ENSG00000166483",TRUE,TRUE,TRUE
"ENSG00000187837.4","H1-2",1747.9482251635,-2.87972457145761,0.124240208987703,-23.178684219234,7.47114173623441e-119,2.5377974249641e-116,"ENSG00000187837",TRUE,TRUE,TRUE
"ENSG00000151458.12","ANKRD50",1695.92552017785,-2.74480266200501,0.118450022292227,-23.1726647989422,8.59182120091282e-119,2.88957408467927e-116,"ENSG00000151458",TRUE,TRUE,TRUE
"ENSG00000026025.16","VIM",8455.14499759324,-3.55651227831258,0.153839201013293,-23.1183746072971,3.02568424440865e-118,1.00761218053013e-115,"ENSG00000026025",TRUE,TRUE,TRUE
"ENSG00000112139.17","MDGA1",6212.75406597803,3.05845634565296,0.132630346396679,23.0600042052635,1.16741988002436e-117,3.84999208589004e-115,"ENSG00000112139",TRUE,FALSE,TRUE
"ENSG00000144645.16","OSBPL10",1667.9457138387,-2.84149543589002,0.123520575256596,-23.0042276761359,4.22855450221216e-117,1.36795751743945e-114,"ENSG00000144645",TRUE,TRUE,TRUE
"ENSG00000166147.15","FBN1",1490.1422215918,-2.93260630491299,0.127864326423621,-22.9352970209776,2.06594045143273e-116,6.49776530132102e-114,"ENSG00000166147",TRUE,TRUE,TRUE
"ENSG00000091436.17","MAP3K20",3794.17175991624,2.92903192490595,0.127893961093014,22.9020346220706,4.43426201515541e-116,1.38186249661283e-113,"ENSG00000091436",TRUE,TRUE,TRUE
"ENSG00000138316.11","ADAMTS14",595.392646758516,6.30776534276973,0.275907858004083,22.8618546365446,1.11396044962842e-115,3.43990986845256e-113,"ENSG00000138316",TRUE,TRUE,TRUE
"ENSG00000152583.13","SPARCL1",493.072226610584,5.29555818816214,0.231721079356023,22.8531569198583,1.35948890429234e-115,4.1602810000903e-113,"ENSG00000152583",TRUE,TRUE,TRUE
"ENSG00000115353.11","TACR1",507.287739297384,-3.52753029280769,0.154383306694989,-22.8491691771892,1.48945045338023e-115,4.51729044646604e-113,"ENSG00000115353",TRUE,TRUE,TRUE
"ENSG00000182263.14","FIGN",1758.04078337863,-2.79619620269653,0.122657454087703,-22.796789836329,4.93398091754586e-115,1.48316339652387e-112,"ENSG00000182263",TRUE,TRUE,TRUE
"ENSG00000115380.20","EFEMP1",2595.09330125592,-4.60616868483747,0.202303197373422,-22.7686400642257,9.38117709124726e-115,2.79526160908322e-112,"ENSG00000115380",TRUE,TRUE,TRUE
"ENSG00000162692.12","VCAM1",993.641085493865,-3.70225048286617,0.162755979955361,-22.7472470374458,1.52793610949292e-114,4.51312467541353e-112,"ENSG00000162692",TRUE,TRUE,TRUE
"ENSG00000106278.12","PTPRZ1",2713.3286157936,-2.98564804300003,0.131585374461925,-22.6898168220356,5.64723621641305e-114,1.6536665499924e-111,"ENSG00000106278",TRUE,TRUE,TRUE
"ENSG00000169047.6","IRS1",1635.36580348706,-2.68877871125526,0.118522269300568,-22.6858524319731,6.17978666299862e-114,1.79414524246784e-111,"ENSG00000169047",TRUE,TRUE,TRUE
"ENSG00000165323.16","FAT3",1423.29002982052,-3.06104470626551,0.135561031173349,-22.5805652241698,6.72828262934422e-113,1.92055717944172e-110,"ENSG00000165323",TRUE,TRUE,TRUE
"ENSG00000198947.18","DMD",500.936675520479,-3.60718304623363,0.159855173459876,-22.5653193960535,9.49851913251955e-113,2.68871414911187e-110,"ENSG00000198947",TRUE,TRUE,TRUE
"ENSG00000172123.13","SLFN12",460.350355965635,-4.34401311349114,0.192528879020048,-22.562916979529,1.00286938837501e-112,2.81532788300184e-110,"ENSG00000172123",TRUE,TRUE,TRUE
"ENSG00000155761.14","SPAG17",805.204177655086,-3.29988037080116,0.1476794175867,-22.3448902001787,1.35380518390112e-110,3.70855278118979e-108,"ENSG00000155761",TRUE,TRUE,TRUE
"ENSG00000144642.22","RBMS3",1066.08694336185,-2.84879489234782,0.128203657792138,-22.2208550162172,2.15920176182147e-109,5.77509964138202e-107,"ENSG00000144642",TRUE,TRUE,TRUE
"ENSG00000174705.13","SH3PXD2B",10078.4573125023,2.71980934922782,0.122403375983399,22.2200517541011,2.19816616587382e-109,5.83338346268766e-107,"ENSG00000174705",TRUE,TRUE,TRUE
"ENSG00000169991.11","IFFO2",2336.89836819389,-2.90399545547578,0.130706545644228,-22.2176742653747,2.31765320027982e-109,6.10279410132595e-107,"ENSG00000169991",TRUE,FALSE,TRUE
"ENSG00000118432.13","CNR1",8070.2948132652,-2.7185090584044,0.122650702593036,-22.1646431771746,7.53648994916311e-109,1.95419458468071e-106,"ENSG00000118432",TRUE,TRUE,TRUE
"ENSG00000092421.17","SEMA6A",583.457578159727,3.56722533787899,0.161172698549078,22.1329379602883,1.52322432292337e-108,3.9197639243228e-106,"ENSG00000092421",TRUE,TRUE,TRUE
"ENSG00000165899.12","OTOGL",331.59887033742,-4.35231526073805,0.196763430881898,-22.1195332955462,2.05038483625934e-108,5.23665203895168e-106,"ENSG00000165899",TRUE,FALSE,TRUE
"ENSG00000197261.12","C6orf141",3011.76134146106,2.66438601942832,0.120606962338829,22.0914777037754,3.81703737072892e-108,9.6759048812627e-106,"ENSG00000197261",TRUE,TRUE,TRUE
"ENSG00000126785.13","RHOJ",547.805610500207,-3.58499891694571,0.162399916932855,-22.0751277750219,5.48091665753878e-108,1.37907982980205e-105,"ENSG00000126785",TRUE,TRUE,TRUE
"ENSG00000169715.15","MT1E",744.008488126755,-5.53154888046216,0.25119666636008,-22.0207893704008,1.8206483615466e-107,4.54733702536875e-105,"ENSG00000169715",TRUE,FALSE,TRUE
"ENSG00000184304.17","PRKD1",930.015862199743,-2.96893802822791,0.134930554796962,-22.0034523143808,2.66872931875452e-107,6.61689032842727e-105,"ENSG00000184304",TRUE,TRUE,TRUE
"ENSG00000175899.15","A2M",1070.93805673561,-4.14040985325567,0.18918189372245,-21.885867467476,3.54207622758013e-106,8.65591692794545e-104,"ENSG00000175899",TRUE,FALSE,TRUE
"ENSG00000071282.12","LMCD1",680.412679217721,-3.22037059286635,0.147889582339795,-21.775506711941,3.9606708076138e-105,9.60971899950183e-103,"ENSG00000071282",TRUE,TRUE,TRUE
"ENSG00000138678.11","GPAT3",1314.20904633762,3.20202942254892,0.147140823875538,21.7616657173092,5.35668578595058e-105,1.29046739558276e-102,"ENSG00000138678",TRUE,TRUE,TRUE
"ENSG00000124749.18","COL21A1",396.881862398961,-4.2351221948193,0.195335321002627,-21.6812923186705,3.0810613240829e-104,7.37024584904564e-102,"ENSG00000124749",TRUE,TRUE,TRUE
"ENSG00000185942.13","NKAIN3",1226.69360996453,-3.61376794806725,0.166887005739549,-21.6539803806359,5.57512336903339e-104,1.32430622796732e-101,"ENSG00000185942",TRUE,TRUE,TRUE
"ENSG00000143367.17","TUFT1",2953.85904116511,2.52220758558708,0.116576660990986,21.6356135451684,8.30373856473741e-104,1.95875966365972e-101,"ENSG00000143367",TRUE,TRUE,TRUE
"ENSG00000198948.12","MFAP3L",2466.40927215765,2.70368841539083,0.125492999694679,21.5445357268439,5.95778189450298e-103,1.38612284515395e-100,"ENSG00000198948",TRUE,TRUE,TRUE
"ENSG00000076641.4","PAG1",467.068031158589,-3.50580663051506,0.163230993446036,-21.4775794504619,2.52316182424881e-102,5.8303918942914e-100,"ENSG00000076641",TRUE,TRUE,TRUE
"ENSG00000171631.16","P2RY6",430.741487611536,5.29947989561956,0.247465385592043,21.4150350075868,9.67711604795447e-102,2.22102890484404e-99,"ENSG00000171631",TRUE,FALSE,TRUE
"ENSG00000059804.17","SLC2A3",3128.05787880138,2.58794528615447,0.121747690501326,21.2566273372247,2.86264295938668e-100,6.4396196055925e-98,"ENSG00000059804",TRUE,FALSE,TRUE
"ENSG00000145934.17","TENM2",3015.21524480116,-2.46057753090908,0.116109966506509,-21.1917857264315,1.13702320179932e-99,2.50794831939736e-97,"ENSG00000145934",TRUE,TRUE,TRUE
"ENSG00000126878.13","AIF1L",2835.10514207091,-2.87952414730563,0.136313920468892,-21.1242119469578,4.7651033621771e-99,1.04426471617053e-96,"ENSG00000126878",TRUE,FALSE,TRUE
"ENSG00000071575.12","TRIB2",1937.88480230595,-2.65889115532627,0.126808205340728,-20.9678163032269,1.29052866288432e-97,2.81004343723428e-95,"ENSG00000071575",TRUE,TRUE,TRUE
"ENSG00000147256.12","ARHGAP36",476.088676889289,6.16886172596524,0.294211387786367,20.9674471555281,1.30057910416186e-97,2.81388987325923e-95,"ENSG00000147256",TRUE,FALSE,TRUE
"ENSG00000136709.12","WDR33",844.960707019262,-2.7425822427732,0.130896223628066,-20.9523404629769,1.78632743526016e-97,3.84037786841247e-95,"ENSG00000136709",TRUE,FALSE,TRUE
"ENSG00000012817.16","KDM5D",341.596387326504,-3.7366141589811,0.178568116734163,-20.9254273793112,3.14235102460503e-97,6.67121122523648e-95,"ENSG00000012817",TRUE,FALSE,TRUE
"ENSG00000105810.10","CDK6",3734.61562266506,-2.50416652567573,0.120243317373677,-20.8258270012096,2.52529026788428e-96,5.2950036925613e-94,"ENSG00000105810",TRUE,TRUE,TRUE
"ENSG00000008441.19","NFIX",5040.88518818899,-2.53560146678647,0.122001757881723,-20.7833191161447,6.12726375024998e-96,1.26909082358836e-93,"ENSG00000008441",TRUE,FALSE,TRUE
"ENSG00000151718.16","WWC2",918.763165824063,-2.86446450765268,0.13812149689809,-20.7387305523207,1.54961315447554e-95,3.19013694734699e-93,"ENSG00000151718",TRUE,TRUE,TRUE
"ENSG00000134569.10","LRP4",2108.36902185486,2.88472761765719,0.139100545777995,20.7384349322484,1.55916473629562e-95,3.19046432304154e-93,"ENSG00000134569",TRUE,FALSE,TRUE
"ENSG00000150540.14","HNMT",296.891162300483,-5.9575449585292,0.287471159836467,-20.7239744046611,2.10565951187996e-95,4.25744299402014e-93,"ENSG00000150540",TRUE,TRUE,TRUE
"ENSG00000277075.3","H2AC8",336.446005022259,-4.12017822339573,0.198906019985581,-20.7141956975179,2.5797806678125e-95,5.18520649255948e-93,"ENSG00000277075",TRUE,FALSE,TRUE
"ENSG00000185585.20","OLFML2A",395.399399941325,-4.04920916381454,0.195611558731547,-20.7002550875411,3.44542014891462e-95,6.88435480107834e-93,"ENSG00000185585",TRUE,FALSE,TRUE
"ENSG00000047457.14","CP",1152.63116200501,-3.82611646445878,0.18513928712784,-20.6661510034703,6.98712248665424e-95,1.38794489255363e-92,"ENSG00000047457",TRUE,TRUE,TRUE
"ENSG00000137642.13","SORL1",817.42776066853,-2.95239903492511,0.143104367332624,-20.631089672216,1.44360283935941e-94,2.85094774693956e-92,"ENSG00000137642",TRUE,TRUE,TRUE
"ENSG00000104047.15","DTWD1",344.651949088909,-3.92699589639045,0.190836913022404,-20.5777584336078,4.34305364012981e-94,8.38209352545054e-92,"ENSG00000104047",TRUE,FALSE,TRUE
"ENSG00000078018.22","MAP2",1751.32036521664,-2.83049926392138,0.137840979858422,-20.5345265742352,1.05840826965167e-93,2.00849229628647e-91,"ENSG00000078018",TRUE,TRUE,TRUE
"ENSG00000136205.18","TNS3",6668.85341202987,-2.48716919439411,0.121330160200253,-20.4991833051987,2.18936911689172e-93,4.13158278680989e-91,"ENSG00000136205",TRUE,TRUE,TRUE
"ENSG00000111269.3","CREBL2",378.449830700646,-4.37793061996222,0.213586753319684,-20.4972010291742,2.28038149815639e-93,4.27955794084951e-91,"ENSG00000111269",TRUE,TRUE,TRUE
"ENSG00000049130.16","KITLG",366.505503600729,-3.68828437349792,0.180707252901371,-20.4102730481492,1.35525500551483e-92,2.52941219930373e-90,"ENSG00000049130",TRUE,TRUE,TRUE
"ENSG00000172965.17","MIR4435-2HG",1148.93430287303,-2.80062352254469,0.137687494299789,-20.3404349595239,5.64277899833295e-92,1.04170607073573e-89,"ENSG00000172965",TRUE,TRUE,TRUE
"ENSG00000166741.8","NNMT",435.181329210803,-4.32554072935394,0.212979284704071,-20.3096781706454,1.05593967875975e-91,1.92839564559738e-89,"ENSG00000166741",TRUE,TRUE,TRUE
"ENSG00000147119.4","CHST7",1140.95881851466,3.02815469154862,0.150321848603787,20.1444748030615,3.00884160244346e-90,5.4654722754973e-88,"ENSG00000147119",TRUE,TRUE,TRUE
"ENSG00000169760.18","NLGN1",1016.53879032459,-2.6578026222704,0.132137122084382,-20.1139738806566,5.56792766673884e-90,1.00601790948822e-87,"ENSG00000169760",TRUE,TRUE,TRUE
"ENSG00000184185.10","KCNJ12",613.169276939548,7.21171221995477,0.359573877765644,20.0562740118042,1.77927424915976e-89,3.16431349190883e-87,"ENSG00000184185",TRUE,FALSE,TRUE
"ENSG00000087266.17","SH3BP2",2893.09586313132,-2.46861104597602,0.123571525695667,-19.9771835143943,8.69954159349778e-89,1.53909390024965e-86,"ENSG00000087266",TRUE,FALSE,TRUE
"ENSG00000048052.25","HDAC9",2034.87427002883,-2.34007634726241,0.117439036795147,-19.9258816414195,2.42733706224663e-88,4.25009202733988e-86,"ENSG00000048052",TRUE,TRUE,TRUE
"ENSG00000164692.19","COL1A2",10105.5506159149,-2.41314459203315,0.121804459305825,-19.8116276348656,2.3631989949761e-87,4.074778855906e-85,"ENSG00000164692",TRUE,TRUE,TRUE
"ENSG00000112319.21","EYA4",2535.57948010173,-2.39620087832337,0.121421158426418,-19.7346237622621,1.08753435101691e-86,1.84706834176712e-84,"ENSG00000112319",TRUE,TRUE,TRUE
"ENSG00000115414.21","FN1",4886.72186544166,-2.51778637847426,0.12769625345684,-19.7169949024797,1.54117599326257e-86,2.59161713560113e-84,"ENSG00000115414",TRUE,TRUE,TRUE
"ENSG00000171444.19","MCC",4360.1597452498,-2.33035239367809,0.118220606711772,-19.7118967538343,1.70456546328356e-86,2.83826861062824e-84,"ENSG00000171444",TRUE,TRUE,TRUE
"ENSG00000156515.25","HK1",2926.4615677249,-2.26754557235062,0.115311485212714,-19.6645249011206,4.34215638536908e-86,7.19484722430327e-84,"ENSG00000156515",TRUE,FALSE,TRUE
"ENSG00000151322.20","NPAS3",1032.4547784615,-2.81886389341653,0.143653912395343,-19.6226043997944,9.91414280459815e-86,1.63477477080869e-83,"ENSG00000151322",TRUE,TRUE,TRUE
"ENSG00000198838.14","RYR3",457.608047936484,3.31373676978754,0.169383116295997,19.5635600657906,3.16209801101225e-85,5.18889590522049e-83,"ENSG00000198838",TRUE,TRUE,TRUE
