"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","is_significant","tes_bound","tead1_bound"
"ENSG00000038002.9","AGA",143.797130773734,-2.08805752616634,0.250552311836755,-8.33381863794893,7.82758012859341e-17,1.32150716604404e-15,"ENSG00000038002",TRUE,TRUE,FALSE
"ENSG00000173114.13","LRRN3",421.883133179341,1.38456685661074,0.166327100266679,8.32436117981258,8.47847251674728e-17,1.42997395456242e-15,"ENSG00000173114",TRUE,TRUE,FALSE
"ENSG00000176853.16","FAM91A1",4600.73517825723,1.13681751441007,0.13689011863746,8.30459879592051,1.0015729983645e-16,1.6767585809978e-15,"ENSG00000176853",TRUE,TRUE,FALSE
"ENSG00000196247.13","ZNF107",579.591408628955,-1.15297265086188,0.139213539841986,-8.28204391735574,1.21078920743218e-16,2.01017046911321e-15,"ENSG00000196247",TRUE,TRUE,FALSE
"ENSG00000106853.20","PTGR1",205.512012434974,-1.67940431152143,0.203873877427319,-8.23746687272447,1.75895002315828e-16,2.89056673375136e-15,"ENSG00000106853",TRUE,TRUE,FALSE
"ENSG00000168646.14","AXIN2",137.860353408323,1.68321318286506,0.20486874851205,8.21605635359294,2.10304661919469e-16,3.44603413221443e-15,"ENSG00000168646",TRUE,TRUE,FALSE
"ENSG00000064012.24","CASP8",418.447745593006,1.46539223255135,0.179385987416454,8.16893367010524,3.11127152292198e-16,5.03255576621971e-15,"ENSG00000064012",TRUE,TRUE,FALSE
"ENSG00000008196.13","TFAP2B",36.0436114272785,-3.23751781683056,0.397186833694921,-8.15112068724134,3.60567051484075e-16,5.79912007803554e-15,"ENSG00000008196",TRUE,TRUE,FALSE
"ENSG00000221968.9","FADS3",526.557539653804,-1.39827773859185,0.171668986186755,-8.14519715908787,3.78664409638019e-16,6.07867328288479e-15,"ENSG00000221968",TRUE,TRUE,FALSE
"ENSG00000184465.16","WDR27",683.861697677639,1.11141888762808,0.136807608997481,8.12395520813869,4.51232347146667e-16,7.20952980615145e-15,"ENSG00000184465",TRUE,TRUE,FALSE
"ENSG00000169242.12","EFNA1",175.021283721803,-1.62768617892529,0.2005764198167,-8.11504253796521,4.85614679258753e-16,7.74066608402689e-15,"ENSG00000169242",TRUE,TRUE,FALSE
"ENSG00000128510.12","CPA4",695.338128756452,1.29666957078588,0.160384362403367,8.08476307387598,6.22851612796887e-16,9.86341425803481e-15,"ENSG00000128510",TRUE,TRUE,FALSE
"ENSG00000112983.18","BRD8",756.916769739405,-1.12995909018701,0.139801196601512,-8.08261386637365,6.33931006457105e-16,1.0029514870673e-14,"ENSG00000112983",TRUE,TRUE,FALSE
"ENSG00000164265.9","SCGB3A2",36.4469216321123,-6.20281612467691,0.772696480582768,-8.02749369325293,9.94840817569921e-16,1.55297577625069e-14,"ENSG00000164265",TRUE,TRUE,FALSE
"ENSG00000231817.9","LINC01198",39.1265851302591,4.24661279650052,0.532024690936184,7.98198442449713,1.43999203647971e-15,2.21028691799109e-14,"ENSG00000231817",TRUE,TRUE,FALSE
"ENSG00000004468.13","CD38",93.6496555868568,1.97885543258944,0.248246515995092,7.97133214400707,1.56972995826468e-15,2.3985869195832e-14,"ENSG00000004468",TRUE,TRUE,FALSE
"ENSG00000111817.19","DSE",362.284125317761,-1.15172761122153,0.14518591605881,-7.93277779612596,2.14297660525129e-15,3.2453245353177e-14,"ENSG00000111817",TRUE,TRUE,FALSE
"ENSG00000139304.16","PTPRQ",38.2970609152841,-2.91323937529386,0.368845972337227,-7.89825453924262,2.82836106854563e-15,4.2472930493527e-14,"ENSG00000139304",TRUE,TRUE,FALSE
"ENSG00000211455.8","STK38L",401.391010739184,-1.3936170283718,0.176723535122486,-7.88585983981073,3.12377067133452e-15,4.6723136135575e-14,"ENSG00000211455",TRUE,TRUE,FALSE
"ENSG00000100987.15","VSX1",29.410924244866,-3.60626686358205,0.458546600906831,-7.86455914502522,3.70399553716332e-15,5.51105214219726e-14,"ENSG00000100987",TRUE,TRUE,FALSE
"ENSG00000188153.14","COL4A5",1385.67487969996,-0.921766997749912,0.117464133420933,-7.84722085716799,4.25357797389987e-15,6.30390648418111e-14,"ENSG00000188153",TRUE,TRUE,FALSE
"ENSG00000163755.9","HPS3",556.534296537534,-1.20654439212879,0.154354331722038,-7.81671870603248,5.42180771872146e-15,7.98646854247748e-14,"ENSG00000163755",TRUE,TRUE,FALSE
"ENSG00000172493.23","AFF1",2155.83898302347,0.970876690439569,0.124564570470515,7.79416399681141,6.48362954563179e-15,9.50932333359329e-14,"ENSG00000172493",TRUE,TRUE,FALSE
"ENSG00000115392.13","FANCL",1339.6631574933,-1.21071253906337,0.155442158010598,-7.78882997095822,6.7632545601048e-15,9.90660762818627e-14,"ENSG00000115392",TRUE,TRUE,FALSE
"ENSG00000111554.15","MDM1",176.217557951527,-1.57286252589504,0.206997152960676,-7.59847419830861,2.99642582675458e-14,4.20241917767133e-13,"ENSG00000111554",TRUE,TRUE,FALSE
"ENSG00000078618.23","NRDC",1517.78880949024,-1.01994514723912,0.134940436980013,-7.55848409910064,4.07793852152507e-14,5.6635502734186e-13,"ENSG00000078618",TRUE,TRUE,FALSE
"ENSG00000291106.1","SNHG33",122.134900400631,-1.95341914259642,0.258629045441322,-7.55297665528299,4.25421270921732e-14,5.89824886966097e-13,"ENSG00000291106",TRUE,TRUE,FALSE
"ENSG00000095951.17","HIVEP1",837.184908796615,-0.953674603230097,0.126273365057402,-7.55246051134039,4.27111166746923e-14,5.91684833281381e-13,"ENSG00000095951",TRUE,TRUE,FALSE
"ENSG00000259571.2","BLID",90.325613737444,-1.96754693039167,0.260705851586517,-7.54699949547825,4.4540031157641e-14,6.16016196401771e-13,"ENSG00000259571",TRUE,TRUE,FALSE
"ENSG00000163872.16","YEATS2",3468.96632471777,-0.831190230014568,0.110166901653124,-7.54482714446931,4.52887788900434e-14,6.26116907341065e-13,"ENSG00000163872",TRUE,TRUE,FALSE
"ENSG00000237440.9","ZNF737",242.430916571025,1.27386306209274,0.16914752381131,7.53107721230244,5.03234178554347e-14,6.93462822601788e-13,"ENSG00000237440",TRUE,TRUE,FALSE
"ENSG00000146350.14","TBC1D32",303.863115282275,-1.28277054196141,0.171225044592442,-7.4917226333024,6.7975457445785e-14,9.30294254036432e-13,"ENSG00000146350",TRUE,TRUE,FALSE
"ENSG00000180855.16","ZNF443",176.69047356453,1.43692526526676,0.191857396259078,7.48954845257249,6.91109677042239e-14,9.44403659566621e-13,"ENSG00000180855",TRUE,TRUE,FALSE
"ENSG00000144451.20","SPAG16",211.355326909795,-1.32728389718736,0.177378566694017,-7.4827749593724,7.27694316654593e-14,9.9190692408199e-13,"ENSG00000144451",TRUE,TRUE,FALSE
"ENSG00000213639.11","PPP1CB",8239.27673239004,-0.868330292403452,0.116435403295492,-7.45761398876067,8.81033335758179e-14,1.19041131062187e-12,"ENSG00000213639",TRUE,TRUE,FALSE
"ENSG00000269834.8","ZNF528-AS1",483.604340372243,1.04823340721225,0.140882806574866,7.44046369246068,1.00332491225329e-13,1.35134578189611e-12,"ENSG00000269834",TRUE,TRUE,FALSE
"ENSG00000113369.9","ARRDC3",5421.34171829883,-1.00270942748704,0.135206909704462,-7.41611083101287,1.20609582151587e-13,1.614846782233e-12,"ENSG00000113369",TRUE,TRUE,FALSE
"ENSG00000146729.10","NIPSNAP2",1423.97005727607,-1.15578434041577,0.15724749211671,-7.3500971294216,1.98062876032821e-13,2.60565444348678e-12,"ENSG00000146729",TRUE,TRUE,FALSE
"ENSG00000165512.5","ZNF22",133.130560933663,-2.04910642057808,0.279535887346637,-7.3303876651698,2.29487921885302e-13,3.00858577020453e-12,"ENSG00000165512",TRUE,TRUE,FALSE
"ENSG00000144746.7","ARL6IP5",2450.34316093472,1.58143322515901,0.216148182463121,7.31643082600905,2.54653196894412e-13,3.32927598972366e-12,"ENSG00000144746",TRUE,TRUE,FALSE
"ENSG00000168676.11","KCTD19",34.4967821022469,4.1281724696161,0.567777655653658,7.27075542425761,3.57482669449239e-13,4.61885557849059e-12,"ENSG00000168676",TRUE,TRUE,FALSE
"ENSG00000169252.6","ADRB2",39.6949454973334,2.9207667959994,0.40571738614156,7.19901807456756,6.06477122747463e-13,7.66114351263883e-12,"ENSG00000169252",TRUE,TRUE,FALSE
"ENSG00000125398.8","SOX9",7321.18586696369,-0.859477098015734,0.119742610781876,-7.17770468176415,7.08914807192299e-13,8.90218786347801e-12,"ENSG00000125398",TRUE,TRUE,FALSE
"ENSG00000120093.12","HOXB3",871.791990097661,-0.931138977926539,0.130533917500507,-7.13331060429503,9.7983103479048e-13,1.21072755874001e-11,"ENSG00000120093",TRUE,TRUE,FALSE
"ENSG00000196357.12","ZNF565",101.172823737497,1.66152990444431,0.23523653528727,7.06323064321301,1.62675372736403e-12,1.97137247988232e-11,"ENSG00000196357",TRUE,TRUE,FALSE
"ENSG00000134744.14","TUT4",1331.12592535557,-0.823277859424247,0.116803339770535,-7.04841026841878,1.8097339260299e-12,2.18454307034057e-11,"ENSG00000134744",TRUE,TRUE,FALSE
"ENSG00000139514.13","SLC7A1",1470.59906541534,-0.848498786205138,0.120400299768613,-7.04731456512811,1.8240365970844e-12,2.19868258090003e-11,"ENSG00000139514",TRUE,TRUE,FALSE
"ENSG00000159640.17","ACE",55.776234728247,2.27553183763789,0.322926733382798,7.04658859859853,1.83357395181913e-12,2.20939482069501e-11,"ENSG00000159640",TRUE,TRUE,FALSE
"ENSG00000177788.7","RAB4A-AS1",272.194369555771,1.21968457884502,0.173847676529231,7.01582329540043,2.28598819142578e-12,2.74092646969117e-11,"ENSG00000177788",TRUE,TRUE,FALSE
"ENSG00000109685.19","NSD2",3501.18613237712,-0.817167018688573,0.116545939443043,-7.01154431114205,2.35701816430387e-12,2.81912651426317e-11,"ENSG00000109685",TRUE,TRUE,FALSE
"ENSG00000106415.13","GLCCI1",243.946662092247,1.14443879053091,0.163748975764504,6.98898289401688,2.76886175001538e-12,3.29546937366933e-11,"ENSG00000106415",TRUE,TRUE,FALSE
"ENSG00000100644.17","HIF1A",8284.19562561258,-0.883556698264172,0.127564648719508,-6.92634446246122,4.31854197079639e-12,5.03923853191384e-11,"ENSG00000100644",TRUE,TRUE,FALSE
"ENSG00000086758.17","HUWE1",11648.7894338488,-0.779842283370202,0.112763570086568,-6.91572892532154,4.65463708802508e-12,5.42025068927103e-11,"ENSG00000086758",TRUE,TRUE,FALSE
"ENSG00000171522.6","PTGER4",157.898430560295,-1.39735592485248,0.202201113551199,-6.91072319193065,4.82189136680632e-12,5.60540745885274e-11,"ENSG00000171522",TRUE,TRUE,FALSE
"ENSG00000142065.14","ZFP14",230.094580162556,1.18379331554563,0.174685881244169,6.77669716129477,1.22954233654412e-11,1.38616309617427e-10,"ENSG00000142065",TRUE,TRUE,FALSE
"ENSG00000133740.11","E2F5",319.0267535992,-1.1080422776345,0.164022799573972,-6.75541620136038,1.42425807862002e-11,1.59562000048037e-10,"ENSG00000133740",TRUE,TRUE,FALSE
"ENSG00000137959.17","IFI44L",26830.2825382597,0.766265892562572,0.113461410842892,6.75353749675829,1.44283193420794e-11,1.61589565252803e-10,"ENSG00000137959",TRUE,TRUE,FALSE
"ENSG00000171606.18","ZNF274",687.057635070235,0.97048628339624,0.144282231399928,6.72630492320433,1.7402568775565e-11,1.93813264317505e-10,"ENSG00000171606",TRUE,TRUE,FALSE
"ENSG00000130818.12","ZNF426",711.332827185981,-0.916664121677094,0.13663126770917,-6.70903620413067,1.95914061614816e-11,2.17690835620938e-10,"ENSG00000130818",TRUE,TRUE,FALSE
"ENSG00000128594.8","LRRC4",417.204400792184,1.15503704095822,0.172208212359882,6.70721230497655,1.98377546014671e-11,2.2028403017412e-10,"ENSG00000128594",TRUE,TRUE,FALSE
"ENSG00000078124.13","ACER3",1433.41102852456,0.807521083540309,0.120906812849627,6.67887164096066,2.40788939808139e-11,2.65297395634215e-10,"ENSG00000078124",TRUE,TRUE,FALSE
"ENSG00000158019.21","BABAM2",309.182574549415,-1.06552946228522,0.161458034815979,-6.59942048408834,4.12768065579359e-11,4.4709520572703e-10,"ENSG00000158019",TRUE,TRUE,FALSE
"ENSG00000161298.19","ZNF382",452.165038295069,0.962421182905056,0.145874898037817,6.59757913013627,4.17925642496135e-11,4.52249067356124e-10,"ENSG00000161298",TRUE,TRUE,FALSE
"ENSG00000163568.16","AIM2",31.3114207860619,3.01632264104002,0.458968122012748,6.57196545113483,4.96553863557951e-11,5.34948989449301e-10,"ENSG00000163568",TRUE,TRUE,FALSE
"ENSG00000226051.10","ZNF503-AS1",28.3889810354996,-3.37158139986779,0.514848013879907,-6.54869264126994,5.80429500721411e-11,6.2156460531226e-10,"ENSG00000226051",TRUE,TRUE,FALSE
"ENSG00000110395.8","CBL",3693.02643045201,0.754495717941008,0.115638191942017,6.52462396090837,6.81723493404508e-11,7.24781960061481e-10,"ENSG00000110395",TRUE,TRUE,FALSE
"ENSG00000107796.13","ACTA2",72.3294283877361,-1.68412026938753,0.259540185798673,-6.48886130756612,8.6487535544907e-11,9.11513685196835e-10,"ENSG00000107796",TRUE,TRUE,FALSE
"ENSG00000100629.17","CEP128",106.996597884072,-1.3971926955267,0.215671006814753,-6.47835198695388,9.27298329464346e-11,9.72775468043388e-10,"ENSG00000100629",TRUE,TRUE,FALSE
"ENSG00000113522.14","RAD50",167.33771818346,-1.19821883245102,0.185902975457476,-6.44539889424796,1.15296767408811e-10,1.19804239686218e-09,"ENSG00000113522",TRUE,TRUE,FALSE
"ENSG00000269416.7","LINC01224",17.8629706350165,-4.19837623604134,0.6514560296612,-6.4446041557475,1.15902516798907e-10,1.20360033342258e-09,"ENSG00000269416",TRUE,TRUE,FALSE
"ENSG00000147852.17","VLDLR",2438.43896562008,-0.864072205759625,0.134193655805611,-6.43899445597706,1.20267592952948e-10,1.24550292604443e-09,"ENSG00000147852",TRUE,TRUE,FALSE
"ENSG00000164252.13","AGGF1",252.154685642038,-1.04858646949692,0.162906038422521,-6.43675630228789,1.2205365729533e-10,1.26284454188479e-09,"ENSG00000164252",TRUE,TRUE,FALSE
"ENSG00000158458.21","NRG2",247.908073929659,-1.01680505405405,0.158296290501523,-6.42342944886805,1.33237911257351e-10,1.37437757958994e-09,"ENSG00000158458",TRUE,TRUE,FALSE
"ENSG00000172717.17","GARIN2",45.5585897186371,2.23905806210608,0.3488393510074,6.4185937040646,1.37538939026117e-10,1.41702234784324e-09,"ENSG00000172717",TRUE,TRUE,FALSE
"ENSG00000214814.7","FER1L6",47.3300517633416,2.17398304682967,0.340924094540559,6.37673629304319,1.8090155332911e-10,1.8436435534003e-09,"ENSG00000214814",TRUE,TRUE,FALSE
"ENSG00000267579.1","LOC105372145",28.6331999525495,-2.53822423040915,0.39914626565908,-6.35913310179156,2.02895540971616e-10,2.05852919227117e-09,"ENSG00000267579",TRUE,TRUE,FALSE
"ENSG00000164597.15","COG5",1481.77890231726,0.779016393459201,0.122873791467816,6.33997196760424,2.29806971836915e-10,2.32047658125931e-09,"ENSG00000164597",TRUE,TRUE,FALSE
"ENSG00000257446.4","ZNF878",65.0393216353018,1.77648269217886,0.282269176241597,6.29357663430579,3.10233236819171e-10,3.09032333966967e-09,"ENSG00000257446",TRUE,TRUE,FALSE
"ENSG00000166123.14","GPT2",1699.10650839012,-0.778706544235658,0.123837133343005,-6.28815059921315,3.21270178323002e-10,3.19370951632301e-09,"ENSG00000166123",TRUE,TRUE,FALSE
"ENSG00000144730.19","IL17RD",448.860268959646,1.01346826590138,0.16147903713716,6.27615995158891,3.47037173967182e-10,3.43377766539972e-09,"ENSG00000144730",TRUE,TRUE,FALSE
"ENSG00000170989.10","S1PR1",398.003647310289,1.05404433723393,0.168793938500978,6.24456272893839,4.24987348750639e-10,4.17104023760812e-09,"ENSG00000170989",TRUE,TRUE,FALSE
"ENSG00000235777.1","DPYD-AS2",66.1134472839088,-1.61252510834062,0.258705111687763,-6.23306241543,4.57403817781195e-10,4.47110586543644e-09,"ENSG00000235777",TRUE,TRUE,FALSE
"ENSG00000213967.12","ZNF726",37.5841197431431,-2.22054585760941,0.357496835291948,-6.21137206933877,5.25239427743957e-10,5.11652792704524e-09,"ENSG00000213967",TRUE,TRUE,FALSE
"ENSG00000175984.16","DENND2C",433.94535798474,0.866854325309585,0.141360933070117,6.13220574088609,8.66689172052318e-10,8.2487245156271e-09,"ENSG00000175984",TRUE,TRUE,FALSE
"ENSG00000138738.11","PRDM5",92.891373385179,-1.41973347533342,0.232291904486214,-6.11185085624747,9.8482201951558e-10,9.32082317049463e-09,"ENSG00000138738",TRUE,TRUE,FALSE
"ENSG00000287672.1","LOC112267986",22.771993504519,4.49898608436375,0.738984968193655,6.08806170355656,1.14285828548406e-09,1.07566113165205e-08,"ENSG00000287672",TRUE,TRUE,FALSE
"ENSG00000162595.8","DIRAS3",76.3875449807916,-1.83659979284465,0.302117545558744,-6.07909014171288,1.2086640225333e-09,1.1363382097263e-08,"ENSG00000162595",TRUE,TRUE,FALSE
"ENSG00000174953.14","DHX36",2171.43295972793,0.760669412933919,0.125530904601407,6.05961866800244,1.36444633576963e-09,1.27749484932257e-08,"ENSG00000174953",TRUE,TRUE,FALSE
"ENSG00000109466.14","KLHL2",269.942425770282,-0.975773664713454,0.161362487924725,-6.04709110068163,1.47484372347686e-09,1.37479395167568e-08,"ENSG00000109466",TRUE,TRUE,FALSE
"ENSG00000272142.4","LYRM4-AS1",94.9781163346751,1.35014960232775,0.226533970308174,5.96003151532207,2.52189292297514e-09,2.29693937260813e-08,"ENSG00000272142",TRUE,TRUE,FALSE
"ENSG00000128654.14","MTX2",272.11637048417,-1.08728517463913,0.183770871327536,-5.91652619800258,3.28812120280223e-09,2.95931806696645e-08,"ENSG00000128654",TRUE,TRUE,FALSE
"ENSG00000143776.20","CDC42BPA",2732.85791022661,-0.6818213819761,0.116227889183414,-5.86624593087247,4.45772472112159e-09,3.97115114941144e-08,"ENSG00000143776",TRUE,TRUE,FALSE
"ENSG00000154582.18","ELOC",1398.96040053795,1.09227263666862,0.18629126139312,5.86325213807886,4.53888187233143e-09,4.03287312161533e-08,"ENSG00000154582",TRUE,TRUE,FALSE
"ENSG00000196172.9","ZNF681",83.8644987630228,-1.39809556495663,0.238667766419705,-5.85791531856056,4.68713529410437e-09,4.15807290859591e-08,"ENSG00000196172",TRUE,TRUE,FALSE
"ENSG00000114062.22","UBE3A",2099.0054838694,-0.657800415535269,0.112707302225137,-5.83636022288326,5.33534813033404e-09,4.70974805850277e-08,"ENSG00000114062",TRUE,TRUE,FALSE
"ENSG00000187554.14","TLR5",24.9822707210753,2.91184995554621,0.503252285332896,5.78606404861142,7.20547500038463e-09,6.26453992354915e-08,"ENSG00000187554",TRUE,TRUE,FALSE
"ENSG00000167637.18","ZNF283",568.521849761681,0.815411230721508,0.141168923823717,5.7761383216305,7.64345453468656e-09,6.62328733760799e-08,"ENSG00000167637",TRUE,TRUE,FALSE
"ENSG00000076770.16","MBNL3",203.246247220852,-1.03997303845427,0.180429020919486,-5.76389005025052,8.21969744759649e-09,7.09006304977038e-08,"ENSG00000076770",TRUE,TRUE,FALSE
"ENSG00000158220.14","ESYT3",132.039657678045,1.16976968748026,0.203891351302705,5.737220730582,9.62427916477245e-09,8.2202040399545e-08,"ENSG00000158220",TRUE,TRUE,FALSE
"ENSG00000115107.20","STEAP3",302.571020155686,-0.898778005118486,0.156939084037642,-5.72692271418452,1.02268730164448e-08,8.71297774323038e-08,"ENSG00000115107",TRUE,TRUE,FALSE
"ENSG00000197020.12","ZNF100",292.772085872196,-0.860301325831507,0.151008589096026,-5.69703571817657,1.21908395013426e-08,1.0288159905133e-07,"ENSG00000197020",TRUE,TRUE,FALSE
"ENSG00000176024.18","ZNF613",107.819751341089,-1.2057806687333,0.211707543342379,-5.69550167980209,1.23009674369409e-08,1.03785211599108e-07,"ENSG00000176024",TRUE,TRUE,FALSE
"ENSG00000181634.8","TNFSF15",27.057132866664,2.50996518431255,0.441174268993596,5.68928280889606,1.27574035405966e-08,1.07342948592268e-07,"ENSG00000181634",TRUE,TRUE,FALSE
"ENSG00000203780.12","FANK1",106.191787737987,1.41013731445496,0.248027780859579,5.68540068200389,1.30506311920473e-08,1.09554675719217e-07,"ENSG00000203780",TRUE,TRUE,FALSE
"ENSG00000113240.14","CLK4",469.312604079005,-0.868871639031193,0.152866773684841,-5.68384887106015,1.31696665769635e-08,1.10456107231184e-07,"ENSG00000113240",TRUE,TRUE,FALSE
"ENSG00000230461.10","PROX1-AS1",49.1264038065516,1.73818613513773,0.306140411521035,5.67774155166801,1.3648471817805e-08,1.14274412301504e-07,"ENSG00000230461",TRUE,TRUE,FALSE
"ENSG00000198429.10","ZNF69",107.816467333859,-1.23999462083399,0.218709931157177,-5.66958534655135,1.43143531478424e-08,1.19496177863335e-07,"ENSG00000198429",TRUE,TRUE,FALSE
"ENSG00000127399.15","LRRC61",20.0530171152417,4.34736627262897,0.770766765418064,5.64031360416916,1.69740728202487e-08,1.40696755870719e-07,"ENSG00000127399",TRUE,TRUE,FALSE
"ENSG00000231383.2","FGF12-AS1",44.4785628001669,-2.11014631295177,0.374221611838991,-5.63876122114418,1.7127784347916e-08,1.4181750596754e-07,"ENSG00000231383",TRUE,TRUE,FALSE
"ENSG00000104497.15","SNX16",449.201305310845,0.944718320167498,0.167825024487277,5.62918624951024,1.81061803142163e-08,1.49497018209358e-07,"ENSG00000104497",TRUE,TRUE,FALSE
"ENSG00000187244.12","BCAM",1908.79622170024,-0.795757305058021,0.141598070198914,-5.61983156931559,1.91143711200379e-08,1.57515031102729e-07,"ENSG00000187244",TRUE,TRUE,FALSE
"ENSG00000108094.17","CUL2",835.634896556623,0.784659346077289,0.140193569093778,5.59697103903829,2.18129127892906e-08,1.78841665852431e-07,"ENSG00000108094",TRUE,TRUE,FALSE
"ENSG00000042980.14","ADAM28",38.3385842326514,-1.81810994561411,0.326311801206917,-5.57169535054982,2.52272279472352e-08,2.05742732031617e-07,"ENSG00000042980",TRUE,TRUE,FALSE
"ENSG00000102781.14","KATNAL1",662.800643563635,-0.789398944580714,0.141982379965072,-5.5598373880964,2.70026120077539e-08,2.19064897224597e-07,"ENSG00000102781",TRUE,TRUE,FALSE
"ENSG00000226674.11","TEX41",23.089516131002,-2.41296200117719,0.434848573957027,-5.54897071230971,2.8735630597032e-08,2.32624380390845e-07,"ENSG00000226674",TRUE,TRUE,FALSE
"ENSG00000137575.12","SDCBP",5080.79814575901,0.938784213313809,0.169278092216693,5.54581045320424,2.92595667099013e-08,2.3669658537793e-07,"ENSG00000137575",TRUE,TRUE,FALSE
"ENSG00000122641.11","INHBA",298.132263468147,0.868025996070038,0.156732973705931,5.5382474762373,3.05513354420418e-08,2.46617814233668e-07,"ENSG00000122641",TRUE,TRUE,FALSE
"ENSG00000219665.8","ZNF433-AS1",494.258423418531,0.785510024000305,0.142484200882257,5.51296227326577,3.52843887782129e-08,2.83008292330186e-07,"ENSG00000219665",TRUE,TRUE,FALSE
"ENSG00000117528.14","ABCD3",1063.74668999067,-0.713441964196476,0.129804268367025,-5.49629047774609,3.87863429616782e-08,3.08980885957384e-07,"ENSG00000117528",TRUE,TRUE,FALSE
"ENSG00000196263.8","ZNF471",397.935144571208,0.863866255820477,0.157251421243216,5.4935354414658,3.93965999200859e-08,3.13621679420079e-07,"ENSG00000196263",TRUE,TRUE,FALSE
"ENSG00000186469.9","GNG2",292.30543676409,-0.863933738888855,0.157354563876452,-5.49036340355007,4.01107597132717e-08,3.18858480210721e-07,"ENSG00000186469",TRUE,TRUE,FALSE
"ENSG00000165434.8","PGM2L1",7230.50242327785,0.657083736319358,0.120645567081912,5.44639767719964,5.14001492248853e-08,4.04344666250789e-07,"ENSG00000165434",TRUE,TRUE,FALSE
"ENSG00000233610.2","LINC00462",13.2374059360018,6.78599998643003,1.24957945024304,5.43062706825899,5.61563772949745e-08,4.40230746354879e-07,"ENSG00000233610",TRUE,TRUE,FALSE
"ENSG00000156687.11","UNC5D",32.5921907375931,-1.9241004800418,0.354684080107373,-5.42482898995442,5.80100516870011e-08,4.53715274166257e-07,"ENSG00000156687",TRUE,TRUE,FALSE
"ENSG00000235545.1","DOCK7-DT",51.1786469813835,-1.63923562527064,0.302705856308039,-5.41527555913065,6.11943887522049e-08,4.77411804578524e-07,"ENSG00000235545",TRUE,TRUE,FALSE
"ENSG00000135272.13","MDFIC",455.219705589807,-0.81422577730727,0.15040133624424,-5.41368712299889,6.1740009062882e-08,4.81336843664902e-07,"ENSG00000135272",TRUE,TRUE,FALSE
"ENSG00000184677.18","ZBTB40",1960.04226148983,0.659979388070861,0.121950309949239,5.41187134617019,6.23694941930693e-08,4.85909857511509e-07,"ENSG00000184677",TRUE,TRUE,FALSE
"ENSG00000077097.17","TOP2B",2027.36495958364,-0.652364300602884,0.121680770752745,-5.36127686048675,8.26357533823602e-08,6.35988912653448e-07,"ENSG00000077097",TRUE,TRUE,FALSE
"ENSG00000100749.9","VRK1",283.304352458708,-0.920124411877182,0.17242257344883,-5.33644982482674,9.47840852412144e-08,7.24162349859103e-07,"ENSG00000100749",TRUE,TRUE,FALSE
"ENSG00000198843.14","SELENOT",1316.02404614129,0.966492335096726,0.181734798316908,5.318146794382,1.04829480595068e-07,7.97502306126155e-07,"ENSG00000198843",TRUE,TRUE,FALSE
"ENSG00000168036.18","CTNNB1",7368.19628567687,-0.64574014796404,0.121621017826536,-5.30944535331088,1.09959346010071e-07,8.34472534689473e-07,"ENSG00000168036",TRUE,TRUE,FALSE
"ENSG00000232677.11","LINC00665",344.09465928683,0.785768910434524,0.148158050777566,5.30358563919164,1.13549896469887e-07,8.59608398326078e-07,"ENSG00000232677",TRUE,TRUE,FALSE
"ENSG00000240583.14","AQP1",56.2130224103017,1.59479799087495,0.302675561089509,5.26900151810845,1.37167830381085e-07,1.02673355275115e-06,"ENSG00000240583",TRUE,TRUE,FALSE
"ENSG00000171360.4","KRT38",17.6276789166554,5.4227719154787,1.03323219923306,5.24835745489141,1.53461314200776e-07,1.13965324022124e-06,"ENSG00000171360",TRUE,TRUE,FALSE
"ENSG00000031003.11","FAM13B",2345.57798738528,0.596710726997633,0.113878741652874,5.23987812243775,1.60682683803405e-07,1.18993604813564e-06,"ENSG00000031003",TRUE,TRUE,FALSE
"ENSG00000107960.12","STN1",172.516679642091,-1.02063047339767,0.195381679812719,-5.22377775836499,1.75309171532716e-07,1.292857563748e-06,"ENSG00000107960",TRUE,TRUE,FALSE
"ENSG00000164220.7","F2RL2",25.7868212070613,-2.05291170066704,0.393888593348736,-5.21190949759101,1.86906731529178e-07,1.37272386088284e-06,"ENSG00000164220",TRUE,TRUE,FALSE
"ENSG00000081803.17","CADPS2",414.319017660262,0.772662806179255,0.148460086072091,5.20451541301177,1.94503481560562e-07,1.42512818413485e-06,"ENSG00000081803",TRUE,TRUE,FALSE
"ENSG00000160219.12","GAB3",43.121118750023,-1.61758141629161,0.311350708029814,-5.19536771420066,2.04315580536079e-07,1.4937993197696e-06,"ENSG00000160219",TRUE,TRUE,FALSE
"ENSG00000233276.9","GPX1",93.8730178627724,-1.28779697089623,0.249760301399533,-5.15613155365386,2.52103810237613e-07,1.82317696958724e-06,"ENSG00000233276",TRUE,TRUE,FALSE
"ENSG00000137414.7","FAM8A1",1345.50667385362,0.659740133922827,0.128736464643076,5.12473397301973,2.97958137782361e-07,2.14020766001083e-06,"ENSG00000137414",TRUE,TRUE,FALSE
"ENSG00000144821.11","MYH15",41.3675119237579,1.67722501702281,0.327863231361705,5.11562400595163,3.1270542361933e-07,2.24234279702373e-06,"ENSG00000144821",TRUE,TRUE,FALSE
