"tes_meth","gfp_meth","difference","group","gene_name"
4.75526556097561,4.4118883902439,0.343377170731707,"TSS-Bound","ANAPC1"
11.8562593902439,13.4214633658537,-1.56520397560976,"TSS-Bound","IWS1"
14.5433989268293,15.2376231463415,-0.694224219512197,"TSS-Bound","AMMECR1L"
7.65573504878049,10.119221804878,-2.46348675609756,"TSS-Bound","GPR39"
9.16396243902439,12.6663342926829,-3.50237185365854,"TSS-Bound","MGAT5"
9.15254968292683,10.9810352926829,-1.8284856097561,"TSS-Bound","ZRANB3"
9.41019358536585,10.339615097561,-0.929421512195123,"TSS-Bound","R3HDM1"
5.03897992682927,8.53485017073171,-3.49587024390244,"TSS-Bound","LRP1B"
8.93942629268293,12.7683276341463,-3.82890134146341,"TSS-Bound","FMNL2"
6.61657509756098,9.95781026829268,-3.34123517073171,"TSS-Bound","TANK"
8.19706624390244,5.94422148780488,2.25284475609756,"TSS-Bound","KLHL41"
15.3900848292683,0.947723024390244,14.442361804878,"TSS-Bound","DLX2"
9.42550390243902,8.38185653658537,1.04364736585366,"TSS-Bound","CHRNA1"
8.64812075609756,10.7465225365854,-2.0984017804878,"TSS-Bound","NFE2L2"
7.81065465853659,13.7019173170732,-5.89126265853659,"TSS-Bound","SESTD1"
8.63871070731707,12.0869427804878,-3.44823207317073,"TSS-Bound","MPP4"
9.79217653658537,11.6575489512195,-1.86537241463415,"TSS-Bound","RAPH1"
9.20819868292683,9.96602580487805,-0.75782712195122,"TSS-Bound","NRP2"
7.42708046341463,11.8504105853659,-4.42333012195122,"TSS-Bound","MAP2"
7.34271351219512,11.1921440731707,-3.84943056097561,"TSS-Bound","KANSL1L"
7.80031524390244,12.7842897073171,-4.98397446341463,"TSS-Bound","ABCA12"
10.264596,8.89587036585366,1.36872563414634,"TSS-Bound","PECR"
11.2309022439024,4.34325580487805,6.88764643902439,"TSS-Bound","IGFBP2"
7.91679334146341,10.7361163170732,-2.81932297560976,"TSS-Bound","KCNE4"
8.90795351219512,13.9922346585366,-5.08428114634146,"TSS-Bound","IRS1"
10.105413195122,13.8267670731707,-3.72135387804878,"TSS-Bound","CAB39"
7.32926695121951,5.74988892682927,1.57937802439024,"TSS-Bound","GPR55"
12.122557195122,12.5314945853659,-0.408937390243903,"TSS-Bound","ATG16L1"
13.7451097073171,6.65782385365854,7.08728585365854,"TSS-Bound","SH3BP4"
17.4763645853659,12.895883,4.58048158536585,"TSS-Bound","AGAP1"
14.3839283414634,8.37605712195122,6.00787121951219,"TSS-Bound","ASB1"
9.93311473170732,14.8405746097561,-4.90745987804878,"TSS-Bound","ITPR1"
8.74465053658537,11.2908352439024,-2.54618470731707,"TSS-Bound","LMCD1"
9.25173397560976,10.2406141463415,-0.988880170731708,"TSS-Bound","HRH1"
9.85779882926829,12.0978222926829,-2.24002346341464,"TSS-Bound","NKIRAS1"
6.121607,12.1512080731707,-6.02960107317073,"TSS-Bound","RARB"
7.65806463414634,10.3068517073171,-2.64878707317073,"TSS-Bound","UBP1"
7.23548212195122,8.16185982926829,-0.926377707317073,"TSS-Bound","MLH1"
6.6146097804878,5.01051956097561,1.6040902195122,"TSS-Bound","LTF"
10.3848286585366,5.5580757804878,4.82675287804878,"TSS-Bound","DHX30"
7.00330695121951,2.28816048780488,4.71514646341463,"TSS-Bound","P4HTM"
7.43463363414634,4.24643782926829,3.18819580487805,"TSS-Bound","POC1A"
6.69190212195122,11.772742,-5.08083987804878,"TSS-Bound","MAGI1"
9.524601,15.4635567804878,-5.9389557804878,"TSS-Bound","FOXP1"
6.01118480487805,11.4651096097561,-5.45392480487805,"TSS-Bound","EPHA3"
7.5810422195122,12.5520438292683,-4.9710016097561,"TSS-Bound","CLDND1"
7.56239241463415,11.3017110731707,-3.73931865853658,"TSS-Bound","CBLB"
9.80197936585366,13.7837732195122,-3.98179385365854,"TSS-Bound","CCDC80"
10.2262693902439,9.5228402195122,0.703429170731708,"TSS-Bound","ATP6V1A"
8.02604946341463,14.0916337804878,-6.06558431707317,"TSS-Bound","ZBTB20"
9.26942397560976,8.73231970731707,0.537104268292683,"TSS-Bound","LRRC58"
11.0172150731707,11.2391546097561,-0.221939536585365,"TSS-Bound","HEG1"
8.49236165853659,13.595082097561,-5.10272043902439,"TSS-Bound","ATP2C1"
8.59975895121951,12.5821079512195,-3.982349,"TSS-Bound","CEP63"
10.0780578536585,14.3355904146341,-4.25753256097561,"TSS-Bound","PPP2R3A"
15.0707634146341,12.552471804878,2.5182916097561,"TSS-Bound","MSL2"
11.0441001219512,13.2991346829268,-2.25503456097561,"TSS-Bound","CEP70"
14.3070321463415,14.8486149512195,-0.541582804878049,"TSS-Bound","ATP1B3"
8.65799014634146,13.2471565609756,-4.58916641463415,"TSS-Bound","DIPK2A"
9.86637082926829,15.4060815853659,-5.53971075609756,"TSS-Bound","PLOD2"
11.3676160487805,14.0602678780488,-2.69265182926829,"TSS-Bound","HLTF"
11.3210486585366,15.6926808536585,-4.37163219512195,"TSS-Bound","CP"
10.086432,11.304776195122,-1.21834419512195,"TSS-Bound","WWTR1"
8.78048573170732,11.7276739512195,-2.94718821951219,"TSS-Bound","ANKUB1"
7.32427253658537,9.07569014634146,-1.7514176097561,"TSS-Bound","PFN2"
9.46027773170732,13.1737107804878,-3.71343304878049,"TSS-Bound","IFT80"
10.6704924146341,12.8032578780488,-2.13276546341463,"TSS-Bound","KPNA4"
11.7696044146341,17.2706740731707,-5.50106965853658,"TSS-Bound","PLD1"
11.7935757560976,15.9881155853659,-4.19453982926829,"TSS-Bound","FNDC3B"
10.5322065121951,13.3866608536585,-2.85445434146341,"TSS-Bound","ECT2"
9.2754962195122,15.7450446341463,-6.46954841463415,"TSS-Bound","NLGN1"
7.65117046341463,12.220403804878,-4.56923334146342,"TSS-Bound","NAALADL2"
8.95862892682927,12.6331986097561,-3.67456968292683,"TSS-Bound","PIK3CA"
23.7593506341463,18.9262558780488,4.83309475609756,"TSS-Bound","EIF2B5"
14.9622363414634,7.1664452195122,7.79579112195122,"TSS-Bound","AP2M1"
12.2063053170732,12.3312481463415,-0.124942829268292,"TSS-Bound","ST6GAL1"
18.1740215365854,19.3366647560976,-1.1626432195122,"TSS-Bound","BCL6"
15.5773408536585,25.7737949756098,-10.1964541219512,"TSS-Bound","LPP"
11.9993586829268,19.2332481219512,-7.23388943902439,"TSS-Bound","TPRG1"
15.4470503658537,20.109258902439,-4.66220853658536,"TSS-Bound","MB21D2"
16.5199443414634,24.5766637560976,-8.05671941463414,"TSS-Bound","OPA1"
14.3819056829268,9.82535053658537,4.55655514634146,"TSS-Bound","LRRC15"
16.933253,22.5649195853659,-5.63166658536585,"TSS-Bound","ATP13A3"
10.9960988780488,6.88745534146341,4.10864353658537,"TSS-Bound","XXYLT1"
17.634425804878,26.1978468536585,-8.56342104878049,"TSS-Bound","DLG1"
7.79878570731707,10.9055952439024,-3.10680953658537,"TSS-Bound","ZNF718"
10.4631202682927,10.9547211219512,-0.491600853658538,"TSS-Bound","ZNF141"
11.7609756829268,3.04192634146341,8.71904934146342,"TSS-Bound","TACC3"
9.05381692682927,2.98421363414634,6.06960329268293,"TSS-Bound","MXD4"
6.40583692682927,7.26650590243902,-0.860668975609756,"TSS-Bound","EVC2"
10.598811,9.97544312195122,0.62336787804878,"TSS-Bound","EVC"
12.7616246585366,16.0239246341463,-3.26229997560976,"TSS-Bound","SEL1L3"
11.1528274878049,14.2315746097561,-3.07874712195122,"TSS-Bound","KLF3"
11.300462902439,11.8588436585366,-0.558380756097561,"TSS-Bound","N4BP2"
11.4713995365854,10.4329894878049,1.03841004878049,"TSS-Bound","RBM47"
19.2082782195122,30.7714587560976,-11.5631805365854,"TSS-Bound","LNX1"
31.134032902439,48.9106419512195,-17.7766090487805,"TSS-Bound","CHIC2"
76.6771587560976,30.2102848048781,46.4668739512195,"TSS-Bound","GSX2"
28.836534804878,43.7605369268293,-14.9240021219512,"TSS-Bound","PDGFRA"
21.7890817317073,33.4372018536585,-11.6481201219512,"TSS-Bound","CEP135"
17.9336345365854,23.1303134878049,-5.19667895121951,"TSS-Bound","PPAT"
21.3751105853659,31.3614093170732,-9.98629873170732,"TSS-Bound","PAICS"
21.1061461219512,31.0553560487805,-9.94920992682927,"TSS-Bound","SRP72"
30.1107527804878,26.4631068536585,3.64764592682927,"TSS-Bound","REST"
22.039022804878,30.4112543658537,-8.37223156097561,"TSS-Bound","IGFBP7"
10.743440804878,20.0403501463415,-9.29690934146342,"TSS-Bound","MTHFD2L"
12.976950097561,27.0196030487805,-14.0426529512195,"TSS-Bound","THAP6"
6.2226552195122,7.65168541463415,-1.42903019512195,"TSS-Bound","C4orf51"
5.11622807317073,8.83593597560976,-3.71970790243902,"TSS-Bound","MARCHF1"
12.6535895853659,12.9086789756098,-0.255089390243903,"TSS-Bound","DAP"
8.22071741463415,12.9930082439024,-4.77229082926829,"TSS-Bound","FBXL7"
5.77204912195122,9.10405253658537,-3.33200341463415,"TSS-Bound","ADAMTS12"
10.8041146585366,13.6091040243902,-2.80498936585366,"TSS-Bound","RAI14"
10.1688350731707,14.2722640487805,-4.10342897560976,"TSS-Bound","SLC1A3"
6.53759568292683,5.57319714634146,0.964398536585366,"TSS-Bound","PTGER4"
11.9255513902439,10.7981734878049,1.12737790243902,"TSS-Bound","ZNF131"
9.1390037804878,11.5271452926829,-2.38814151219512,"TSS-Bound","DHX29"
7.34139075609756,7.82160024390244,-0.480209487804878,"TSS-Bound","ENC1"
10.0940564634146,12.7749629512195,-2.68090648780488,"TSS-Bound","CERT1"
9.18163151219512,13.5423626341463,-4.36073112195122,"TSS-Bound","RASA1"
11.6848584634146,14.8639981707317,-3.17913970731707,"TSS-Bound","GLRX"
9.80267795121951,15.7770250487805,-5.97434709756098,"TSS-Bound","RGMB"
8.09097002439024,13.9633496341463,-5.8723796097561,"TSS-Bound","FER"
8.79136282926829,12.5428305853659,-3.75146775609756,"TSS-Bound","MCC"
8.34664131707317,11.2381114390244,-2.89147012195122,"TSS-Bound","CCDC192"
8.29706734146341,6.15050709756098,2.14656024390244,"TSS-Bound","IRF1"
14.1616163902439,18.4015305121951,-4.23991412195122,"TSS-Bound","IL4"
12.3308927073171,13.3063816097561,-0.975488902439025,"TSS-Bound","TXNDC15"
6.76670819512195,7.62001341463415,-0.853305219512196,"TSS-Bound","KLHL3"
9.91310604878049,10.9975482926829,-1.08444224390244,"TSS-Bound","CTNNA1"
11.095695195122,12.1795746341463,-1.08387943902439,"TSS-Bound","MATR3"
10.6027434878049,11.3292914878049,-0.726548000000001,"TSS-Bound","SPRY4"
6.46181621951219,9.1511467804878,-2.68933056097561,"TSS-Bound","SH3TC2"
7.12471595121951,7.48735202439024,-0.362636073170732,"TSS-Bound","ATOX1"
9.03493107317073,9.67483612195122,-0.639905048780488,"TSS-Bound","ADAM19"
11.3497223902439,13.6433880243902,-2.29366563414634,"TSS-Bound","THG1L"
9.95774529268293,13.0618329756098,-3.10408768292683,"TSS-Bound","PWWP2A"
10.2809423902439,15.4964197560976,-5.21547736585366,"TSS-Bound","NUDCD2"
9.63305724390244,16.6560694390244,-7.02301219512195,"TSS-Bound","PANK3"
13.0889395853659,9.202458,3.88648158536585,"TSS-Bound","SH3PXD2B"
21.5621412926829,17.4153426585366,4.14679863414634,"TSS-Bound","STC2"
13.5494601707317,3.59299551219512,9.95646465853659,"TSS-Bound","CLTB"
13.1841473902439,8.30616987804878,4.87797751219512,"TSS-Bound","MAML1"
14.9696298780488,8.4029453902439,6.56668448780488,"TSS-Bound","PSMG4"
13.0474790243902,17.9450954878049,-4.89761646341463,"TSS-Bound","CDYL"
12.2721590243902,10.8613093414634,1.41084968292683,"TSS-Bound","TMEM14B"
12.5636304878049,15.802101195122,-3.23847070731707,"TSS-Bound","JARID2"
9.64591502439024,14.0540853170732,-4.40817029268293,"TSS-Bound","KIF13A"
8.94488992682927,16.8272008292683,-7.88231090243903,"TSS-Bound","RNF144B"
9.366921,14.0042904878049,-4.63736948780488,"TSS-Bound","MBOAT1"
43.4637798048781,8.56784609756098,34.8959337073171,"TSS-Bound","H2BC8"
10.3569614390244,3.66673787804878,6.69022356097561,"TSS-Bound","PSORS1C1"
12.190553804878,6.45267792682927,5.73787587804878,"TSS-Bound","TCF19"
13.9514622926829,7.05907636585366,6.89238592682927,"TSS-Bound","PRRC2A"
10.8545754146341,3.62152787804878,7.23304753658537,"TSS-Bound","LEMD2"
10.6760323414634,12.7173675609756,-2.0413352195122,"TSS-Bound","NUDT3"
12.6056775121951,3.76700048780488,8.83867702439024,"TSS-Bound","PI16"
11.0747150731707,5.07572168292683,5.9989933902439,"TSS-Bound","SRF"
13.6466591219512,7.41781578048781,6.22884334146342,"TSS-Bound","GTPBP2"
9.10399436585366,13.511546804878,-4.40755243902439,"TSS-Bound","RUNX2"
6.6817056097561,12.3208657317073,-5.63916012195122,"TSS-Bound","TNFRSF21"
4.29630643902439,7.43683465853659,-3.14052821951219,"TSS-Bound","MLIP"
15.9568957073171,12.5069200243902,3.44997568292683,"TSS-Bound","PRSS35"
9.63812092682927,5.15992341463415,4.47819751219512,"TSS-Bound","CGA"
10.0079071707317,7.50653936585366,2.50136780487805,"TSS-Bound","GABRR2"
9.42540653658537,14.2944228292683,-4.86901629268293,"TSS-Bound","PREP"
10.0520516341463,13.2005693902439,-3.14851775609756,"TSS-Bound","ATG5"
10.2527823414634,12.2390793658537,-1.98629702439024,"TSS-Bound","SNX3"
9.80138119512195,12.4587135121951,-2.65733231707317,"TSS-Bound","CDK19"
5.48281436585366,8.73451368292683,-3.25169931707317,"TSS-Bound","ROS1"
9.7035053902439,14.530715804878,-4.82721041463415,"TSS-Bound","CEP85L"
8.55620331707317,14.9912088780488,-6.43500556097561,"TSS-Bound","FAM184A"
7.47813409756098,9.61079175609756,-2.13265765853658,"TSS-Bound","HDDC2"
10.6396175853659,16.8016443414634,-6.16202675609756,"TSS-Bound","EPB41L2"
7.27620787804878,12.2188363414634,-4.94262846341463,"TSS-Bound","ARG1"
9.1611936097561,14.3198321707317,-5.15863856097561,"TSS-Bound","UTRN"
9.87993780487805,14.4203741707317,-4.54043636585366,"TSS-Bound","TAB2"
10.4990432195122,11.6894505121951,-1.19040729268293,"TSS-Bound","ENSG00000285991"
11.900471902439,16.8128039756098,-4.91233207317073,"TSS-Bound","RAET1E"
13.0954156341463,16.1668094634146,-3.07139382926829,"TSS-Bound","ARID1B"
15.0408666585366,7.75471726829268,7.2861493902439,"TSS-Bound","SYNJ2"
9.63436546341463,9.87898429268293,-0.244618829268292,"TSS-Bound","RSPH3"
8.62261380487805,10.7359254146341,-2.1133116097561,"TSS-Bound","SOD2"
12.8360559512195,13.0448482926829,-0.208792341463415,"TSS-Bound","AGPAT4"
10.5926134878049,2.03994558536585,8.55266790243902,"TSS-Bound","FSCN1"
7.4763066097561,14.8691366097561,-7.39283,"TSS-Bound","UMAD1"
6.50113663414634,13.1569508536585,-6.65581421951219,"TSS-Bound","TWIST1"
8.38003773170732,13.4511862195122,-5.07114848780488,"TSS-Bound","OSBPL3"
8.30593317073171,11.2694232195122,-2.96349004878049,"TSS-Bound","SCRN1"
10.0104787073171,8.13727875609756,1.87319995121951,"TSS-Bound","IGFBP3"
11.1744041707317,8.86562517073171,2.308779,"TSS-Bound","TNS3"
21.2864237560976,32.118970902439,-10.8325471463415,"TSS-Bound","SEC61G"
21.3753456585366,17.9199530731707,3.45539258536585,"TSS-Bound","VOPP1"
12.6201812682927,13.6548597560976,-1.03467848780488,"TSS-Bound","ZNF107"
6.17252063414634,8.9906103902439,-2.81808975609756,"TSS-Bound","TYW1B"
6.67098782926829,10.0488344634146,-3.37784663414634,"TSS-Bound","ABCB4"
9.40412558536585,15.1743790487805,-5.77025346341463,"TSS-Bound","CDK6"
8.95440575609756,15.8726527560976,-6.918247,"TSS-Bound","PPP1R9A"
5.82219270731707,11.431341,-5.60914829268293,"TSS-Bound","SEM1"
16.3370139268293,17.2558741707317,-0.91886024390244,"TSS-Bound","SMURF1"
18.7299575365854,15.1953140731707,3.53464346341464,"TSS-Bound","ZSCAN25"
18.9667827560976,5.06287092682927,13.9039118292683,"TSS-Bound","COPS6"
24.6418544390244,11.2160376341463,13.425816804878,"TSS-Bound","MCM7"
12.9137595121951,17.5246057317073,-4.6108462195122,"TSS-Bound","NAPEPLD"
24.0280864634146,31.8199615853659,-7.79187512195122,"TSS-Bound","CPA4"
14.199462804878,20.8697198536585,-6.67025704878049,"TSS-Bound","MKLN1"
15.1278037317073,24.3157889268293,-9.18798519512195,"TSS-Bound","CHCHD3"
14.4087863658537,23.6643647804878,-9.25557841463415,"TSS-Bound","EXOC4"
16.0273872195122,25.402640195122,-9.37525297560975,"TSS-Bound","CALD1"
10.3192539512195,16.1548300243902,-5.83557607317073,"TSS-Bound","CYREN"
16.4441411463415,24.0128857560976,-7.5687446097561,"TSS-Bound","CREB3L2"
9.74597302439024,14.0599594878049,-4.31398646341463,"TSS-Bound","AKR1D1"
19.8328169512195,24.8472453414634,-5.0144283902439,"TSS-Bound","ZC3HAV1"
14.6407860243902,19.5207432682927,-4.87995724390244,"TSS-Bound","TTC26"
19.9107432926829,29.028781,-9.11803770731707,"TSS-Bound","AGK"
28.9422641463415,18.7173515853659,10.2249125609756,"TSS-Bound","TMEM139"
26.6793895365854,5.7952016097561,20.8841879268293,"TSS-Bound","ABCB8"
26.2805796829268,9.80110890243902,16.4794707804878,"TSS-Bound","CDK5"
21.9292389756098,5.71750114634146,16.2117378292683,"TSS-Bound","SLC4A2"
4.77332090243902,5.63407334146341,-0.86075243902439,"TSS-Bound","XKR6"
7.17032234146341,2.30286692682927,4.86745541463415,"TSS-Bound","RHOBTB2"
7.14728626829268,5.8584026097561,1.28888365853658,"TSS-Bound","FBXO16"
7.739776,7.85926385365854,-0.119487853658536,"TSS-Bound","FUT10"
7.43302770731707,4.06917941463415,3.36384829268293,"TSS-Bound","PLAT"
9.24605687804878,6.68775890243902,2.55829797560976,"TSS-Bound","SLC20A2"
9.93895948780488,14.8115878292683,-4.87262834146341,"TSS-Bound","XKR4"
9.22808431707317,15.7583933902439,-6.53030907317073,"TSS-Bound","NKAIN3"
14.426447195122,10.3310289756098,4.0954182195122,"TSS-Bound","VXN"
11.970198097561,18.1839969512195,-6.21379885365854,"TSS-Bound","NCOA2"
12.965642097561,22.348758097561,-9.383116,"TSS-Bound","ZFHX4"
13.3030070243902,18.2120914146341,-4.9090843902439,"TSS-Bound","TPD52"
8.97959458536585,15.1273504146341,-6.14775582926829,"TSS-Bound","ZNF704"
12.7216401707317,18.5523137073171,-5.83067353658537,"TSS-Bound","SDC2"
9.66243170731707,17.0017731707317,-7.33934146341463,"TSS-Bound","ANGPT1"
11.5666663658537,17.6178950487805,-6.05122868292683,"TSS-Bound","EXT1"
14.7315272682927,14.7598046341463,-0.0282773658536577,"TSS-Bound","FBXO32"
8.12840663414634,10.5660780487805,-2.43767141463415,"TSS-Bound","GSDMC"
12.8994362439024,18.1423118780488,-5.24287563414634,"TSS-Bound","ASAP1"
9.6052076097561,15.209415804878,-5.60420819512195,"TSS-Bound","TMEM71"
13.707172902439,24.4668776829268,-10.7597047804878,"TSS-Bound","KHDRBS3"
14.4424281707317,20.3287827560976,-5.88635458536585,"TSS-Bound","PTK2"
12.4328894634146,18.2202954634146,-5.787406,"TSS-Bound","SMARCA2"
