"Group","N","TES_meth_mean","TES_meth_median","GFP_meth_mean","GFP_meth_median","Diff_mean","Diff_median","Diff_SD","Wilcoxon_pvalue","Ttest_pvalue","Effect_size"
"TSS-Bound",700,11.658444792439,10.7894763780488,11.2270310919861,11.0659170731707,0.431413700452962,-0.772195902439024,6.25737292105541,3.30341288697231e-20,2.53281917493997e-14,0.354352537126407
"NOT TSS-Bound",2100,11.58075404518,10.9149008780488,9.09818068858304,8.37594809756098,2.48257335659698,2.23477890243902,5.53073929314523,3.30341288697231e-20,2.53281917493997e-14,0.354352537126407
