"Group","N","TES_meth_mean","GFP_meth_mean","Diff_mean","Diff_median","Wilcoxon_pvalue"
"Direct",2372,9.35708389731831,11.6980302290133,-2.34094633169498,-2.91408896341463,5.19135189804798e-225
"Indirect",5843,9.29336951577247,7.93554246578144,1.35782704999103,0.984723219512196,5.19135189804798e-225
