"gene_symbol","baseMean","log2FoldChange","padj"
"ANO8",243.3700545367,-2.78107371668339,1.25172469939453e-50
"ACP2",464.859146836365,-2.03748746162975,4.37188520976808e-35
"RSAD2",2496.16370584517,1.84053300535743,9.52092711905454e-35
"THUMPD2",311.214882518171,-2.79155834937589,5.55861444744552e-34
"GLI1",64.2348939176765,4.24700743930115,9.14433015362719e-22
"PUS10",345.375405227712,1.63424981025317,1.11247793882647e-20
"MBOAT2",1098.91878462799,1.24805952072862,3.75739730305593e-20
"TUBGCP3",271.746644916667,-1.47218643160391,5.3519854498037e-18
"TLNRD1",181.20526639909,-1.71959968936797,3.66361281443668e-17
"SAMD1",733.023976936602,1.23516742650043,6.04414056937719e-16
"COMMD2",300.866788515468,-1.44756809646067,1.20473050676004e-15
"TFAP4",133.564112797905,-1.65608844976419,3.51449794512674e-15
"RESF1",1396.10401586219,1.12425759420259,3.60316718951114e-15
"ZNF638",3193.6775290746,-0.938425192522137,4.5769670082358e-14
"FCHO1",89.2049027480174,2.01410824707743,1.1540712936795e-13
"MEGF9",968.510875234693,1.08737544945439,1.33528054829257e-13
"PCLAF",57.78984057352,-2.30271483762851,6.83662304449734e-13
"ZNF596",161.499210864282,1.40536995625302,1.23826094289641e-11
"KLHDC1",41.156956973573,-2.36984557306746,1.89278199732557e-11
"ABHD13",209.779061546122,-1.17255336155721,3.75581238535788e-10
"CLK1",898.058446343883,-1.10459654627999,1.66360575338191e-09
"TMEM222",1208.94033948936,0.9781286419865,2.08418859662022e-09
"BORCS8",195.21489682563,-1.18500712919137,2.34830182460979e-09
"AFG2A",594.377404823846,0.882045038599191,3.34346074438094e-09
"PSMA1",83.4800900518329,-1.62679590145118,3.45296790440892e-09
"MRPL44",475.622389115381,1.16732080045849,2.20305576917199e-08
"ATG4B",1032.35564575624,0.91758280444456,3.98254982142148e-08
"VTI1A",621.905333742812,0.762931432441764,8.45135313385777e-08
"DOCK7-DT",51.1786469813835,-1.63923562527064,4.77411804578524e-07
"MRPL30",296.752135559934,-0.917827307588125,6.35988912653448e-07
"DENND4C",2738.59461651702,0.588514840548238,1.55012172988461e-06
"MPPE1",391.054282141047,0.792429634892652,1.95030709805996e-06
"PTP4A3",29.6071985037674,2.19750492059767,2.35980547225322e-06
"LIG4",358.696074106512,-0.902426969990407,2.54924181299886e-06
"UBTF",1383.36116348294,0.681628633264413,4.36212950687617e-06
"EIF4E2",672.109100544091,-0.679888522598298,5.59951882610818e-06
"IZUMO4",52.302476614888,1.46778707054305,5.64520100065663e-06
"LINC01409",267.742821856325,0.813310644691392,2.75425605987822e-05
"GMFB",723.686126767579,-0.716955434724427,3.22653227248789e-05
"PIH1D2",80.4407992796591,1.10842259684894,8.00484553855944e-05
"VAT1",2527.96971239574,0.517394559753373,8.20526479950392e-05
"GATA6-AS1",22.0971426441141,-1.80584981043684,0.00013707576500433
"INTS12",189.438885624294,0.919027813794317,0.000183094609357959
"PIGZ",44.9119179801215,-1.23905026261718,0.000222450352604055
"TYW5",552.585536072484,-0.62435852053844,0.000228280503837499
"ZBTB34",638.763839731634,0.542267314879496,0.000310636438622394
"C10orf88",243.078577244548,-0.671540838471356,0.000329464031631646
"ZDHHC6",622.835086543637,0.627092523308139,0.00050663674577496
"PALM3",17.6462511267205,1.8016946113646,0.00132828396287017
"GTF2IP12",200.751229019151,0.602700910964488,0.00157821035103103
"SLC39A3",376.495592845343,0.572546177374313,0.00193790155126414
"DDX51",488.338618735478,0.498717978777119,0.00200786773358789
"CPEB2-DT",23.3625393356221,1.45303005641005,0.00214275971728391
"ECPAS",2680.88646404348,-0.394205614845775,0.00217814757022284
"STEAP1",51.1942370212075,-1.11485790151392,0.0022375435223679
"MPLKIP",471.098007809578,0.506445373599152,0.00230845054523961
"FAM234B",276.514691235664,0.572524447958802,0.00249499272200573
"HYCC2",961.511436698814,0.419708855251825,0.00493601407151723
"NFATC4",5.70398618845039,3.61726815315485,0.00591091351628553
"METTL9",692.643425469401,0.596981637582061,0.00640624672599041
"NDUFB3",248.152620326766,0.761636927194679,0.00809436373690215
"CAMSAP1",1492.02536383308,0.379225421126676,0.00838628553773729
"ISY1",228.716492344706,0.600282632529113,0.00930965116648647
"SMG7-AS1",62.7689193838407,0.785331092830615,0.00972377639037969
"DUS1L",988.471188748754,0.494735852838104,0.0111923270061493
"GFM2",460.732860249662,0.423997972338221,0.0112493432357844
"INTS5",654.753919350405,0.40723807180889,0.0118037750618977
"TOR1AIP1",1019.44228586675,0.39429247716558,0.012853554177918
"SUCLG2-DT",169.665942537851,0.520637108358044,0.013385375616425
"TJP3",36.7068530775399,0.94453565814698,0.0185935842035194
"CCDC144BP",7.29729736178534,-2.01628172490529,0.0198001235749889
"VPS37D",153.249950114583,0.605848895086391,0.0217590027433155
"NR1H3",105.06567534714,-0.570752334455824,0.0240748591706502
"RPS7",2163.90703771879,1.10028116442761,0.0280225540257794
"PSMG3-AS1",153.881840924455,-0.46652627326084,0.0304584897555174
"ZNF391",146.799362117564,-0.467302510898659,0.0351752431332775
"RBM28",1653.1590295886,-0.293895463054621,0.0370853874427621
"GOLGA3",2692.16906372999,0.33054259172199,0.0382808735059494
"YIPF2",614.381055463065,0.387878141000835,0.0430116384116388
"PSMG3",291.991929902762,0.444509766170199,0.0436983742807569
