"gene_symbol","baseMean","log2FoldChange","padj"
"SYVN1",979.84604216425,0.743006998770276,6.6986382027479e-08
"HYAL2",239.241622660121,0.99506434830369,1.0857214459826e-05
"DNAAF3",49.283312203053,1.38585183232921,8.35366880696086e-05
"PMVK",221.499071295529,0.832668266319764,0.000217816186899786
"BCCIP",679.229166855621,0.705424247778127,0.000472160966013063
"FAM53C",1864.38406602567,0.50191575568263,0.000477526660587361
"HEXIM1",3294.65242450947,0.529298984736231,0.000478623375188266
"EED",333.401287859889,-0.593035008393885,0.00140885175178535
"TADA3",1379.06741055271,0.470954358390181,0.00266969327963015
