"gene_symbol","baseMean","log2FoldChange","padj"
"BIRC6",7124.12631277717,-0.584750494253435,6.40341136704515e-06
"TARS2",268.784678108053,-0.821865983905329,6.42318432522534e-06
"TAF11",548.829055198946,0.723943047908921,6.69752554542715e-06
"NBPF12",500.999278414274,-0.683271838408716,9.426208046283e-06
"DENND4B",910.70375378519,-0.601227022928691,1.33116153622224e-05
"BRMS1",522.225284488736,0.867595383929177,1.52444005059147e-05
"RCC2",3603.46077888567,-0.546799477695696,1.56880781683995e-05
"RRP1B",833.036655634918,-0.590179739189451,2.02396399439624e-05
"NBR2",456.2427118849,0.673311662388603,2.69140603214826e-05
"GPBP1L1",2770.6585889057,0.588952165166768,2.77186205551988e-05
"S100PBP",931.122421157196,-0.566480787178404,2.93301515796429e-05
"SNW1",606.277490143506,0.841283127151432,2.97580772938487e-05
"MAN2A2",1780.19865454761,0.574481820832956,3.08915832681154e-05
"MRPL54",234.312208600859,1.01646242075038,3.41149368262535e-05
"ZNF589",210.126172145872,0.765790264851229,3.6895613951744e-05
"FBXW5",1489.20117596479,-0.583236271039471,3.82241140014715e-05
"HP1BP3",3225.74801538439,-0.580023170342436,4.42471953489222e-05
"TGFB3",314.896034971624,-0.683654418808448,4.85398872739215e-05
"TRIM52-AS1",97.9638994515384,1.06274608348789,5.5335898657333e-05
"S1PR2",278.8866998396,-0.780734701026247,5.88609350756947e-05
"CFAP96",38.4238839426903,-1.39550158477441,6.61786493304514e-05
"TTC39A",241.009584176824,0.714795695204506,6.8808530129542e-05
"LIG1",444.116201932095,0.657018268140735,7.70531031083664e-05
"VAT1",2527.96971239574,0.517394559753373,8.20526479950392e-05
"PAXBP1",1373.54479881538,0.541620066329134,8.32616211201595e-05
"ATP6V0A2",653.94521488921,0.597800848474744,8.58283882683197e-05
"CDKN1A",605.118764137126,-0.672976850823143,0.000145915309406023
"OGG1",459.545774681665,0.595695837618196,0.000146112817994339
"BROX",1975.86544706746,0.57660756369845,0.000150638731765278
"ZNF37A",505.50508880879,-0.602054711338619,0.000180516884734914
"ATP2A3",20.503666000991,1.93017711050713,0.000183518545647831
"MIR4453HG",83.7651329996483,1.09615070595796,0.000183963823138167
"RNVU1-27",11.4461313034681,-2.63908473853815,0.000200794318869458
"SCP2",802.5690881624,0.753151891104386,0.000241288441529061
"CRKL",1958.53090942371,-0.489392557740001,0.000249744531452613
"SEC31A",2443.44304903916,-0.510512239914831,0.000265783614312145
"TSPAN13",138.345100495621,-0.953037197063434,0.000314749766622795
"ORC6",781.754075728368,0.737951287535785,0.000343387153293129
"SAT2",644.174283901247,0.90798486359724,0.000413511429975011
"KDM4B",2194.10162442829,-0.510109739579049,0.000414059763041774
"RARS2",1083.53831371714,-0.505997947973624,0.000569652663851973
"MDM2",1886.8438616844,-0.450370538277833,0.000828548504339382
"INTS6-AS1",74.2470378471143,0.903278976048768,0.000875037593484915
"KLHDC4",649.638638925258,0.496463647331134,0.000899639479786798
"NXPH3",35.5386808789715,1.28235116168182,0.00113113089594723
"SEZ6L2",47.6401188923792,-1.14071907452109,0.00131813715795014
"PRR3",313.276701792483,-0.588754343188094,0.00134151598818895
"ZNF26",716.902741195498,0.46259480686241,0.00145537298736073
"CTTNBP2",3.9134184592851,5.02176927362621,0.00147668293040415
"CRABP2",99.5812979359203,0.873456861701903,0.00171970011666335
"TRMT2A",385.183520862878,0.619360597502826,0.00189667960456804
"WASHC5",1146.98778850546,-0.469579031163368,0.00190410263241795
"PCSK6",82.2743729265536,0.84170110435877,0.00192024995416897
"DDX51",488.338618735478,0.498717978777119,0.00200786773358789
"LINC02593",89.2599410465709,-0.928847837463718,0.00219875970852936
"STEAP1",51.1942370212075,-1.11485790151392,0.0022375435223679
"COL7A1",444.124420228055,0.502680460002379,0.00248450321546657
"TSC22D4",940.566719084607,-0.436329880434785,0.00253876476805505
"EMC3",718.16640433227,0.574649693454848,0.00272790500892071
"MAPKAPK5-AS1",114.584036058947,0.86276304132241,0.00294344903884994
"SPCS1",621.922551982366,0.752945745674444,0.00306777576848347
"GTF3C2",368.468200653287,-0.506550887637948,0.00372296775517579
"RPS19",2923.8974553724,-0.696482866860061,0.00382207021745968
"ORMDL3",898.051623113589,0.553370296885018,0.00394227869377804
"PLAUR",406.260800125021,0.58387938530677,0.00438411233476288
"SLC27A3",184.942134338183,0.62142931615041,0.00457036044629992
"SEC63",1361.04593630555,-0.442549866151961,0.00458584528586627
"DCUN1D3",539.72243772724,0.46190545153184,0.00468563121851037
"PIAS3",386.276208909579,-0.493605979499741,0.00470843588099071
"GINS3",205.070418043186,0.570485184808117,0.00483731561390167
"MBIP",363.671930035787,0.683688066469649,0.00491003714921421
"UBA52",1747.31638350362,-0.611803062924438,0.00554285906714301
"NFATC4",5.70398618845039,3.61726815315485,0.00591091351628553
"ZBTB12",156.632033347136,0.606521269838265,0.00615201820403072
"LRRC40",483.030528844347,0.537439840411425,0.00646757887138135
"ALOX5",16.8989990458774,1.51063027205575,0.00735328663146946
"COPS4",396.16081597132,0.626934814765012,0.00738159303212513
"ZNF33B",396.693897421693,-0.445576588851611,0.00817414372757885
"PRDM2",1318.03716771062,0.366299946468238,0.00911380229935819
"PSMC3",1111.20367197161,0.473791898967085,0.0100875201701062
"CWC25",693.336546275091,0.448280895171393,0.0102623110846175
"LDHB",39.0933371224012,-0.956625176225378,0.0105203690459945
"AKT1",1028.72541497452,-0.415874419422556,0.0106125997965913
"GLA",349.280984833767,0.630091838740853,0.0108875596997299
"GGNBP2",1540.98803678859,-0.392708789669817,0.0116562172577103
"NOLC1",924.148224918635,-0.460939869719798,0.0122547534449453
"HARBI1",206.426187101727,0.544198165618146,0.0125537959750875
"PITX3",6.5141900106277,2.64744585502132,0.0128038111824111
"ANXA2R",68.1950218739022,-0.696928209184523,0.0129175354545202
"NSG2",7.09927291313872,2.40062428787117,0.0133783413588451
"ZNF2",180.255873231251,0.524278543938162,0.0135341677328427
"MAPK14",1233.09879763581,0.370051944074778,0.0139637954822944
"CENPT",414.249369968778,0.4759979320493,0.0143904413099324
"CARHSP1",342.968194271905,-0.410064671323603,0.0154590869270966
"RAB1B",713.944361780845,0.375691640777789,0.0159606516840897
"RN7SL832P",31.3978559490894,0.984569481446947,0.0161478392285642
"SPRYD4",225.208767786956,0.508077057044419,0.0166085871376506
"LINC02614",181.039746614131,0.575611893444946,0.0178605148462562
"SV2A",1719.66027728964,0.330616899468436,0.0211296417486228
"TRPC1",404.226283459008,-0.458872304436099,0.0215333656895567
"LETM1",1596.9935734847,-0.325521122539608,0.0264833522920005
"FGFR1",301.023786226238,-0.387685055334443,0.0287970377146157
"ERCC5",93.916126353391,-0.561594453631766,0.0304244844488704
"PPP1R37",1148.94758986339,-0.32267816433674,0.034976546296246
"ERI2",229.796252642372,0.491539092312586,0.0359461548741276
"VWA3B",6.01837960860258,-2.10717305503266,0.0363496129439307
"TMEM69",318.403468412873,0.414064092952947,0.0368642834809797
"NBL1",38.3050809581025,0.819198572158096,0.0376509286921892
"NCKAP5L",805.923158058374,-0.329390198403762,0.0384444108255884
"UCP2",162.127445623623,0.442180034020822,0.040766649842277
"WDR20",540.336268263794,0.330814476751931,0.0415237871323788
"HSD11B1L",89.2034516904235,0.573267070752075,0.0419794535475188
"FDXR",189.439404585127,-0.50757447251524,0.0426637894814329
"AGBL5",689.941351536789,-0.315836383156624,0.0448989978032884
"GALT",3.42944437867785,3.05679198183792,0.0466137387685335
"DXO",222.459086871431,0.482325352471996,0.0475566289596909
