"gene_symbol","baseMean","log2FoldChange","padj"
"H4C3",601.18317161919,-4.23533017079027,1.7097890022401e-124
"ARHGEF5",1145.76644468977,8.26990776029733,3.40892563534353e-114
"NUDT4",2975.77682338686,-2.59334223195027,2.10296711069722e-97
"BIRC5",650.60741390082,-3.49391587625654,6.65222371270464e-81
"KNL1",416.087031129327,-2.81104692950846,3.89317870537217e-76
"FADS2",674.133840476413,-2.51908961795135,4.07734822039689e-74
"KIFC1",320.470907434661,-3.47156187345364,1.76865471400231e-73
"HMGA1",3192.30661485969,2.71046429825408,1.17517405266379e-70
"PHF19",643.189357761406,-2.58463836238456,1.82552461192494e-68
"C4orf3",359.754503040748,-4.10578546637457,1.25088345244369e-65
"TBX10",241.774030233309,5.44207185236726,1.14642834442854e-60
"FER1L4",936.891595712292,-2.40527070002508,5.06191444448961e-54
"BTBD19",523.805566237449,-2.31380886173791,6.60944683392271e-52
"OLMALINC",214.334651153033,-2.72832881540283,8.04268585793492e-48
"TMEM116",279.043984146375,2.43448777397741,2.08160505776442e-42
"CDIP1",478.945079495994,2.20404433478702,9.98726649191538e-42
"RENBP",143.805525603689,5.18308960089408,1.75850300607017e-41
"FADS1",872.051146631852,-2.06435321282137,4.62104416890602e-40
"SKIDA1",189.041770714085,-2.60586825103036,1.75346441752297e-39
"MIS18BP1",309.187454188802,-2.31877766675825,6.19986871513156e-39
"FBXL19-AS1",270.990211892376,2.53643136797234,8.69667857020638e-39
"ARHGAP45",430.779501727048,1.98697904537985,6.39460278431259e-36
"PLEKHA1",468.964739441712,-1.7933296419244,2.86320241241543e-35
"TMC6",230.340277957985,2.48486166733254,9.85429773222819e-35
"SPAG4",513.3026501701,-2.04102310844989,3.59573544825115e-34
"STX3",2442.74622549761,1.4914390640019,3.7105604695145e-33
"NRARP",97.8208050233247,4.50429178506799,1.07158851328097e-31
"WSB1",2612.1490097378,-1.58887085246479,2.23878147838164e-31
"ASPH",9665.8000977435,-1.38124698144562,2.03904205096811e-30
"CARD8-AS1",127.354572611565,3.03780517703503,3.45656472065814e-28
"POLR3G",298.241419989529,2.07012398438047,1.17361184807485e-27
"ARHGEF6",597.555160796723,-1.56968460084192,7.2617807457025e-27
