"gene_symbol","baseMean","log2FoldChange","padj"
"UPF3A",838.918887767959,1.75426964172989,1.10865691831308e-33
"CGREF1",94.9790588600003,2.73252919651437,8.17169190184873e-24
"GABPB2",435.598525579243,-1.52991382153203,6.94364928744336e-19
"PLEKHB1",644.867464342678,-1.34140485189436,2.46760245307869e-15
"TMEM248",2389.49861794938,-0.971352800422537,4.74870905754345e-15
"MLLT11",1175.59824796902,1.34709979959683,4.26812325491902e-13
"TFDP1",776.746417122823,-1.03012386969603,8.31427921815656e-12
"GCC2",1160.94091410785,-0.888458731571598,8.05780267953342e-11
"RHBDF1",295.411667854072,-1.04483003609154,3.14539774386843e-09
"ARMCX4",108.546369921433,-1.30282876457634,1.89044212003681e-08
"RAB40B",252.537369329665,1.0255687061336,2.19623107243885e-08
"SAP30-DT",46.7973959993712,-1.85471474642338,8.1141965278025e-08
"SAP30",247.327721637456,-0.976568536791798,1.91315009368389e-05
"DGCR8",451.929114808674,-0.539447293380487,0.000705566379343719
"LAMP1",3628.58619173482,0.564024022078035,0.000868581336766728
"FAM117B",405.940659238189,0.568699769313136,0.00125135029492299
"GET4",78.5123848417228,0.764123421944517,0.00645762851018573
"FNBP4",2750.64624901731,0.360437445612043,0.00813496451810291
"DVL2",1687.44246534573,0.422849823256862,0.0107641826446207
"RAB5B",1185.58003981945,0.395320373696084,0.0114291908712549
"SNRPA",282.680580016179,-0.471376075968333,0.0195705379019904
"CDK4",586.792708391401,0.497386927947608,0.024821523319106
"DHRS13",126.04093348818,0.538527616376749,0.028385428586457
"PPP4R3A",1437.25806515454,0.325828618997888,0.0319408970904034
"LINC02371",12.3282495418565,1.40481516097271,0.0393550883411603
"UCP2",162.127445623623,0.442180034020822,0.040766649842277
"POLR1B",751.497701974451,-0.323253064368939,0.042993183165548
