"gene_symbol","baseMean","log2FoldChange","padj"
"IQGAP3",485.936734013689,-3.90097834481103,5.83149990933152e-128
"KRT8",682.438845673437,3.95835997662107,4.4874678463932e-95
"H4C2",615.526291756937,-3.23726467978814,7.35618742276987e-80
"DTWD2",181.588734662019,-4.23746243209868,2.69156859823042e-68
"PARP8",453.626955708863,-2.9664540793852,2.143131954907e-67
"KIF3A",454.123487427635,-2.65458358201295,8.83038613989668e-66
"H4C1",124.579653832258,-5.48606056628342,7.89427115372841e-48
"GYS1",1164.84347799037,-1.82565880915558,2.79630597268369e-46
"ZCCHC2",2409.45044471446,1.83234618818768,5.6464432625879e-46
"SIKE1",1066.41722579419,-2.059733578828,2.97699921725249e-43
"COQ5",98.7958954391191,-5.04324638657844,8.03598789452962e-40
"SKA3",130.039434747812,-2.87022032276183,3.41004730646738e-32
"MIPEPP3",114.538624866667,2.11660385965736,6.25381960968118e-19
"NIPAL1",50.6277003764824,4.45749794758838,6.20881234943418e-18
"SLC26A2",621.025535776852,1.26873566347561,9.06676483320646e-18
"ROPN1L",54.0099677027417,3.42829856646045,3.95193802424165e-17
"CHEK1",366.881054861898,-1.54135615398307,4.67054642721583e-17
"PKMYT1",163.469999822387,-1.73418822266587,5.55414311505213e-17
"NCDN",1642.64900210529,1.11692287551555,8.45145970947853e-17
"VPS39",4017.9143651426,0.948768570578326,6.01592357277606e-16
"TIPARP",1400.55243991637,1.05374461982528,8.87999569907072e-16
"MXI1",915.533204520464,1.2255840040323,5.87138251601993e-15
"SAR1B",1167.21423943038,-1.05883127934467,1.35365929859402e-14
"CEP44",390.29813670537,1.31674617969541,1.59167196626584e-14
"INTS9",306.097892180655,1.28665727312193,3.26346369065311e-14
"HMOX1",470.349155783744,-1.39156728134048,5.36708886161283e-14
"HAUS8",114.58589378082,-1.77242179134549,2.59847993682152e-13
"PCLAF",57.78984057352,-2.30271483762851,6.83662304449734e-13
"KPNA3",776.933772798315,-1.10542768700411,7.39775408907583e-13
"MYCL",65.9320765288978,2.25468356499803,1.42021205721479e-12
"RSBN1L",959.1464948747,-0.888757932867142,3.45838348376091e-11
"TOB2",1214.28512773326,-0.85512630746209,5.03535578206907e-11
"RRAGC-DT",151.659554806689,1.34618439665096,5.59205809924202e-11
"PRPF3",906.865042608721,-0.986864679993973,7.90096759233399e-11
"ZNF451",2301.85753784774,-0.79968396169052,1.18002588640402e-10
"RABIF",124.567105589629,-1.48480304024172,2.25310323846127e-09
"CAPN10",674.958587116713,0.910215931358092,2.47735969825474e-09
"ACOX1",1438.33199422943,-0.800321315072866,1.55740585729003e-08
"C8G",41.1905469000058,2.06387595961392,1.96639624073223e-08
"DNAJC16",1287.26674213895,0.701740718767819,8.14856884154742e-08
"HSPBAP1",457.71690839045,0.843558639580201,1.05954251436921e-07
"FXR2",1456.55769145232,0.760710536207711,1.32297315561311e-07
"MFSD11",604.742783965854,0.74998357836806,2.22631871142028e-07
"ASH2L",650.784222047073,0.875889292637275,7.11763490674016e-07
"RLIG1",195.818333147649,-1.19133484251373,8.38109350075586e-07
"CNTLN",413.280364520606,-0.811980284414612,9.06105904823225e-07
"MRPL49",517.275105640486,-1.0662405585846,9.61400246852098e-07
"HNRNPD",1391.02977455936,-0.684943878711719,1.71820571359521e-06
"NRAV",254.838597501116,0.824205047118753,1.9446701083421e-06
"PFAS",724.543903476485,-0.675432482903839,2.08270613347191e-06
"CNBD2",24.4892665455238,2.29843372892866,2.25912378475149e-06
"EFCAB14",2673.1194403898,0.593783216014376,2.39711554272475e-06
"CLCN3",1893.60014776923,0.704781319338553,2.78496849355396e-06
"SELENOW",515.516954567058,1.05744690463416,2.81067271958507e-06
"LRRC57",509.341534700558,0.722191951840711,3.15976272344845e-06
"BBC3",109.011316157331,-1.16646965548633,4.77874846113528e-06
"MCM7",1492.87606468213,-0.805077295302772,5.19792230246999e-06
"CARNMT1",279.936423942127,-0.823474034304613,6.30557882148211e-06
"TARS2",268.784678108053,-0.821865983905329,6.42318432522534e-06
