"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"LEF1_UP.V1_UP",0.000568117422814961,0.00617182109330799,0.477270815362862,0.433608603344219,1.59793512370509,177,"PRF1;ADAMTS8;KCNJ12;DHRS2;KRT5;CDA;TMOD1;DLL3;RGCC;MAOA;CCR7;KRT13;BMP7;DKK4;LCK;S100A4;ANO1;TMEM158;MLN;NTSR1;SLC2A3;MYL9;EN2;SYNE3;EMP1;HEY2;TGM2;SCN5A;TCHH;FHL1;LTBP2;PLTP;GNG4;RYR1;IL11;HOXB2;COL9A3;S100A2;DENND1C;RPP25;MICU1;ALLC;EGR2;LMO2;SLC26A4;KRT23;MFAP2;ARC;ADGRE2;INHBE;SLC17A9;CHST2;RUNX3;PCSK1N","C6 Oncogenic"
"EGFR_UP.V1_DN",0.000653859613385149,0.00679445424343698,0.477270815362862,-0.355662973944188,-1.5180848704522,187,"H2BC7;H2BC10;H2AC8;CAV1;SLC6A14;NMU;H2BC8;H2BC9;H4C8;H1-2;H3C10;PTBP2;HEBP1;IRS1;E2F8;DTL;MPDZ;RCN1;POLI;SPTBN1;DEPDC1;EFHD1;NCAPG2;CENPU;TMPRSS3;PCYOX1;GFRA1;PEG10;SNX7;NET1;LTBP1;ABLIM1;MATN2;NRIP1;CBR4;BRIP1;NDUFA5;ZNF43;HSPA4L;DDX60;ELF5;DERA;ELAPOR1;FANCL;PDLIM3;ZNF107;NPY1R;EPB41L2;ANGEL2;RHOBTB3;NREP;H2AC11;ANK3;EZH2;RFWD3;ITPRID2;ID1;BDH1;CLK4;ENPP4;TBL1XR1;ARMCX1;APBB2;SGCG;ARL4A;TENM1;FAM50A","C6 Oncogenic"
"PRC2_EZH2_UP.V1_DN",0.000743538442700855,0.00740440365856269,0.477270815362862,-0.364602655415835,-1.54098571849127,171,"H3C7;HJURP;DLGAP5;TTK;AURKB;MYBL2;MED18;NFIB;HMMR;NLGN1;HELLS;KIF15;NFE2;ETS1;ECT2;MCM10;MIS18BP1;LMNB1;CDC45;DEPDC1;BUB1;TPD52L1;FOSL2;CDC25A;CENPU;TOX;RAD54L;HAS2;TACC3;GALR3;CDT1;SULF1;RPS6KA6;HMOX1;FKBP6;SYN1;WDR76;CENPF;ELL2;OLFML2B;AFF3;PAN2;HOXD11;CASC3;MXD3;SKP2;EZH2;IL17RB;MRPS18B;NPR3;CAMK4","C6 Oncogenic"
"E2F3_UP.V1_UP",0.000878459983063398,0.00839807743808608,0.477270815362862,0.416830786527079,1.53772507157855,179,"PCOLCE2;NPTX1;C11orf96;RASD1;EFS;WNT9A;FAM43B;CYP26A1;RIPPLY3;FAM222A;CHST7;KISS1R;HPGD;KCNA6;LRP4;TLE2;TMEM158;HRK;CDKN1C;RTN4RL1;HEY2;FUT5;TIAM1;ATRNL1;SHISA8;REEP1;CHRDL2;UBE2QL1;RYR1;GPR137C;HEY1;INHBB;GPR160;EGR2;LMO2;PDIA2;ZIC2;TMEM97;MYB;FAM78A;ABCG2;ABHD15;MEX3B;MMP15;SAMD1;CHST2;SBK1;GCH1;SOWAHA;EPHX4;MNX1;MICB;ZDHHC14;DCLRE1B","C6 Oncogenic"
"CSR_EARLY_UP.V1_DN",0.00119730075490735,0.0108151829906889,0.45505986738723,-0.375873728866674,-1.51330437217306,121,"DHRS3;NDNF;SNPH;LRIG3;MRI1;CAVIN2;APBB3;DDX17;CKB;FBXO38;GFRA1;HSPG2;ALDH1L2;LRRK2;CDRT4;SULF1;ACCS;BBC3;KBTBD6;SIX5;STC2;ZNF467;BRD8;PAN2;ANKZF1;PRRT2;ARRDC3;SKP2;PHIP;ADM;PLCD1;C14orf132;YEATS2;NMT2;OTUD1","C6 Oncogenic"
"HOXA9_DN.V1_DN",0.00122179891526612,0.0108151829906889,0.45505986738723,-0.34204172377733,-1.45485470726997,179,"H3C2;BRCA2;TMEM45A;H1-4;E2F8;HELLS;PDK1;FADS2;ARHGAP11A;MCM10;PLK4;GINS1;ELOVL6;BCAT1;CDC45;KCTD20;TMEM106C;FADS1;SAV1;SOX18;ITGA4;NET1;CDC6;NCAPD2;CDT1;H1-10;ALDH5A1;GK3;SLC38A1;ZNF395;HMGN5;FZD6;ZIC1;TOMM34;SSR3;APOBEC3B;FANCL;TBXA2R;SLC1A5;LMAN1;EPB41L2;RHOBTB3;FANCI;HACD1;SHMT1;RFWD3;NOTCH2;CYP51A1;NPR3;ADM;MYO1B;HILPDA;TBL1XR1;STAG3L1;RB1","C6 Oncogenic"
"KRAS.600.LUNG.BREAST_UP.V1_DN",0.00144795978723704,0.0119331858327467,0.45505986738723,0.406152490439143,1.52871381269742,222,"CD248;KRT16;LGALS7;KRT38;SLC12A3;KRT13;IL18R1;GP6;COBL;RAG1;RAMP3;CXCL14;TNNI3;CYP26B1;HRK;HBZ;KRT20;MYL9;INPP5D;TBC1D29P;TM4SF4;SERPING1;VAV3;COL2A1;NECTIN1;ASIC1;ADORA3;PROM1;FLT1;YBX2;MYH7;GBP2;TRPM2;RARRES2;GALNT8;TEX15;CACNA1I;RYR1;DPYS;DENND1C;CDH16;SLC30A3;PTPRU;NCR3;SELENBP1;C19orf73;NOX5;MMP28;TOP6BL;GABRA4;ALOX12B;EMID1;PPFIA3;IL12RB2;IL12A;CD6;NSUN6;CRYAB;SDS;MAST3;TTLL1;C22orf31;KCNMB2;THAP9;CYP21A2;BTN3A2;GLS2","C6 Oncogenic"
"KRAS.AMP.LUNG_UP.V1_DN",0.00203823494113476,0.0162379383643736,0.431707695803346,0.455854644973399,1.5873415622356,112,"KRT32;BARX2;CCN5;MMP13;DPPA4;SNCB;MAB21L4;CPLX2;POU2F3;SHANK1;RAG1;CGREF1;CA1;ICAM2;INPP5D;GPRC5C;ACE;PROM1;HEY2;SYNPO2L;CTF1;P2RY4;CD300A;C19orf73;LILRA4;PPFIA3;PDCD1;GRIK5;PDE11A;PAIP2B;SDS;H1-6;FGL2","C6 Oncogenic"
"IL21_UP.V1_DN",0.00217876804234133,0.0167975987780509,0.431707695803346,0.439748098051641,1.5803810634169,142,"MISP;KRT32;CLEC7A;ADGB;SOX3;CCL24;BICDL1;TSPAN7;CMKLR1;TG;GCNT4;PRSS16;RAMP3;GPC3;KLHDC8A;PLEK;TNNI3;TLR5;CD177;SLC22A7;KRT85;GJB3;KDR;FES;TESMIN;ACHE;CFAP74;SLC25A31;ITGA6;IL19;SLC17A5;DMRT1;TIMP3;JCAD;CNTN2;POU1F1;EFNA5;NUDT7;IL12A;CLDN10;DNAH7;NACAD","C6 Oncogenic"
"PGF_UP.V1_UP",0.00232377608459372,0.0173557026318093,0.431707695803346,-0.343117091209453,-1.45293361770097,174,"IRAK1BP1;TSPAN8;COL8A1;GLRB;VCAN;RARB;ABCA8;POLR1F;UFL1;FABP4;AGA;RIPK2;SACS;ASCC3;IL6ST;NEK1;GGCX;LTBP1;SOCS5;ARMCX2;ACADM;CCPG1;AKAP9;SULF1;STK38L;PTGS2;CEP350;AMPH;CRYZ;ITGA2;SCAF11;STON1;RASGRP3;PPIG;ADAM9;LGALS8","C6 Oncogenic"
"E2F1_UP.V1_DN",0.00269407154861826,0.0195116090945383,0.431707695803346,-0.330859702531003,-1.40729262604972,179,"COL11A1;DAB2;ALAS2;VCAN;AJUBA;CYP1B1;STAC;CCL2;IL18;TMEM45A;ANXA1;IL1R1;CAVIN2;SYNPO;CRIP2;PLK2;ZBTB20;IL6ST;GFRA1;NFKBIZ;PHLDA1;ABLIM1;SERAC1;PTGS2;CPT1A;PKD1;FAS;LGALS2;KLF2;SIX5;TCF4;SEMA4B;CSF1;MYC;C3;RUNX2;NOTCH2;NEAT1;F3;ST3GAL4;ADARB1;RAB9A;SLC11A2;PPP3CA;SEC23A;WDFY2;APBB2;CCNG2;ACOX1;AMPD3","C6 Oncogenic"
"KRAS.AMP.LUNG_UP.V1_UP",0.00282447881640888,0.0198544246212271,0.318279675040437,0.460001822061927,1.5829125695085,103,"DUSP9;FGF7;GPR25;MCF2L;ST8SIA2;NALF2;GNGT2;TMEM35A;NMUR1;OPRK1;CELA2B;XPNPEP2;VENTX;LY75;SPP1;CD247;EFNA2;NGF;HSPA1L;SLC2A4;SLC25A31;MYOZ1;DYNC1I1;MAGEA12;ALLC;GCKR;ZNF835;SLC26A4;DLX5;HSPA6;GABRR2;ABCC6;C3AR1;MMP15","C6 Oncogenic"
"MEK_UP.V1_DN",0.00324560107440186,0.0204131225468959,0.431707695803346,-0.331914479285433,-1.41356526919924,181,"H2BC7;H2BC10;H2AC8;SLC6A14;H2BC8;H2BC9;H4C8;H1-2;H3C10;PTBP2;MPDZ;POLI;ELOVL6;TM4SF1;SMPDL3A;ABCA12;GFRA1;ATF3;FASTKD1;ARMCX5;KCTD3;TFPI;AMIGO2;SAMHD1;ABLIM1;NRIP1;CBR4;ZNF43;HSPA4L;RSBN1;INSIG2;DDX60;ELAPOR1;SHTN1;NGLY1;ZNF652;OAS3;OXSM;ZNF107;NPY1R;ANGEL2;RHOBTB3;MYC;AQR;NREP;SEC24D;H2AC11;MOCS2;RIGI;TRIM14;ITPRID2","C6 Oncogenic"
"P53_DN.V2_UP",0.00321457272970801,0.0204131225468959,0.297232921999731,0.451104776781651,1.55954403399465,106,"KRT14;CLEC1A;IER3;P2RY6;CXCL12;BARX2;FZD9;KRT31;MMP13;PYY;GUCY2D;ATP12A;SLA;CA3;MMP17;NTSR1;INPP5D;RFPL2;LGSN;BPI;CYP17A1;MPZ","C6 Oncogenic"
"KRAS.PROSTATE_UP.V1_UP",0.00401069518716578,0.0238021619402862,0.265216893779997,0.443686020875868,1.53618300770549,107,"TEC;INSM1;KRT36;ADGB;APOH;HABP2;CD80;COL26A1;RGS13;NALF2;TG;TPK1;MMP17;CAMK2B;MAP4K1;PCDHA2;IL10RA;LMO1;SYNE3;SYT5;THSD4;MLXIPL;RARRES2;PTPN7;ADM2;MMP11;FOXH1;KLRG1","C6 Oncogenic"
"P53_DN.V1_UP",0.00408321606507002,0.0238021619402862,0.407017918923954,-0.327407678018333,-1.39380252132886,180,"CCN1;EFEMP1;H2AC8;OLFML2A;TSPAN8;ITGB4;DMD;CDH11;DHRS3;NMU;NDC80;ANKRD1;LOXL1;DKK1;IL18;SCNN1A;CNR1;MARCKS;ANXA1;COL1A2;HDAC9;REEP2;INPP1;UGT8;PLCE1;CXADR;AXL;CORO2A;CAT;SDC4;LTBP1;CRIM1;SLIT2;SYNJ2;EGFR;GPSM2;BIRC2;NMNAT2;SULF1;TGFBI;CDKN2D;SCRN1;TJP2;CDK2AP1;CDH13;NR2F1;AMPH","C6 Oncogenic"
"IL15_UP.V1_UP",0.00450056257032129,0.0249150254022858,0.241698386096655,0.397499499969189,1.45701065028978,168,"CXCL12;RGCC;HABP2;KRT13;TRIB1;CDH3;AIM2;HRH3;KIF21B;TMEM158;ANKRD36BP2;ETV4;SPP1;SLAMF7;TNFRSF21;FUT5;POLR3G;FOS;LRP8;SOCS1;EGR1;INHBB;RPP25;SPINT1;EGR2;PTPN7;C19orf73;IL10;ACVRL1;IL13;OSM;RGS16;BMP2;RNF144A;CD69;RAB11FIP1;PNMT;CPA4;S100A1;AHR;DUSP4;FZD5;PTGER3;HSD17B14;TMPRSS6;MAF;NOP2;TNFRSF12A;CYP7A1;FOXP3;GPT;KCNJ9;TPST2;TNFRSF4;PSG4;KANK3;AP3M2;LTC4S;ZBBX;CAPN10;ATOSB","C6 Oncogenic"
"PGF_UP.V1_DN",0.00501064762620569,0.0266121062814035,0.229089382980959,0.396968894692477,1.45095206358621,164,"ENPP2;KRT9;IGHA2;VGF;KRT31;MCF2L;GFRA2;POU2F3;CYP1A1;CACNA1H;CBFA2T3;S100A4;CAMK2B;ZFR2;TMEM158;HBZ;PITX3;ACTL6B;NOS2;MYL9;SHH;DHCR24;ELAVL3;SLC30A10;GPR182;CTF1;LY6E;EDN2;DLGAP1;SPN;PTPRU;NCR3;EFNA5;TMEM97;BMP2;PKP3;KCNC3;PSG11;ARC;YWHAH-AS1;AURKC;ZNF185","C6 Oncogenic"
"ERBB2_UP.V1_UP",0.00580110584011285,0.0298884123719866,0.407017918923954,-0.322939912372684,-1.37896706305558,185,"DAB2;TNFRSF11B;EDN1;ITGB4;SLC2A10;CYP1B1;LIMCH1;LOXL1;BMPR1B;PRPS1;DRAM1;LMO3;NDRG1;FADS2;EPB41L4A;FER1L4;IL1R1;BACE2;EGLN3;SPAG4;CXADR;ENO2;P4HA2;EPAS1;SCCPDH;NIBAN1;PDE4B;PDE4D;CXCL8;NHERF2;CAST;SLC6A6;PTGER4;ASPH;GDPD3;PLEKHB1;DUSP6;FGF13;ST6GALNAC2;APOBEC3B;PPP1R3C;BCL3;ZNF467;BNIP3L;METRN;NOTCH3;APH1B;LAMB2;PACSIN3;SEPTIN10;TSPAN1;ABCC3;DOCK10;CHST11;PACS1;FAM174B;ZNF365;EPHX1;THEM6;UPK2;SOX9;VASP;ARNT2;BCAM;NME4;VTCN1;RFTN1;RPRM","C6 Oncogenic"
"PRC2_EED_DN.V1_DN",0.00587763757942833,0.0298884123719866,0.407017918923954,-0.322765826531812,-1.37773841918864,186,"CDCA8;MYBL2;CA9;FZD8;KIF23;PLK1;HELLS;FADS2;BUB1B;MCM10;PDCD1LG2;RANGAP1;CDC45;PCDHGC3;GPR176;FOSL2;DBF4B;ENO2;SCD;TEDC2;POLA2;RAD54L;PLXNB3;PDE4D;SIPA1;PRICKLE3;INCENP;PFKFB4;TACC3;NHERF2;H1-10;HMOX1;CAD;SYN1;ERCC2;PLAAT3;RTL10;BBC3;AFF3;ASF1B;PACSIN3;GSDMD;MIA;UTRN;ANKZF1;RASSF1;ABCB9","C6 Oncogenic"
"DCA_UP.V1_UP",0.00641354540790149,0.0319341115101762,0.204544131818546,0.406059968162227,1.45923738470067,143,"CLEC7A;LGALS7;TNS4;RPE65;EFS;KRT13;MCF2L;HTR6;LPAR3;ZNF157;EYA2;COBL;EPHB6;ADARB2;SLC22A14;ACP5;GRM5;AOC1;FRMPD1;LAMC3;TSKS;SERPING1;SYNE3;IRGC;DNAJC28;KIF17;MDK;NRXN2;CFAP70;TEX13B;GPR45;IL23A;PNMT;ZNF185;ZNF117;BTN3A1;C22orf31;C1orf105;LIMD1;GRIN2D;GLS2;BMX;RIMS2;VPS39;CD70;DCXR;CNGB3;WNT16;EXO5;CLPB;SARDH;BFSP1","C6 Oncogenic"
"LEF1_UP.V1_DN",0.0068168207952969,0.0325844034015192,0.407017918923954,-0.335370233460406,-1.41618872355671,169,"CCN2;HOXB13;TSPAN8;KDM5D;PDGFRL;LGR5;CYP1B1;LIMCH1;ARB2A;SORL1;IL18;PROS1;TNS3;CXCL2;GATA6;HAUS4;PLOD2;TMEM144;TM4SF1;EFHD1;SMPDL3A;TPM1;TLR3;GSPT2;PITX2;TMPRSS3;CAT;PDGFC;PLAC8;GAREM1;ALDH5A1;GDPD3;GSTM3;MEF2C;MANBA;RBM47;DPP4;ENC1;NUDT18;PLSCR4;OAS3;NUDT6;ANK3;MANSC1;EHF;MXD3;RIGI;IL17RB;TSPAN1;DAPK1","C6 Oncogenic"
"PRC1_BMI_UP.V1_UP",0.00672503489404898,0.0325844034015192,0.198584486969905,0.399556435776218,1.44892772966997,154,"PRND;ACTL8;CCL18;IDO1;MDFI;CLCA1;S100P;LPAR3;CNGA1;TSPAN7;DKK2;FAM153A;COLEC11;SLPI;TLE2;TNN;ZNF423;RFPL2;XPNPEP2;GUCY1A1;ACE;AGAP2;YBX2;ANKRD2;FCHO1;IKZF2;PSG7;SLC1A2;EGR2;PTPN7;STUM;CDH22;RGS16;GABRA4","C6 Oncogenic"
"ATF2_S_UP.V1_DN",0.00724912139169116,0.0339713727963566,0.407017918923954,-0.334672352307297,-1.40980661249844,164,"COL11A1;EFEMP1;A2M;SERPINA3;TNFRSF11B;VCAM1;ID4;CYP1B1;NFIB;CCL2;ABCA8;SERPINB7;BMPR1B;IL1RAP;NFE2;KCTD12;IL1R1;ITGBL1;CRIP2;OSMR;SNCAIP;LTBP3;ENO2;SFRP4;ST3GAL6;CCIN;AK4;SLIT3;SORBS1;WT1;ITPR1;CWF19L1;IL4R;TNFAIP6;PTGS2;ANXA10;ST6GALNAC2;SLC1A3;DPP4;GPRASP1;PLAAT3;PLSCR4;PTGIS;CHI3L1;TPD52;PDLIM3;PLEK2;C1RL;NEAT1;ABCC3;COBLL1;DAPK1;COL16A1;ADARB1;LAMA2;TLE3;PARD6B;EVC;AIRE","C6 Oncogenic"
"KRAS.LUNG.BREAST_UP.V1_DN",0.00746368119418899,0.0343042270271379,0.193113963346815,0.432112458140205,1.49950673943212,109,"CD248;KRT16;LGALS7;KRT38;SLC12A3;KRT13;COBL;RAG1;RAMP3;CXCL14;TNNI3;HRK;MYL9;INPP5D;TM4SF4;VAV3;COL2A1;FLT1;TRPM2;RARRES2;CACNA1I;RYR1;CDH16;PTPRU;NCR3;NOX5;MMP28;GABRA4;ALOX12B;CD6","C6 Oncogenic"
"MEL18_DN.V1_DN",0.0079155672823219,0.0356947279334893,0.34452128726268,-0.351721737189877,-1.42722560019646,129,"DOK5;HOXB13;A2M;DMD;ID4;H4C8;EPHA3;UNC5C;OSBPL10;SCNN1A;GAS7;SIM1;TENT5A;IL1R1;EYA4;EFHD1;AK1;PLCB1;SNCAIP;COL14A1;SLC16A4;DIRAS3;DPYD;PHYH;PDE4B;NMNAT2;MCTS1;PNMA8A;SULF1;CNMD;TRIM2;BAALC;DDX60;EEF1A2;PIK3C2B","C6 Oncogenic"
"EGFR_UP.V1_UP",0.00884495317377731,0.0384353419733232,0.354819512103747,-0.319760602300172,-1.36297050864011,183,"CCN2;CCN1;MBNL2;AOX1;A2M;TNFRSF11B;EDN1;CYP1B1;COL5A2;CCL2;ARID5B;TMEM45A;DRAM1;LOXL2;TNS3;IL1R1;BACE2;SLC7A11;EGLN3;SNAPC1;CXADR;RCAN1;EPAS1;SAMD4A;SCCPDH;ATF3;PDE4B;TFPI;PDLIM7;EGFR;PHLDA1;GK3;IL4R;FADS3;ASPH;DUSP6;ELL2;FERMT2;ITGA3;APOBEC3B;BCL3;ITGA2;SEPTIN10;RHOQ;LIF;CEBPD;LPP;ABCC3;CLDN1;COTL1;ADM;NFKB2;IRF1;TGFB2;SEC23A;NT5C2;ARNT2;IQCG;KCNS3;SLC12A2;SQOR;EXT1;HIVEP2","C6 Oncogenic"
"KRAS.PROSTATE_UP.V1_DN",0.00932960149273624,0.039817406370785,0.172450317477257,0.428049454892015,1.48540739876692,109,"IBSP;KRT16;TUBAL3;ARHGAP28;KRT13;OPCML;SCEL;RRAD;GNGT2;COBL;EPHB6;ZBTB16;CGREF1;KCNQ2;CNTFR;KIAA0087;MAFB;TRH;YBX2;KDM8;REEP1;ABCB1;IL19;CDH16;NCR3;PRTN3;MUC4;NEU3;TAGLN;KLF1;FOXD2;MUC16;RGS6;SDS;C22orf31;DZANK1","C6 Oncogenic"
"LTE2_UP.V1_DN",0.0110817941952507,0.0456646347011191,0.318279675040437,-0.314416482258453,-1.34209892010026,186,"EFEMP1;CAV1;SLC6A14;H2BC8;H4C8;ANXA3;H3C10;PTBP2;CAP2;SLC7A11;POLI;PTPRK;PSAT1;TM4SF1;PLCB1;BHLHE41;LGALS1;GFRA1;PEG10;ATF3;ARMCX5;IL24;NRP1;AMIGO2;CNN2;USP25;SAMHD1;MATN2;NRIP1;PRSS23;ZNF43;DDX60;RAB31;NCOR2;OAS3;STC2;PDLIM3;ZNF107;PLSCR1;NPY1R;EPB41L2;RHOBTB3;SLC16A1;H2AC11;RIGI;RFWD3;UGCG;TRIM14;ID1;DTNA;TSPO;PARP12;UTP14A","C6 Oncogenic"
"KRAS.50_UP.V1_DN",0.0120539254559873,0.048828613287813,0.165406383146814,0.589871849617156,1.62570924455228,28,"KRT16;KRT38;TUBAL3;KRT13;RRAD;EPHB6;CGREF1;TRPM2;ABCB1;CDH16;NCR3","C6 Oncogenic"
"P53_DN.V1_DN",0.0125762669655087,0.049361042984381,0.143184642183776,0.380075798188383,1.39761680502703,174,"ABCA4;VGF;RENBP;FAM50B;PRAME;TSPAN7;NALF2;CDH1;LAMA1;ADCY1;IL2RB;TAGLN3;MAL;MTUS1;ACP5;DCT;TNFSF9;STAT4;TM4SF4;PTPRM;SPP1;CD247;BCL2A1;PDE1A;CHGA;KBTBD11;ESM1;NID1;BASP1;GREB1;HOXB2;SGK1;SLC39A6;ARMC2;ST3GAL5;BEX4;PLIN2;NEFM;IRF4;SLC26A4;LY96;LYST;SOX4;SLC26A2;RUNX3;S100A1;CRYAB","C6 Oncogenic"
