"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"ATM_DN.V1_DN",0.243708787511775,0.419038850469886,0.030683603457738,0.327175790088817,1.12404221397067,101,"MS4A2;MDFI;OPCML;LPAR3;TMPRSS2;AGXT;KCNQ4;PRRG2;HHLA2;IFI27;TFEC;SLC24A2;IMPG2;ANGPT4;ACVRL1;TAGLN;FOXB1;CD69;HCRTR1;GRIN2D;CTRC;KCNG1;ENTPD7;TCAP;AP4S1;F10;DNAH9;KCNC4;TLR7;TSPAN32;XIAP;MAG;SRD5A2;EPHA1;ITPKA;PLA2G3","C6 Oncogenic"
"ATM_DN.V1_UP",0.0498039215686275,0.133743115223618,0.0725393663199148,0.372454227381927,1.31666805435789,125,"RPE65;SNCB;LIM2;TNNT3;HSD17B3;GHRHR;CD8A;IGFBP4;NGFR;HRK;OCM;KRT85;CNTFR;CRHR1;FLT1;SULT1C2;PPL;PLTP;ICAM5;SLC6A1;FCGR1A;COL9A3;S100A2;XCL1;DNAI1;STAG3;KCNJ4;REL;CLIC5;P2RY1;CLIC2;GAB2;TNNC2;GCM1;CYP2C9;TXK;GPR162;ULBP2;FSTL3;TAT;ABCG5;LCT;PTK2B;GAPDHS;BCL2L11;NDST4;SARDH;SLC22A6","C6 Oncogenic"
"BCAT.100_UP.V1_DN",0.138389366692729,0.280297107114934,0.0463144910700218,0.453576706663393,1.28361059285873,32,"IGHM;KRT32;TBX5;TMPRSS2;DAZL;PIP","C6 Oncogenic"
"BCAT.100_UP.V1_UP",0.0218824940047962,0.0726377231548095,0.118729771541953,0.502518205820657,1.51490803232515,44,"ENPP2;ARHGEF5;WNT11;CHODL;IHH;LBP;SERPINI1;CRYM;ABCB1;CFAP74;BMP4;SASH3;MICU1;LMO2;SLC7A8","C6 Oncogenic"
"BCAT_BILD_ET_AL_DN",0.00998185117967332,0.0418537268761741,0.252643909566276,-0.471787834714921,-1.61068134548405,46,"ARHGAP29;SORL1;OSBPL10;IL1RAP;STARD13;PTHLH;RASAL2;PRKDC;NBPF10;EFR3A;TNFAIP3;SHC1;CLK1;ZSWIM6;SRSF1;IL1A;ZNF281;LNPEP;PLAGL1;ATP10D","Other"
"BCAT_BILD_ET_AL_UP",0.463978251019483,0.64098729476102,0.0216682431320772,0.334603643909295,0.999357290653585,42,"PALMD;MYL9;WIPI1;FOXQ1;C4orf36;STXBP2;BMP4;ICAM5;AXIN2;TAGLN;IGSF8","Other"
"BCAT_GDS748_DN",0.650354931279263,0.809556398831999,0.0165920003310768,0.296869447028299,0.886656949678807,42,"IGHM;COL2A1;CELSR1;BASP1;CDK5RAP3;ZNF32","Other"
"BCAT_GDS748_UP",0.206544581206845,0.373970870518454,0.0361254216920189,0.394844173094103,1.18565104236341,43,"NPTX1;WNT11;FLT4;MSX2;ASRGL1;ABCB1;DYNC1I1;LMO2;MYB;C3orf52","Other"
"BMI1_DN.V1_DN",0.0393835616438356,0.112055609915199,0.150129441088022,-0.317939143300214,-1.28145035273002,123,"DOK5;H3C8;HOXB13;ID4;PLAC4;H4C8;SCNN1A;GAS7;LMO3;SIM1;IL1R1;EFHD1;ISOC1;SFXN1;DPYD;PDE4B;TMT1A;NMNAT2;PNMA8A;CNMD;TRIM2;MSRB2;DDX60;EEF1A2;CLDN16;SSBP2;SSPN","C6 Oncogenic"
"BMI1_DN.V1_UP",0.165079365079365,0.318177163338454,0.074281773080044,-0.275051956033001,-1.12951600358104,138,"VNN1;EDN1;DHRS3;LRRC15;VEGFC;ITGB8;ANXA3;DKK1;PDCD1LG2;PTHLH;NT5E;ATF6;FAP;EPHA2;IL7R;ITGA4;ACTA2;HAS2;SRPX2;PMEPA1;ADAM12;FADS3;TNFAIP6;ASPH;ITGA3;BST1;SLC1A5;STC2;CSF1;PLXNA2;CCND1;PANX1;LIF;F3;SLC7A5;COL16A1;CLDN1;CHST11;VLDLR;ANPEP;TGFB2","C6 Oncogenic"
"BMI1_DN_MEL18_DN.V1_DN",0.0682218309859155,0.173457634102487,0.115167141009445,-0.302834707990244,-1.22720164090181,128,"DOK5;A2M;ID4;UNC5C;OSBPL10;SCNN1A;GAS7;LMO3;IL1R1;EYA4;PCSK1;REEP2;EFHD1;AK1;COL14A1;SLC16A4;DIRAS3;DPYD;CH25H;PDE4B;TMT1A;NMNAT2;NUDT9;ARSD;MCTS1;PNMA8A;CNMD;TRIM2;MSRB2;SPAG16;DDX60;PDE3A;SSPN;GTF2A1L;STON1;RNF115;MIA;PEG3;KLHL2;NEAT1;TSPAN1","C6 Oncogenic"
"BMI1_DN_MEL18_DN.V1_UP",0.0294784580498866,0.0891816642268722,0.179054499269993,-0.318014138145694,-1.30594257020116,138,"VNN1;EDN1;LRRC15;VEGFC;ITGB8;ANXA3;ADAM19;MT1F;BIRC3;PDCD1LG2;SLC7A11;PTHLH;OGFRL1;VEGFA;NT5E;ZEB2;PSAT1;FAP;ATF3;IL7R;BMAL2;ITGA4;HAS2;PMEPA1;ADAM12;KLF7;CXCL8;ARL4C;FADS3;TNFAIP6;ASPH;ITGA3;BST1;CDH13;EHD1;STC2;CSF1;MICALL1;CCND1;LIF;F3;SLC7A5;COL16A1;CLDN1;CHST11;SLC22A4;ADM;VLDLR;TGFB2;APBB2;IL1A;C2CD2;PAPPA;ARL4A","C6 Oncogenic"
"BRCA1_DN.V1_DN",0.35821682933263,0.545310969493621,0.0236294467331277,0.301747982839451,1.05438170312005,114,"NPFFR1;CLCA3P;RBP4;CD80;SLC5A1;KCNQ2;GABRB3;GPR35;LYVE1;RSAD2;IL19;GREB1L;XCL1;ZNF32;GNRH2;EFNA5;PTH2R;ERO1B;AURKC;ATP4A","C6 Oncogenic"
"BRCA1_DN.V1_UP",0.000479562276113036,0.0054578754281436,0.49849310876659,0.492976342787512,1.68012245119044,96,"CLEC7A;CHAT;APOH;PAEP;NKX2-2;CNTN6;POU2F3;SHANK1;CMKLR1;NPHS2;AIM2;DAZL;ZNF423;PIP;CTLA4;DENND1C;RPP25;LHX6;GJA5;TRGV7;ROPN1B;CDH22;ANGPT4;THBS2;ARHGAP15;CILP;VAV1","C6 Oncogenic"
"CAHOY_ASTROCYTIC",0.927225559803386,0.998918094023324,0.00991894130739729,0.219565148036087,0.739869142422755,88,"NRARP;BTBD17;HEY2;SLC30A10;RORB;ATP13A4;ADCYAP1R1;MFGE8;SLC1A2;SYPL2;DNAI1;AGT;KCTD14;FGD6;GRHL1;PPARA;NMB;IL17RD;FAM20A;RASA2;PAK3;HAPLN1;AIFM3;TMEM51;THRSP;MERTK;IMPA2;COX10;PLA2G3","Other"
"CAHOY_ASTROGLIAL",0.134873323397914,0.27813839517296,0.0744947003424623,-0.306870168181916,-1.17908024180629,87,"ATOH8;CP;IGFBP3;COL8A1;LOXL2;RASSF4;ANXA1;ITGBL1;COL5A1;KAZALD1;C1QTNF1;COL4A6;ACTA2;LOX;DYSF;SLF2;NUAK2;PRSS23;KIRREL3;HMOX1;FAS;CLCN4;EMP3;CASP1;MORC4;C3","Other"
"CAHOY_NEURONAL",0.187889960294952,0.348106205507701,0.0369230408146938,0.3648281747188,1.18350368387252,67,"HPCA;SYT13;MYO5B;RAMP3;MLIP;CAMK2B;CALB1;KIAA0319;JPH4;RTN4RL1;SYT5;CALN1;SCG2;ICAM5;DYNC1I1;PNOC;NEFM","Other"
"CAHOY_OLIGODENDROCUTIC",0.324375473126419,0.510037750507988,0.0471376665555693,-0.270531667529023,-1.05126412361676,94,"CCN2;FIGN;UGT8;ELOVL6;CRIP2;DOCK7;FSTL1;P4HA2;NRM;RNASEH2B;PLXNB3;SPEG;NRP1;GAB3;PHLDB1;ATP10B","Other"
"CAMP_UP.V1_DN",0.420859538784067,0.60230796269097,0.0488413695513331,-0.234347111569761,-1.00507077039779,191,"IGFBP5;TMSB4X;MAP2;CAMK2D;NDRG1;BIRC3;ANXA1;FSTL1;ENO2;BACH2;ARHGAP5;NAP1L2;IL7R;PAM;TTYH3;PFKFB4;LTA;PHLDB1;TUBB2B;ERC2;ABLIM1;DDAH1;IL4R;TIMP2;PALLD;NAP1L1;PTPRC;DST;RAB31;ATL1;ENTREP3;HSPA1A;CLK1;HSP90AA1;CD160;NUDT11;GNAQ;IDS;TANC2;TMEM98;RERE;ITSN1;RWDD2B;MAPK1;HINT1;PRDM8","C6 Oncogenic"
"CAMP_UP.V1_UP",0.971276595744681,1,0.0305292852884412,-0.190316428541419,-0.817680910547166,194,"C11orf71;NSUN3;POLR3H;HMGB2;MAGED1;NT5DC1;SLC35A4;PLCH1;DGLUCY;CXCL8;TNIK;NUAK2;TGFBI;MT2A;TRIM2;SLC22A17;AKAP6;NQO2;SSR3;APOBEC3C;ALDOA;PLSCR1;MYC;SCARB1;MAD2L1;CHAF1A;DPAGT1;LIMS1;ZNF367;MTHFD2;PXK;NDRG2;TMEM9;HSP90B1;ATP5MC2;WWP1;HNRNPU;CEBPG;MRRF;NFX1;SLC25A5;HAX1;SLC25A11;HSPA5;PPP1R15A;SEC13","C6 Oncogenic"
"CORDENONSI_YAP_CONSERVED_SIGNATURE",2.86459167727111e-08,1.14106235144632e-06,0.73376198835648,-0.656643267180848,-2.32133371696982,55,"CCN2;CCN1;AMOTL2;THBS1;DAB2;BIRC5;TOP2A;SHCBP1;CDC20;ANKRD1;TK1;HMMR;BICC1;NDRG1;MARCKS;ECT2;CAVIN2;PMP22;EMP2;FSTL1;AXL;CRIM1;SLIT2;DUT;DDAH1;CENPF;SCHIP1;FGF2","Other"
"CRX_DN.V1_DN",0.0940913278062903,0.218328420832072,0.0520088039998597,0.358259927411874,1.25539201977751,116,"INSM1;TMOD1;RBP4;CXCL13;CLRN3;CAMK2B;SLC22A7;CHRNB4;B3GNT2;SERPING1;FMO3;TRPC3;PHOSPHO1;TGM2;PLAT;FMN1;PPP1R14A;EGR1;MYOZ1;INHBB;SEMA5B;TMEM176A;LIX1;GDAP1L1;SLC26A4;DUSP16;KSR1;RNASE4;HLA-A;DCAF4;LRRC4;PRDM1;FABP7;TNNC2;SPG21;TNFRSF12A;ZDHHC14;LIN28A;CDH20;FKBP5;C1QTNF6","C6 Oncogenic"
"CRX_DN.V1_UP",0.0160427807486631,0.0580943121050073,0.129547467550097,0.402576713903078,1.4220655234788,124,"ABCA4;IER3;ESRRB;RPE65;PLA2R1;ALPL;ANKRD33;BICDL1;PDZPH1P;XIST;TMEM35A;CNGB1;RTBDN;AGR2;ZFP57;SNTG2;NAT1;REEP6;CLTRN;GNAT1;KCNE2;GCKR;SELENBP1;PRPH2;AQP1;GPSM3;GRTP1;MC1R;CLDN7;TMEM218;JAG1;GRK1;ARMH4;TAOK3;PLPP2;PACRG;RDH12","C6 Oncogenic"
"CRX_NRL_DN.V1_DN",0.440485616257588,0.617652696352208,0.0203839313943452,0.289490335088888,1.01309678128058,115,"CITED1;RBP4;CPLX2;ADRB2;CAMK2B;TMEM158;CHRNB4;TMEM87A;ABCC9;FMN1;GREB1;ATOH7;TSPAN33;EGR1;INHBB;SPINT1;SLC26A4;RBP7;SALL3;LRRC4;BSPRY;PRDM1;FZD5;FABP7;IL17D;TNNC2;TNFRSF12A;CDH20;RASA2;CNGB3;NMBR;CLPB","C6 Oncogenic"
"CRX_NRL_DN.V1_UP",0.24016671008075,0.415940896444198,0.0303464110082119,0.318224352900591,1.12687007371672,126,"IER3;ESRRB;PLA2R1;ALPL;MYO7A;CNGA1;BICDL1;PDZPH1P;XIST;CNGB1;RTBDN;NR2E3;ATP8A2;MOGAT1;SNTG2;EDN2;REEP6;EPS8L1;GNAT1;KCNE2;AQP1;TNNT1","C6 Oncogenic"
"CSR_EARLY_UP.V1_DN",0.00119730075490735,0.0108151829906889,0.45505986738723,-0.375873728866674,-1.51330437217306,121,"DHRS3;NDNF;SNPH;LRIG3;MRI1;CAVIN2;APBB3;DDX17;CKB;FBXO38;GFRA1;HSPG2;ALDH1L2;LRRK2;CDRT4;SULF1;ACCS;BBC3;KBTBD6;SIX5;STC2;ZNF467;BRD8;PAN2;ANKZF1;PRRT2;ARRDC3;SKP2;PHIP;ADM;PLCD1;C14orf132;YEATS2;NMT2;OTUD1","C6 Oncogenic"
"CSR_EARLY_UP.V1_UP",0.151444547996272,0.297236380891154,0.078777842678775,-0.272275369136963,-1.13337871278541,149,"FZD8;KLF10;ETS1;NT5E;ST3GAL1;RIPK2;TLNRD1;NET1;MSANTD3;PLCH1;GABPB2;PHLDB1;NRIP1;STC1;PTGS2;FRMD6;SCHIP1;RGMB;SHB;SLC16A1;PANX1;DCBLD1;F3;PXN;SOX9;SEC24A;NMD3;TMEM200A;SLC37A4;DLX2","C6 Oncogenic"
"CSR_LATE_UP.V1_DN",0.0263038548752834,0.0849543420971993,0.189706833450518,-0.319895368743376,-1.31452415187644,139,"OLFML2A;EPSTI1;NTN4;MME;ITGB8;CCL2;MAMDC2;RCAN2;DRAM1;STARD4;FADS2;CAVIN2;SGIP1;ELOVL6;TRIM22;FADS1;SNTB1;SCD;MLLT6;DDX60L;GFRA1;TOX;TCEAL7;GYPC;PDP1;GLT8D2;ADGRB2;SHTN1;DPP4;ACCS;SOD2","C6 Oncogenic"
"CSR_LATE_UP.V1_UP",1.7781513900514e-05,0.000294398826604183,0.575610261071129,-0.430893457574523,-1.80118253257162,153,"RRM2;CDCA8;UBE2C;IGFBP3;BIRC5;SHCBP1;VEGFC;MYBL2;ZWINT;SERPINB7;CDK1;FOXM1;KIFBP;NUF2;MT1F;ANLN;MET;FAM83D;KIF22;UHRF1;BEX1;MBL2;GYS1;IL7R;YEATS4;FAM216A;PBK;SSTR1;SLC16A3;FEN1;CDC6;CKAP2;MT2A;CDH2;TUBG1;TOMM34;TRPC4;HMGB1;TRIP13;EZH2;DCBLD1;TSPAN13;ST3GAL4;LMNB2;ZNF367","C6 Oncogenic"
"CTIP_DN.V1_DN",0.371584699453552,0.552339022428446,0.0232067437495815,0.302237219028768,1.04881666404954,109,"CITED1;KRT13;LCN1;CEMIP;TSPAN7;CMKLR1;NPHS2;PTGS1;ANO1;CDKN1C;CYP4F12;IGSF9B;CD53;PTGIR;TFEC;CTF1;TFCP2L1;CDH16;CCNA1;STAG3;CDH22;LRRC32;SERPINB9;IL1RN;RUNX3","C6 Oncogenic"
"CTIP_DN.V1_UP",0.312067327270259,0.49393437892445,0.0264084663455774,0.317647494302118,1.07977374466815,93,"EFS;COCH;CD80;LIM2;FAM153A;ONECUT2;CD22;CHODL;TESMIN;LMO1;CTLA4;SMPDL3B;PSG7;PRPH2;RALYL;IFI6;PPEF1;FGF17;PNMT;S100A1;BCAN;BSPRY;KCNS1;C1orf105;C8orf17;LIN28A;ACTA1;RND2;INSR;PKD2L1;KCNC4","C6 Oncogenic"
"CYCLIN_D1_KE_.V1_DN",0.0151111111111111,0.0558590668731193,0.131742417142485,0.386919221338993,1.40116231541677,152,"KRT17;KRT5;PCK1;CXCL12;ALPL;SOX3;KRT13;TNNT3;KIF1A;DNAH3;GALT;SPIB;CNGB1;MAPK4;DAZL;NTSR1;PSG3;GRIN2B;FES;FLT1;CD53;POU2F2;CAPG","Other"
"CYCLIN_D1_KE_.V1_UP",0.976825754728799,1,0.00766819658351801,0.198722806899533,0.7267261228635,165,"PTPN3;GLI1;MUC5AC;HTR6;AGXT;PLCB2;CGREF1;CHRNB4;CELA2B;MALL;REN;MGAT5;S100A2;CCKAR;MMP15;CDS1;THOP1;AHR;KCNAB2;DUSP4;FZD5;EVX1;DUSP5;FGFR4;ADRA2A;GPT;HGFAC;AXIN1","Other"
"CYCLIN_D1_UP.V1_DN",0.30865589377427,0.491791724080337,0.025234032164571,0.293152004414803,1.07149328684707,164,"KRT17;KRT5;PCK1;TNNT3;KIF1A;GCK;HPCA;SPIB;S100A4;DAZL;NKX2-5;MYL9;GUCY2C;TRH;CAPG;ERG;AMBP;RAB9BP1;ALOX5;ITGB6;RGS16;NCKAP1L;RNASE4;KIAA0040;ACVR1;PPARA;IGF1;HPS1;SLC6A4;WWOX;ACAA2;MYO1F;CCR9;NTF4","C6 Oncogenic"
"CYCLIN_D1_UP.V1_UP",0.510109255305789,0.696663497246192,0.0174452466453642,0.26924769740381,0.981596714809719,160,"APOA1;PPY;PTPN3;GUCA2B;MUC5AC;HTR6;PDE2A;MSLN;WNT10B;CGREF1;ETV4;TRPC3;MALL;CHGA;CTF1;EGR1;MGAT5;SELPLG;CCKAR;TAGLN;KSR1;SPOCK2;MMP15;ATP4A;FOXO4;KCNAB2;FZD5;EVX1;MNX1;ADRA2A;GPT","C6 Oncogenic"
"DCA_UP.V1_DN",0.981585869973694,1,0.00758331810284145,0.196139992957874,0.716906869376951,164,"KRT5;SNCB;TG;NR5A1;MAP3K20;IL10RA;AGAP2;RS1;ANKRD2;PRRX2;RNPEPL1;MFGE8;CDH16;ZNF32;ADM2;STAG3;TRPM6;FUT3;ARHGAP15;PPP1R12B;RAB11FIP1;CHST2;MTRF1;CLIC5;UPK1A;DHX35;FGR","C6 Oncogenic"
"DCA_UP.V1_UP",0.00641354540790149,0.0319341115101762,0.204544131818546,0.406059968162227,1.45923738470067,143,"CLEC7A;LGALS7;TNS4;RPE65;EFS;KRT13;MCF2L;HTR6;LPAR3;ZNF157;EYA2;COBL;EPHB6;ADARB2;SLC22A14;ACP5;GRM5;AOC1;FRMPD1;LAMC3;TSKS;SERPING1;SYNE3;IRGC;DNAJC28;KIF17;MDK;NRXN2;CFAP70;TEX13B;GPR45;IL23A;PNMT;ZNF185;ZNF117;BTN3A1;C22orf31;C1orf105;LIMD1;GRIN2D;GLS2;BMX;RIMS2;VPS39;CD70;DCXR;CNGB3;WNT16;EXO5;CLPB;SARDH;BFSP1","C6 Oncogenic"
"E2F1_UP.V1_DN",0.00269407154861826,0.0195116090945383,0.431707695803346,-0.330859702531003,-1.40729262604972,179,"COL11A1;DAB2;ALAS2;VCAN;AJUBA;CYP1B1;STAC;CCL2;IL18;TMEM45A;ANXA1;IL1R1;CAVIN2;SYNPO;CRIP2;PLK2;ZBTB20;IL6ST;GFRA1;NFKBIZ;PHLDA1;ABLIM1;SERAC1;PTGS2;CPT1A;PKD1;FAS;LGALS2;KLF2;SIX5;TCF4;SEMA4B;CSF1;MYC;C3;RUNX2;NOTCH2;NEAT1;F3;ST3GAL4;ADARB1;RAB9A;SLC11A2;PPP3CA;SEC23A;WDFY2;APBB2;CCNG2;ACOX1;AMPD3","C6 Oncogenic"
"E2F1_UP.V1_UP",1.84769138036098e-05,0.000294398826604183,0.575610261071129,-0.392682620669303,-1.67586668654622,184,"DLGAP5;BRCA2;AURKB;KIFC1;TOP2A;TK1;DMBT1;E2F8;HMGB3;SGO1;MCM10;PLK4;VEGFA;GATA6;LMNB1;TYMS;BUB1;ELANE;CMA1;UBE2T;POLA2;FEN1;CHEK1;NAB1;CAD;TYRO3;PRC1;ERCC2;RBM22;SINHCAF;TPD52;CRYZ;KPNA3;LPIN2;NOCT;DBF4;EZH2;ITSN1;PKP4;MCM4;PACS1;FANCM;GRSF1;UPK2;SLC7A1;MTSS2;RB1;CSTF2;PTPN21;PITPNM1;HPF1;ART3;GPR19;ARHGAP39;RRM1;MED20;RRP1B;GUF1;PIP4K2A;ELAVL1;STIL;DNA2","C6 Oncogenic"
"E2F3_UP.V1_DN",0.176191087710286,0.332754806225206,0.0361864516389604,0.32605517845561,1.16701616164802,136,"CLEC7A;SLCO2B1;CBLC;GRID1;S100P;HSD17B3;MMP1;B3GNT3;RPL34-DT;OLFM1;PODN;TGM2;PLAT;PCSK9;IRGC;LRRC8E;LHX6;ADM2;LYPD3;HSPA6;EEF2KMT;KCNQ1OT1;NCKAP1L;ADGRE2;GJB5;INO80C;TMPRSS6;UTS2R;NRL;PMAIP1;ADAM8;AXIN1;ZC2HC1A;FBXO27;SPNS3;EREG","C6 Oncogenic"
"E2F3_UP.V1_UP",0.000878459983063398,0.00839807743808608,0.477270815362862,0.416830786527079,1.53772507157855,179,"PCOLCE2;NPTX1;C11orf96;RASD1;EFS;WNT9A;FAM43B;CYP26A1;RIPPLY3;FAM222A;CHST7;KISS1R;HPGD;KCNA6;LRP4;TLE2;TMEM158;HRK;CDKN1C;RTN4RL1;HEY2;FUT5;TIAM1;ATRNL1;SHISA8;REEP1;CHRDL2;UBE2QL1;RYR1;GPR137C;HEY1;INHBB;GPR160;EGR2;LMO2;PDIA2;ZIC2;TMEM97;MYB;FAM78A;ABCG2;ABHD15;MEX3B;MMP15;SAMD1;CHST2;SBK1;GCH1;SOWAHA;EPHX4;MNX1;MICB;ZDHHC14;DCLRE1B","C6 Oncogenic"
"EGFR_UP.V1_DN",0.000653859613385149,0.00679445424343698,0.477270815362862,-0.355662973944188,-1.5180848704522,187,"H2BC7;H2BC10;H2AC8;CAV1;SLC6A14;NMU;H2BC8;H2BC9;H4C8;H1-2;H3C10;PTBP2;HEBP1;IRS1;E2F8;DTL;MPDZ;RCN1;POLI;SPTBN1;DEPDC1;EFHD1;NCAPG2;CENPU;TMPRSS3;PCYOX1;GFRA1;PEG10;SNX7;NET1;LTBP1;ABLIM1;MATN2;NRIP1;CBR4;BRIP1;NDUFA5;ZNF43;HSPA4L;DDX60;ELF5;DERA;ELAPOR1;FANCL;PDLIM3;ZNF107;NPY1R;EPB41L2;ANGEL2;RHOBTB3;NREP;H2AC11;ANK3;EZH2;RFWD3;ITPRID2;ID1;BDH1;CLK4;ENPP4;TBL1XR1;ARMCX1;APBB2;SGCG;ARL4A;TENM1;FAM50A","C6 Oncogenic"
