"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"CAR_HPX",0.0511913912375096,0.353668341708543,0.0777921919210674,0.482408349722988,1.42375244971939,39,"APOA1;RBP4;SERPINF2;FMO3;TDO2;TFR2;HSD17B6;AMBP;DPYS;SLC22A1;AKR1D1;AGT;SDS;RIDA;CYP2C9;SERPINC1;HGFAC","11_C3_Cancer_Atlas"
"CAR_IGFBP1",0.156245053031502,0.583565646848573,0.0436087756134531,0.452177972532678,1.26395649086471,29,"APOA1;PCK1;SERPINF2;TDO2;TFR2;DPYS;SLC22A1;AKR1D1","11_C3_Cancer_Atlas"
"CAR_MLANA",0.00372497283873972,0.0657051599976194,0.297232921999731,0.593873937087811,1.70089236796894,33,"CD40;PCBP3;ZNF157;PRSS16;WNT10B;IGSF9B;SLC30A3;PSG1","11_C3_Cancer_Atlas"
"CAR_MYST2",0.040999673309376,0.313988792983012,0.0900040036985574,0.58254120746725,1.50455422237899,20,"PCBP3;ZNF157;WNT10B;IGSF9B;PSG1;LILRA4;GRM4","11_C3_Cancer_Atlas"
"CAR_TNFRSF25",0.0274170274170274,0.249052109181141,0.10954123067857,0.577640631197836,1.55435815274819,24,"CD40;PCBP3;CNTN6;PRSS16;WNT10B;IGSF9B;ADAMTSL2","11_C3_Cancer_Atlas"
"CAR_WBSCR22",0.0154164017800381,0.17387922392293,0.146151534304949,0.570639734007422,1.58009009869741,28,"PCBP3;ZNF157;PRSS16;ITGA2B;WNT10B;IGSF9B;SLC30A3;PSG1","11_C3_Cancer_Atlas"
