"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"MODULE_54",1.29768664710944e-21,4.56655931117811e-18,1.20397524075264,-0.573324052761513,-2.52863277426183,254,"H4C3;MID1;HJURP;DLGAP5;RRM2;TROAP;UBE2C;CDC25C;TTK;RHOJ;PIMREG;MKI67;AURKB;BIRC5;KIFC1;TOP2A;SHCBP1;CCNB1;MYBL2;ZWINT;CDC20;NDC80;NEIL3;ASPM;KIF23;TPX2;AURKA;AIF1L;CDK1;FOXM1;HMMR;BEST3;POLQ;CDCA5;NUF2;NEK2;E2F8;PLK1;CCNA2;NUSAP1;ARHGAP11A;PTTG1;ECT2;BUB1B;ANLN;KPNA2;PLK4;SPAG5;PCLAF;GINS1;ELOVL6;LMNB1;TYMS;CDC45;DEPDC1;FAM83D;TM4SF1;APEX2;BUB1;CENPA;TMEM106C;CKS1B;GINS2;CENPE;CKS2;PLP2;UBE2T;CKB;NRM;PFKP;DEPDC1B;PRR11;HMGB2;CCNB2;MELK;PKMYT1;RAD54L;KNSTRN;BARD1;GPSM2;PBK;SLC16A3;FEN1;KIF14;CHEK1;TACC3;CDC6;NCAPD2;KIF2C;CKAP2;RHNO1;MCM6;CDKN3;FAM217B;CENPF;HOXC10;APOBEC3B;AMPH;DHFR;OAS3;ITGA2;ASF1B;NQO1;RAD51;TRIP13;H2AX","12_C4_Computational"
"MODULE_3",1.05543629141904e-15,1.90465656897621e-13,1.01754479730988,-0.453635155928745,-2.08817927585126,382,"CCN1;THBS1;DAB2;EFEMP1;NNMT;H4C3;CAV1;DLGAP5;RRM2;UBE2C;GBE1;AURKB;KIFC1;CASP4;PTX3;TOP2A;CALD1;CCNB1;MYBL2;ZWINT;CDC20;TK1;ANXA3;CCL2;TPX2;CDK1;FOXM1;PLK1;CCNA2;LOXL2;FADS2;FN1;ANXA1;PTTG1;RCN1;BUB1B;PCLAF;CITED2;PTPRK;LMNB1;TYMS;PLOD2;TM4SF1;CENPA;TMEM106C;TPM1;FADS1;RAC3;FSTL1;ENG;CKS2;PLK2;TGFBR2;EPAS1;GNG11;CCNB2;EPHA2;HSPG2;CAVIN1;COL4A1;DHX9;CRIM1;CDK2;TFPI;PDLIM7;LOX;LSM3;SLC16A3;TRIP6;CDC42EP1;BIRC2;FEN1;RND3;CD151;WDR45B;MCM6;MBNL1;PRSS23;CDKN3;SRGN;CAD;NAP1L1;ACTN1;CDH2;UBE2J1;DUSP6;FERMT2;SCHIP1;POLD2;TOMM34;APOBEC3B;PON2;SHMT2;SERPINH1;SLC1A5;SFXN3;NQO1;STEAP1;TRIP13;EMP3;H2AX;LAPTM5;MAD2L1;CCND1;RO60;ADAM9;TFDP1;CDC25B;UGCG;CD44;SLC7A5;FLII;CHAF1A;SMAD3;ERF;CTSC;NDUFS6;LMNB2;ANPEP;CCNF;HOMER3;SEC23A;EBP;CCT6A","12_C4_Computational"
"MODULE_52",6.90208830062038e-11,4.76244092742806e-09,0.839088935621274,-0.39895754222013,-1.84256675547122,406,"CCN1;THBS1;DAB2;EFEMP1;NNMT;H4C3;CAV1;DLGAP5;RRM2;UBE2C;GTSE1;GBE1;TTK;KIFC1;TOP2A;SEMA3C;LGR5;CALD1;COL5A2;CCNB1;MYBL2;ZWINT;CDC20;ANXA3;CCL2;TPX2;H1-2;LAIR1;CDK1;FOXM1;HMMR;ESPL1;IL1RAP;PLK1;CCNA2;CAP2;LOXL2;FADS2;FN1;ALDH7A1;ANXA1;PTTG1;BUB1B;PCLAF;SLC7A11;CITED2;FABP4;VEGFA;EMP2;LMNB1;CDC45;PLOD2;TM4SF1;CENPA;ANGPT1;DDX17;TMEM106C;TPM1;FADS1;RAC3;DDIT4;FILIP1L;ENG;CKS2;PLK2;TGFBR2;EPAS1;IL32;GNG11;FAT1;CCNB2;EPHA2;HSPG2;PEG10;CAVIN1;COL4A1;RAI14;PKMYT1;PDE4B;DEPP1;CRIM1;CDK2;BTBD3;LOX;SLC16A3;BIRC2;FEN1;RND3;HTR4;KCND3;CXCL8;CD151;SYNCRIP;MCM6;TGFBI;PRSS23;CDKN3;TIMP2;SRGN;SFRP1;CLDN5;ACTN1;TYRO3;CDH2;CENPF;DUSP6;SCHIP1;ITGA3;POLD2;PON2;SERPINH1;PLSCR1;NQO1;STEAP1;TRIP13;SGCE;MYC;EMP3;H2AX;BMP1;LAPTM5;MAD2L1;ADAM9;CARD10;CDC25B;NRG2;LIF;LY6G6C;IGSF3;EZH2","12_C4_Computational"
"MODULE_298",3.04114795123198e-08,1.47611029522556e-06,0.719512826338911,0.874106170671263,2.23337508288792,19,"KRT14;KRT17;KRT6A;KRT35;KRT16;KRT32;KRT19;KRT5;KRT15;KRT13;KRT8","12_C4_Computational"
"MODULE_18",4.68996771671812e-08,2.23026978312582e-06,0.719512826338911,-0.353617730772008,-1.64124971045824,430,"ALAS2;H4C3;CAV1;DLGAP5;UBE2C;GTSE1;GBE1;KYNU;AURKB;KIFC1;DHRS3;TOP2A;SEMA3C;LGR5;CCNB1;MME;ZWINT;CDC20;TK1;TPX2;LAIR1;CDK1;FOXM1;ESPL1;TRIB2;PLK1;CCNA2;CAP2;FN1;ANXA1;PTTG1;BUB1B;PCLAF;SLC7A11;VEGFA;EMP2;LMNB1;TYMS;PLOD2;TM4SF1;CENPA;ANGPT1;TMEM106C;MOXD1;TPM1;PRKDC;RAC3;DDIT4;RCAN1;CKS2;PLK2;EPAS1;GNG11;FAT1;PEG10;COL4A1;POLA2;PKMYT1;TTLL12;CRIM1;CDK2;SLC16A3;TRIP6;CDC42EP1;FEN1;RND3;HTR4;KCND3;CXCL8;CD151;SYNCRIP;WDR45B;MCM6;PRSS23;TIMP2;C5orf15;TRIM2;CAD;SFRP1;ACTN1;TYRO3;CDH2;DUSP6;ITGA3;TOMM34;APOBEC3B;SHMT2;SERPINH1;SLC1A5;PLSCR1;NQO1;TRIP13;SGCE;MYC;EMP3;H2AX;SHROOM2;BMP1;MAD2L1;RO60;CARD10;TFDP1;NRG2;SYNM;LY6G6C;IGSF3;CD44;ITSN1;SLC7A5;ASNS;ST3GAL4;CHAF1A;SMAD3;HTR2A;CTSC;PXN;LMNB2;TNC;ST6GALNAC4;NR1D1;ANPEP;ADD2;CCNF;PLEC;SEC23A;CCT6A","12_C4_Computational"
"MODULE_118",4.90192677168135e-08,2.31542017577807e-06,0.719512826338911,-0.369595540729571,-1.69336772415101,365,"CCN1;TMSB4Y;THBS1;EFEMP1;NNMT;H4C3;CAV1;DLGAP5;RRM2;TROAP;UBE2C;GTSE1;MKI67;KIFC1;TOP2A;LGR5;CALD1;CYP1B1;COL5A2;TFAP2B;CCNB1;MYBL2;ZWINT;CDC20;NDC80;CCL2;TPX2;ADAM19;LAIR1;CDK1;FOXM1;HMMR;IL1RAP;DMBT1;PLK1;CCNA2;DOCK2;LSP1;LOXL2;FADS2;FN1;ALDH7A1;ANXA1;PTTG1;BUB1B;PCLAF;SLC7A11;LMNB1;CDC45;PLOD2;TM4SF1;CENPA;TMEM106C;TPM1;FADS1;RAC3;DDIT4;ENO2;ENG;CKS2;TGFBR2;CCNB2;EPHA2;HSPG2;PEG10;IL7R;CAVIN1;MSI1;COL4A1;RAI14;PKMYT1;RAD54L;PDE4B;CRIM1;ELAVL2;BTBD3;LOX;ARHGEF6;SLC16A3;FEN1;KIF14;RND3;GALR3;HTR4;KCND3;NCAPD2;CD151;MCM6;PRSS23;CDKN3;SRGN;GSTM1;ACTN1;CDH2;CENPF;PTPRC;DUSP6;SCHIP1;ITGA3;RAB31;POLD2;OLFML2B","12_C4_Computational"
"MODULE_104",1.92341562263668e-07,8.62229245357768e-06,0.690132458796796,0.462370821751767,1.77410415093197,283,"PRF1;KRT6A;DHRS2;KRT32;CDA;BARX2;ZP2;SPINK2;KRT13;TRIB1;FEV;CNTN6;NTRK1;HBB;JAKMIP1;ZNF157;DKK4;SIX3;PRSS16;B3GNT3;CDH1;SYNGR4;CD8A;CD4;S100A4;SLPI;WNT10B;RPH3A;KIF21B;CHRNB4;HRK;TAGLN3;ABCC8;KRT85;ACTL6B;CELA2B;AOC1;MPZ;BRME1;RAC2;TNFRSF21;COL2A1;NECTIN1;MYCL;NR2E3;PTP4A3;FLT1;ADGRL3;MPZL2;CD33;SYT5;TRPM2;S1PR4;RUNDC3A;REN;GNG4;AANAT;ADRA1D;PSG7;CDH16;CCKAR;PNOC;TNFRSF10C;LYPD3;TNNT1;FAT2;FUT3;HAP1;PTH2R;LILRA4;PKP3;EMID1;CYP2F1;PDCD1;ALOX15;INTS9","12_C4_Computational"
"MODULE_68",5.08647785114888e-07,2.20979204422135e-05,0.659444398037935,0.838335984222933,2.16520638998018,20,"KRT14;KRT17;KRT6A;KRT35;KRT16;KRT32;KRT19;KRT5;KRT15;KRT13;KRT8","12_C4_Computational"
"MODULE_47",6.36334534438584e-07,2.73080637401143e-05,0.659444398037935,-0.413086622549304,-1.79443064305796,215,"CCN2;HNMT;THBS1;DAB2;DDR2;NNMT;TNFRSF11B;IGFBP3;PDGFRL;VIM;CDH11;VCAN;SEMA3C;IL6;CALD1;CYP1B1;COL5A2;LMCD1;KCNK2;COL12A1;LOXL1;FBN1;CTSE;MARCKS;LOXL2;FN1;TENM2;COL1A2;EGLN3;PMP22;ENPEP;PFKFB3;FGF12;FRZB;MOXD1;TPM1;FILIP1L;LGALS1;CDH5;GNG11;FAP;COL4A2;ALPK2;CAVIN1;COL4A1;KDELR3;MAP1B;LTBP1;CD34;ACTA2;SLIT2;CNN2;LOX;PRELP;SIRT3;P4HA1;FBLN1;PMEPA1;PHLDB1;EDNRA;TGFBI;THY1;TNFAIP6;SRGN;PALLD;ACTN1;BAALC;RAB31;BST1;SH3BP4;BGN;SERPINH1;PTGIS;TCF4;NOTCH3;SGCE;EMP3;PRR16;BMP1;TMEM47;ADAM9","12_C4_Computational"
"MODULE_57",6.66935612274247e-07,2.8447835389007e-05,0.659444398037935,-0.624648969577384,-2.21202156311858,55,"CDC25C;CCNB1;CDC20;CDK1;ESPL1;PLK1;CCNA2;CDK6;PTTG1;BUB1B;CDC45;BUB1;CDC25A;PRKDC;CCNB2;PKMYT1;CDK2;CHEK1;CDC6;MCM6;E2F5;MAD2L1;DBF4;TFDP1;CDC25B;ORC3;MCM4;SMAD3;MAD1L1","12_C4_Computational"
