"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"GCM_CALM1",0.546366920915295,0.918748826105774,0.0363555960049805,-0.241256035015373,-0.961881610952287,109,"SESN3;TAF9B;RALGAPB;APPBP2;DDX17;RAN;MAP1B;PNMA8A;DDAH1;CHST10;GPRASP2;DYNC1H1;ABI2;TCHP;DUSP26;RTN4;IDS;RERE","12_C4_Computational"
"GCM_CASP2",0.991431291653443,1,0.0111814938879474,0.183742183742184,0.505966779531883,27,"MEPCE;FBXL20;DHX37;VRK3;DENND4A;SPPL2B;CRAMP1;COMMD9;BOD1L1;COQ10A;METTL17;BAZ2A;RRP9;STAT5B;CS;TBC1D22B;THRAP3;CASP2;USP39;DDX47;MED17;SIN3A;DDX11;KMT2A;TEFM;S100PBP;CCAR1","12_C4_Computational"
"GCM_CBFB",0.396130346232179,0.823137105633917,0.0397008671466232,-0.277430092011777,-1.02631520452334,70,"DHX9;PSMA1;DUT;ACADM;NAP1L1;CAPZA1;DDX5;BRD8;SNRPD3;HNRNPU;KHDRBS1;HNRNPD;NONO;MCM3;SRSF2;PFN1;PSME1;SLC25A3;SNRPA;TRA2B;NDUFA12;HNRNPM","12_C4_Computational"
"GCM_CDH5",0.00699300699300699,0.105583559151807,0.218259775284787,0.601533484594471,1.66563428096354,28,"KRT32;FEV;CD8B;CTLA4;AANAT;PSG7;SLC30A3;PTPRU;GABRQ;LYST;MPP2;SUPT4H1;ERV3-1;CCR9","12_C4_Computational"
"GCM_CHUK",0.873594548551959,1,0.0245723056101641,-0.218111206378216,-0.809873088422021,71,"TAF9B;PRPF8;SPDL1;MOB4;SUMF2;NF2;CHD9;CCAR1;ALKBH5;TMX3","12_C4_Computational"
"GCM_CRKL",0.506152311273695,0.895851144078451,0.0340564998948168,-0.268504482554713,-0.976998820072461,64,"PRPF8;DDX17;IL6ST;WSB1;NAB1;DYNC1H1;ABI2;RTN4;TANC2;HMG20A;ALKBH5","12_C4_Computational"
"GCM_CSNK1A1",0.789859154929577,1,0.0231147472973,-0.250918635170604,-0.817953402201735,36,"PRPF8;EHBP1;DMTF1;SNRNP200;SENP6;TBC1D15;YME1L1;MED17;PCNP;LARS1;CHTOP;OTUD4;OCIAD1;CSNK1A1;POLDIP3;EIF3J;RSRC2;ARID4B;SERBP1;FBXL5;ATP2C1;HIPK1;UBR7;ANKRD17;SEC22C;RBM25;DHX15;C1orf52;ARFGAP1;LUC7L2;FOXJ3;TOR1AIP1;PPP1R15B;GNA13;TMEM167B;ARL8B","12_C4_Computational"
"GCM_CSNK1D",0.619887955182073,0.951863694474262,0.027066681274404,-0.286124691336744,-0.905035218610043,32,"TAB2;UBQLN2;TMEM248;PJA2;PHF10;RAB10;ZNF644;UBR5;YTHDF1;TBC1D15;PRRC2C;BPNT2;SRRM2;FAM168B","12_C4_Computational"
"GCM_CSNK2B",0.686728395061728,0.977041029958172,0.0310082318686816,-0.23287941811535,-0.912426153392474,97,"EPRS1;PSMA1;SNRPD3;H2AZ1;RPS8;LMNB2;HNRNPU;KHDRBS1;HNRNPD;NONO;HNRNPA1;RPL3;ANP32B;TRIM28;PFN1;PSME1;SLC25A3;SF1;RACK1;SNRPA;RPL14;CLIC1;NDUFA12;HNRNPM;RPL7;RPS16;PSMB2;FUS;SET;RPL29;RPL17;EIF4H;NACA;RPL4;EIF3F;RAF1;RPSA;PRMT1;SRSF4;CSNK2B;RPL32;EEF2;ATP5PB;EIF4B;ILF2;YBX1;NASP;RPL18;EMD","12_C4_Computational"
"GCM_DDX11",0.974616203070375,1,0.0107937060569197,0.20537421146094,0.615297366445587,42,"RTBDN;KRT85","12_C4_Computational"
"GCM_DDX5",0.44857621440536,0.855906772889238,0.0366997894072305,-0.274549527422899,-0.999672117096591,65,"DHX9;NAP1L1;DDX5;COL16A1;HNRNPU;USP7;KHDRBS1;HNRNPD;BCLAF1;NONO;HNRNPA1;SRSF2;SLC25A3;USP14;SF1;HNRNPH1;SSR1;TRA2B;MSN;HNRNPM;RAD21;FUS;TAF9;SET;RBM3;EIF4H;HNRNPA2B1;RAF1;CAPRIN1;SRSF4","12_C4_Computational"
"GCM_DEAF1",0.702162162162162,0.983311448392128,0.024355092025074,-0.281792911948689,-0.855488226683581,27,"BLTP1;UBQLN2;HERC2;DCUN1D4;UBE2K;RAPGEF2;NAPG;FAM168B;FOXJ2","12_C4_Computational"
"GCM_DENR",0.413279553211294,0.834544812908725,0.036810997511849,-0.292804225043188,-1.01470002194875,50,"PRPF8;DDX17;AK4;SUMF2;NF2;MCM4;CCAR1;ALKBH5;TMEM39B;CPSF4;S100PBP;ABHD16A;DENR","12_C4_Computational"
"GCM_DFFA",0.261843238587425,0.707972613591354,0.0567273700625101,-0.262406517569099,-1.07016812873664,128,"TAF9B;LINC01278;PRPF8;RAN;TUBGCP3;NAB1;KANK2;RBM8A;KPNA3;EXOC5;PRRC2B;DMTF1;CLK4;PRKRA;EPM2AIP1;CSDE1;VEZF1;SNRNP200;HNRNPU;ZFAND5;NCOA5;BCL2L1;PFAS;ARL5A;MTMR1;PHF2;MEX3C;ZMYM2","12_C4_Computational"
"GCM_DLG1",0.964015833033465,1,0.023852434690908,-0.194139572229479,-0.73224682437073,78,"IL6ST;PLEKHA1;BTBD3;BLTP1;PDP1;FAXDC2;PLEKHB1;NAPEPLD;RTN4;DLG1;PRRG1;CLDND1;ERBIN;EPB41L3;HERC2;MAPK10;RAPGEF2;GORASP1;ARHGAP21;NAPG;PHLPP2;TF;TBC1D10B;SH3GLB2;NCS1;FAM168B;IPO5;SUN2","12_C4_Computational"
"GCM_DPF2",0.885527782200287,1,0.0128887346461407,0.257718455955423,0.703932583189141,26,"MPP2;SUPT4H1;GRM4;TIMM17A;COX10;PRKAG1;TTC1;VPS72;AAMP;RFX5","12_C4_Computational"
"GCM_ERBB2IP",0.662454273362155,0.967432187606204,0.0289309481977095,-0.249641756304778,-0.908363611027928,64,"IL6ST;BLTP1;WDR11;WSB1;EHBP1;CEP350;RDX;TMEM248;DLG1;PRKAB2;ERBIN","12_C4_Computational"
"GCM_ERCC4",0.0173160173160173,0.18524782701461,0.138395468894856,0.59701630024635,1.60649563671994,24,"FEV;CD8B;KCNA6;SLC2A4;PSG7;SLC30A3;PTPRU;LYST;MPP2;SLC14A2;ERV3-1;CCR9","12_C4_Computational"
"GCM_FANCC",0.0288384512683578,0.256917746869243,0.0972120409994456,0.401349253608403,1.39353505690949,108,"KRT35;TEC;KRT32;RENBP;PTPN5;FEV;CD8B;NGFR;SIGMAR1;MYH7;GCGR;SLC2A4;AANAT;PSG7;GJA5;GABRQ;WAS;HNRNPL;VAV1;LYST;MPP2;SUPT4H1;GRM4;ERV3-1;MICB","12_C4_Computational"
"GCM_FANCL",0.787250996015936,1,0.0222307947373058,-0.268342007037411,-0.791022985609317,24,"NAB1;FANCL;DMTF1;NCOA5;ZMYM2;PATZ1","12_C4_Computational"
"GCM_FCGR2B",0.0390175656769781,0.304440828419703,0.0900040036985574,0.512948379702268,1.47645515327569,34,"RENBP;PTPN5;FEV;GCGR;SLC2A4;AANAT;CYP2F1;PNMT;MPP2;SUPT4H1;GRM4","12_C4_Computational"
"GCM_GSPT1",1,1,0.0287686999295148,-0.136970318770372,-0.576659182505892,166,"TAF9B;LINC01278;CPLANE1;APBB3;RAN;EDNRA;EHBP1;NAB1;RBM8A;PREP;C5orf24;MICALL1;PPIG;NF2;THTPA;CHD9;PRRC2B;PJA2;PRKRA;PHF10;EPM2AIP1;ZFAND5;BCL2L1;TSEN34;PHF2","12_C4_Computational"
"GCM_GSTA4",0.808040201005025,1,0.0255924769674515,-0.231065403287124,-0.84134051535268,65,"ARB2A;NFIB;RALGAPB;APBB3;MSI1;RBM8A;TMEM237;PPIG;RERE;PRRC2B;NSD2;PHF10;PLPPR4;ZFAND5;PGRMC2;PHF2","12_C4_Computational"
"GCM_HBP1",0.863204344874406,1,0.0247083865417471,-0.220636279293122,-0.816214154946025,70,"PRPF8;TAB2;IRF2BP2;COPS6;SCAF8;RAB9A;PRKRA;C1orf43;TBC1D23;SNRNP200;ZFAND5","12_C4_Computational"
"GCM_HDAC1",0.988892317186054,1,0.0107983974337576,0.191176379529998,0.561435276787327,38,"SIGMAR1;GPSM3;HNRNPL;ANXA6;AIP;HMGN1;TIMM17A;PRKAG1","12_C4_Computational"
"GCM_HMGA2",2.711270737939e-05,0.00094464967592152,0.575610261071129,0.527008012191274,1.81912903170132,103,"KRT35;TEC;KRT32;RENBP;KRT31;PTPN5;FEV;GCK;SSTR3;GHRHR;CD8B;KCNA6;NGFR;STAT4;MYCL;MYH7;CTLA4;SLC2A4;AANAT;PSG7;SLC30A3;PTPRU;GJA5;GABRQ;WAS;CYP2F1;VAV1;LYST;PNMT;MPP2;SUPT4H1;GRM4;CHRNE;SLC14A2;ERV3-1;GCM1;MICB","12_C4_Computational"
"GCM_IL6ST",0.94357855361596,1,0.0218995056566159,-0.208496430826588,-0.738332444754858,55,"IL6ST;PHAX;WSB1;CHST10;XPOT;RDX;RTN4;DLG1;CLDND1;PJA2;ERBIN","12_C4_Computational"
"GCM_ING1",0.817966101694915,1,0.0255854864154333,-0.229317489114743,-0.839476968488824,67,"SNX33;POLR2M;RABIF;SUMF2;NF2;TMX3;PRKD2;S100PBP;ABHD16A;TBC1D10B;GGT7;SAFB;TMEM138;AP2A1;SUV39H1;TEX261;SIN3A;DDX47;TMEM120A;CS;PRDM4;TUT1;TADA2B;MRPS5;RRP9;CNOT11;MMAB;PYM1;DBNL;EIF4EBP2;CFAP298;MBD3;TAOK2;VPS53;DPH7;METTL17;ANAPC5;COQ10A;URGCP;C1orf52;SURF2;BOD1L1;PEX11B;SMG5;COMMD9;CNPPD1;TRAFD1;PSME3;RMND5B;KLHL18;BAHD1;TINF2;BABAM1;SCAMP2;GFM2;DENND4A;ING1;DCUN1D3;VRK3;TRAPPC14;NSUN5P1;DHX37;DHRS11;FBXL20;MTMR4;CHUK","12_C4_Computational"
"GCM_LTK",0.0010490461790317,0.0238938090874599,0.45505986738723,0.600101260303977,1.77110458375793,39,"KRT35;KRT32;RENBP;PTPN5;HSD17B3;PLCB2;NKX2-5;MLN;FES;SLC2A4;AANAT;PSG7;WAS;MPP2;GRM4;MICB","12_C4_Computational"
"GCM_MAP1B",0.942135018290655,1,0.022949737258188,-0.205903946681855,-0.749216218077267,64,"APPBP2;RAN;MAP1B;PNMA8A;NAB1;ABI2;TMEM237;DUSP26;PEG3;PHYHIPL;MAPK8IP2;PTPRD;CDC42BPA;PHF2;HERC2;TRIM37;CEP170;KLHL42;ARPP19;SMAP1","12_C4_Computational"
"GCM_MAP4K4",0.395383843452082,0.822754314147982,0.0493445172546303,-0.241386984700211,-1.02007170091282,170,"SESN3;ZEB2;PSAT1;APPBP2;DDX17;FADS1;RAN;IL6ST;RAPH1;PHAX;BLTP1;CCDC88A;WSB1;TNIK;CHST10;PLEKHB1;CEP350;DYNC1H1;HIPK2;EPB41L2;ABI2;PPIG;PDZD2;RDX;RTN4;TANC2;ANKS1B;DLG1;CLDND1;DTNA;ERBIN;ARNT2;PHF10;TJAP1;FBXO21;USP46;PTPRD","12_C4_Computational"
"GCM_MAPK10",0.243562231759657,0.691785637377125,0.0533897062472259,-0.294757013954435,-1.10620308302545,76,"CTNND2;LMO3;EFHD1;PLEKHA1;BTBD3;DCLK1;NMNAT2;ATP1A2;PLEKHB1;SLC1A3;PDXK;HIPK2;MBP;IDS;ANKS1B;NDFIP2;DLG1;PRRG1;CLDND1;DTNA;FGF1;ARNT2;NDRG2;NFASC;EPB41L3","12_C4_Computational"
"GCM_MAX",0.851542952460384,1,0.0217141472324866,-0.244828340258036,-0.769891723943652,31,"CLK4;CCAR1;CSDE1;RNF138;MYCBP2;HNRNPR;USPL1;PRPF40A;STAG2;SMG1;CCDC117;TARDBP;MARCHF7;EAPP;MEMO1;LSM14A;RBM25;ABT1;TCERG1;LEMD3;SMAD2;PCF11;DCUN1D1;CRBN;MAX;NOL11;FAM76B;BANF1;COPS2;LARP7;MTPN","12_C4_Computational"
"GCM_MLL",1,1,0.0292151605378048,-0.11595149943118,-0.489868575392099,172,"TAF9B;LINC01278;PRPF8;APBB3;MOB4;RBM8A;ZNF292;EXOC5;PPIG;NF2;CHD9;PRRC2B;CLK4;PRKRA;TIA1;EPM2AIP1;USP9X;SPECC1L;ZFAND5;NCOA5;PGRMC2;PHF2;ZBTB22;ZNF644;TNPO1;ABHD16A;THUMPD1;ZNF286A;NUMA1;VPS26B;HNRNPH3;MSL1;HNRNPR;TBC1D10B;CREB1;ZMIZ1;IDH3G;KLHL11;FAM168B;BPTF;TNPO2;IPO5","12_C4_Computational"
"GCM_MSN",0.995239606474135,1,0.0111243375745341,0.176214513442047,0.485238000644166,27,"SPN;GPSM3;HNRNPL","12_C4_Computational"
"GCM_MYCL1",0.346497643425971,0.784636555480046,0.027719205680962,0.417053237047705,1.08800883191499,21,"KRT35;MYCL;MPP2;GRM4","12_C4_Computational"
"GCM_MYST2",0.335033146353901,0.77820570430322,0.0544267856756359,-0.246042772122381,-1.03947446006638,172,"PTBP2;NUDT4;LMNB1;SYNCRIP;NAB1;RBM8A;AHDC1;PAN2;KPNA3;TMEM237;EXOC5;PPIG;CHD9;PRRC2B;DMTF1;HMG20A;PRKRA;NSD2;PHF10;EPM2AIP1;CSDE1;VEZF1;SNRNP200;CEBPG;ZFAND5;NCOA5;ZNF462;ACBD6;UBE3A;PGRMC2;PHF2;MEX3C;ZMYM2;PATZ1;TRIM13;CEP170;TNPO1;ARL5B;KLHL42;KMT2E;ARID1A;VPS26B;ZNF273;UBE2K;HNRNPH3;HNRNPR;DCAF7;GSK3B;SMAD5;GTPBP1;ZMIZ1;IDH3G;KLHL11;FAM168B;MARCHF6;PPM1E;ACSL3;GTF3C4;ZBTB33;EIF4ENIF1;PAFAH1B2;TENT4A;USP37;NAA25;DCTN4;FBXO30;ISCA1","12_C4_Computational"
"GCM_NCAM1",1,1,0.0259758493418935,-0.154596015394767,-0.629249145085045,126,"SESN3;NFIB;PTBP2;NUDT4;RAN;MAP1B;PNMA8A;NAB1;RBM8A;AHDC1;IGDCC4;TMEM237;EXOC5;PEG3;PHYHIPL;DMTF1;HMG20A;NSD2;ZFAND5;ZNF462;UBE3A;PGRMC2;CADM1;PHF2;ZMYM2","12_C4_Computational"
"GCM_NF2",1,1,0.0367791390199934,-0.161419819696036,-0.724374944309916,298,"WDR33;MKS1;TAF9B;MRI1;LINC01278;PRPF8;RANBP6;APPBP2;DDX17;RAN;NUCKS1;SNX33;PHAX;WSB1;KLF12;POLR2M;EDNRA;RABIF;EHBP1;MOB4;PREP;H2AZ2;ZNF292;COPS6;SUMF2;PPIG;NF2;RTN4;CHD9;PRRC2B;MRPL30;PJA2;PRKRA;KIAA2013;ZXDB;ALKBH5;PHF10;RSC1A1","12_C4_Computational"
"GCM_NPM1",0.00284828746016131,0.0546219268245648,0.431707695803346,-0.374310340610604,-1.50245191272229,114,"EPRS1;PSMA1;DUT;NAP1L1;SNRPD3;H2AZ1;COL16A1;RPS8;RPL28;HINT1;TPT1;HNRNPU;RPS19;KHDRBS1;CLEC18C;NONO;HNRNPA1;RPL3;UBA52;TRIM28;PSME1;SLC25A3;RPL10A;RACK1;HNRNPH1;RPL14;CLIC1;RPS23;RPL31;NDUFA12;HNRNPM;RPL7;RPS18;RPS16;TAF9;RPL13A;SET;EEF1B2;RPL29;RPL17;RPS3A;NACA;RPS9;PSMA2;RPL4;EIF3F;RPL7A;RPSA;RPL9;PRMT1;CSNK2B;RPL32;EEF2;ATP5PB;EIF4B;RPL36A;ILF2;RPS3;RPL35A;ESD;NASP;RPS11;RPL18","12_C4_Computational"
"GCM_NUMA1",0.19862370972787,0.638968528192753,0.0554274498121651,-0.324311042738942,-1.1552124793672,56,"TAF9B;LINC01278;PRPF8;NUCKS1;MOB4;NF2;CHD9;PRRC2B;RSC1A1;SNRNP200;ABHD16A;THUMPD1;NUMA1;VPS26B;GORASP1;MSL1;TBC1D10B","12_C4_Computational"
"GCM_PFN1",0.934924078091106,1,0.0219514963412754,-0.213749926936774,-0.743953844368566,51,"MCM6;SNRPD3;H2AZ1;RPS8;RPS19;HNRNPD;NONO;PFN1;PSME1;SLC25A3;SNRPA;RPL14;CLIC1;MSN;NDUFA12;HNRNPM;PSMB2;SET;RPL29;EIF4A1;HCLS1","12_C4_Computational"
"GCM_PPM1D",0.0806234883095942,0.436819176845977,0.0821057009024537,-0.454862179226153,-1.3688083021438,26,"ANKRD50;PTBP2;NUDT4;LMNB1;ESRRG;EXOC5;VEZF1;ZHX1;CEP170","12_C4_Computational"
"GCM_PPP1CC",0.62433531435721,0.954106860211854,0.028894719197839,-0.25704471965197,-0.915606404856292,56,"PSMA1;DUT;NAP1L1;CAPZA1;BRD8;SNRPD3;HNRNPU;KHDRBS1;HNRNPD;NONO;SLC25A3;SNRPA;TRA2B;NDUFA12;HNRNPM","12_C4_Computational"
"GCM_PRKAG1",0.146692665366732,0.567284326334152,0.0438309371634251,0.412170346086883,1.25188796882028,45,"KRT32;RENBP;FEV;AANAT;PSG7;WAS;LYST;PNMT;MPP2;GRM4;CCR9;AIP;PDE6B;TAF11;TIMM17A;TLK2;PRKAG1","12_C4_Computational"
"GCM_PRKCG",0.128318584070796,0.532806014566528,0.0467506909493571,0.406390654933654,1.26705686007957,52,"KRT32;RENBP;FEV;GCGR;SLC2A4;AANAT;PSG7;WAS;CYP2F1;LYST;MPP2;GRM4;ERV3-1;CCR9;PAK1","12_C4_Computational"
"GCM_PSME1",0.254692675745307,0.701433539138894,0.0529320926690098,-0.285925760351945,-1.09607696913816,85,"EPRS1;PSMA1;DUT;NAP1L1;CAPZA1;BRD8;SNRPD3;H2AZ1;RPS8;HNRNPU;RPS19;KHDRBS1;HNRNPD;CLEC18C;HNRNPA1;SRSF2;PFN1;PSME1;SLC25A3;RPL10A;TRA2B;CLIC1;MSN;NDUFA12;HNRNPM;RPL7;PSMB3;SET;EEF1B2;RPL17","12_C4_Computational"
"GCM_PTK2",0.480901978831109,0.876426654108783,0.0422441410140851,-0.238631034308716,-0.987979863493468,143,"SESN3;ZEB2;APPBP2;FADS1;RAN;PLEKHA1;BTBD3;RAPH1;BLTP1;CCDC88A;WSB1;PDP1;FAXDC2;PLEKHB1;SHTN1;ABI2;PPIG;PEG3;RTN4;PHYHIPL;ARHGAP26;PKP4;ANKS1B;DLG1;CLDND1","12_C4_Computational"
"GCM_PTPRD",0.339380669377541,0.781086053328691,0.0413650845498529,-0.295885836829495,-1.05396044577052,56,"ZEB2;FADS1;PLEKHA1;MAP1B;BLTP1;CCDC88A;ABI2;PEG3;PHYHIPL;PKP4;ANKS1B","12_C4_Computational"
"GCM_PTPRU",6.48123606282187e-05,0.00210207094055946,0.538434096309916,0.625132405406185,1.91502970488471,47,"KRT35;TEC;FEV;GCK;SSTR3;GHRHR;CD8B;KCNA6;STAT4;MYH7;AANAT;SLC30A3;PTPRU;KRT12;GABRQ;MPP2;SUPT4H1;CHRNE;SLC14A2;ERV3-1","12_C4_Computational"
"GCM_RAB10",0.697401935812532,0.981466671515417,0.0362323902738512,-0.219113271380413,-0.928395283744188,174,"SESN3;CPLANE1;ZNF770;IWS1;TAB2;WDR11;KLF7;UBQLN2;CDK2AP1;CEP350;XPOT;EPB41L2;C5orf24;KPNA3;RDX;TMEM248;DMTF1;EEA1;TMED7;TOB2;PRKAB2;ERBIN;NMD3;PHF10;FBXO21;SNRNP200;MTMR1;RAB10;SNX5;ZNF644;MPC1;GNPAT;UBR5;GAPVD1;PTAR1;DCUN1D4;SH3GLB1;YTHDF1;CTTNBP2NL;UBE2K;CFAP97;GORASP1","12_C4_Computational"
"GCM_RAD21",0.897000565930956,1,0.021179243520087,-0.227071556674786,-0.743434556492802,37,"NAP1L1;DDX5;HNRNPU;KHDRBS1;BCLAF1;NONO;HNRNPA1;SRSF2;TRA2B;HNRNPM;RAD21;SET","12_C4_Computational"
"GCM_RAF1",0.901840490797546,1,0.0215921170649836,-0.222664939229711,-0.74785063555586,42,"DDX5;LMNB2;HNRNPU;USP7;KHDRBS1;HNRNPD;NONO;HNRNPA1;TRIM28;SLC25A3;SF1;FUS;TAF9;SET;UBE2D3;PCM1;EIF4A1;RAF1;CAPRIN1;PRMT1;SRSF4;CSNK2B","12_C4_Computational"
"GCM_RAN",0.8914686825054,1,0.0324488378594357,-0.201152100951037,-0.864673739764145,194,"SESN3;TAF9B;APPBP2;DDX17;FADS1;RAN;MAP1B;PHAX;BLTP1;CCDC88A;WSB1;TUBGCP3;PNMA8A;NAB1;RBM8A;GPRASP2;ABI2;KPNA3;TMEM237;PPIG;NF2;RTN4;RERE;PHYHIPL;CHD9;PRRC2B;PJA2","12_C4_Computational"
"GCM_RAP2A",0.197534323339871,0.637143248242902,0.0524048161202553,-0.369109235842099,-1.18930209243131,34,"RAN;CCDC88A;TUBGCP3;NAB1;CEP350;ABI2;PHYHIPL;MTMR1;PHF2;SOX5;RAB10","12_C4_Computational"
"GCM_RBM8A",0.146217879116902,0.566781251263801,0.070357361417532,-0.310907442843317,-1.1779323867293,80,"ARB2A;TAF9B;LINC01278;APBB3;RAN;NUCKS1;NAB1;RBM8A;ZNF292;EXOC5;PRRC2B;TIA1;NSD2;USP9X;VEZF1;NCOA5;UBE3A;PGRMC2;PHF2","12_C4_Computational"
"GCM_RING1",0.00377867746288799,0.0661550546860837,0.274717458595242,0.466634345272882,1.59424772808367,95,"KRT35;TEC;KRT32;RENBP;KRT31;PTPN5;FEV;CD8B;NGFR;SIGMAR1;MYH7;GCGR;RAB33A;SLC2A4;AANAT;PSG7;GJA5;WAS;LYST;PNMT;MPP2;SUPT4H1;GRM4;ERV3-1;MICB","12_C4_Computational"
"GCM_SIRT2",0.864506405425772,1,0.0124404920065319,0.24972249451685,0.754171354713165,44,"PREX1;PITPNC1;MTUS1;IRAG1","12_C4_Computational"
"GCM_SMARCC1",0.785182889026658,1,0.014239544569944,0.274239215305203,0.797561562693917,36,"RENBP;HNRNPL;GRM4;AIP;PDE6B;TAF11;TIMM17A;TLK2;MADD;DRAP1","12_C4_Computational"
"GCM_SMARCD1",0.00956153530938396,0.128423827304283,0.172450317477257,0.451346870125305,1.52669743444555,88,"KRT35;KRT32;RENBP;PTPN5;FEV;CD8B;FUT5;SLC2A4;AANAT;PSG7;SLC30A3;PTPRU;GJA5;WAS;HNRNPL;CYP2F1;VAV1;LYST;PNMT;MPP2;SUPT4H1;GRM4;SLC14A2;ERV3-1;GCM1;MICB","12_C4_Computational"
"GCM_SMO",0.951165721487083,1,0.0219410805210976,-0.205989498061047,-0.73783510272817,58,"MKS1;USP13;SNX33;POLR2M;EDNRA;F2;ST6GALNAC4;ADD2;SEC24A;SMO","12_C4_Computational"
"GCM_SUFU",1,1,0.00898509195137171,0.145621193033833,0.48207789732924,76,"RABL2B;ZFP14;SYNC;BRPF3;ZNF529;AARS2;C2CD5;NLK;ZNF84;ZNF133;KMT5B;PKNOX1;KAT6B;MED13;KIDINS220;LUC7L3;SS18L1;TRAPPC6B;ELP1;ZNF566;BTRC;DYNC1I2;NGRN;BSDC1;RABGEF1;SPAST;NAA30;MFAP3;REPS1;NFYA;UFSP2;VPS52;IQCK;RALGAPA1;USP33;SUFU;CDIPT;SCARB2;FOXO3;USP19;UBE2N","12_C4_Computational"
"GCM_SUPT4H1",0.116605166051661,0.511957054692194,0.0492766271990659,0.412631588026681,1.28276068087473,51,"KRT35;FEV;NGFR;SLC2A4;AANAT;SLC30A3;PTPRU;VAV1;LYST;MPP2;SUPT4H1;GRM4;MICB;CCR9","12_C4_Computational"
