"ensembl_id","symbol","expr_direction","tes_meth","gfp_meth","meth_diff","log2FC"
"ENSG00000176124","DLEU7-AS1","DOWN",6.23706079824137,10.9943911680865,-4.75733036984509,-0.457944312860946
"ENSG00000226017","PRICKLE2-AS3","DOWN",4.68770629690685,8.12206918730357,-3.43436289039672,-2.00214598384097
"ENSG00000242512","LINC01206","UP",14.0769910445342,22.0924394676509,-8.01544842311668,2.04678066049993
"ENSG00000175215","CTDSP2","DOWN",7.70794281498583,4.41030930891031,3.29763350607553,-0.507620351571397
"ENSG00000236819","LINC01563","DOWN",12.4665322178599,15.7018655277407,-3.23533330988084,-2.74122524906646
"ENSG00000235180","LINC00601","DOWN",9.08605955388421,18.7581253123185,-9.67206575843431,-2.57812006201003
"ENSG00000112984","KIF20A","DOWN",7.22153629533851,2.74035055816074,4.48118573717777,-3.75413861695281
"ENSG00000076053","RBM7","DOWN",7.90708111829319,14.3011873366146,-6.39410621832137,-1.2572513927326
"ENSG00000183722","LHFPL6","DOWN",6.14856198706168,10.7911353317873,-4.64257334472565,-0.990423068889094
"ENSG00000271334","LINC02104","DOWN",10.4361129764267,14.6697716910119,-4.23365871458523,-6.24500283967674
"ENSG00000231185","SPRY4-AS1","UP",10.9571681811187,11.3335001200803,-0.37633193896159,0.906516393968403
"ENSG00000254300","LINC01111","DOWN",8.26691244634244,15.4695584065201,-7.20264596017766,-3.96004088084632
"ENSG00000251076","LOC101927023","DOWN",6.60148264407602,14.8287476193881,-8.22726497531212,-2.65125004523638
"ENSG00000237595","LINC01275","DOWN",10.4113633739256,7.25886049564598,3.15250287827966,-1.68595697656214
"ENSG00000233527","ZNF529-AS1","UP",10.4586605928094,13.0475845300782,-2.58892393726873,0.796050300521622
"ENSG00000264301","LINC01444","DOWN",1.09404748450287,0,1.09404748450287,-2.23592631133961
"ENSG00000237013","LINC01812","UP",6.6128548234282,11.9666497637964,-5.35379494036818,4.91418479899146
"ENSG00000250548","LINC01303","DOWN",3.6887392029876,5.51906535678675,-1.83032615379915,-1.11915081849139
"ENSG00000253210","DENND3-AS1","UP",20.0639948803353,11.7864318326345,8.27756304770083,3.96524541434289
"ENSG00000235501","ALG14-AS1","DOWN",8.99454964038874,11.4827641495995,-2.4882145092108,-2.20705869286005
"ENSG00000235834","LOC101928389","DOWN",5.77069377889426,8.10018998373311,-2.32949620483885,-1.37537778632503
"ENSG00000234028","EIF2AK3-DT","UP",10.7760146237021,24.628145014825,-13.8521303911229,0.804313193445747
"ENSG00000219665","ZNF433-AS1","UP",9.36212293365109,11.0465408846522,-1.68441795100114,0.785510024000305
"ENSG00000256120","SOX5-AS1","DOWN",8.70940303113599,10.8082841104097,-2.09888107927369,-1.13948034848054
"ENSG00000267201","LINC01775","DOWN",14.3615590145096,2.71774756127378,11.6438114532358,-1.86601126494684
"ENSG00000224865","LOC101928782","UP",12.5547552317665,13.4270679098897,-0.872312678123233,1.84706751210917
"ENSG00000256195","LOC101928940","DOWN",7.69291739821829,11.502411332505,-3.80949393428667,-2.37262517231527
"ENSG00000278390","KBTBD6-DT","UP",5.51975144204755,7.51717756737524,-1.99742612532769,1.3240380750688
"ENSG00000231365","WARS2-AS1","DOWN",17.5161414784502,26.0099095566483,-8.49376807819818,-1.36704766219314
"ENSG00000245552","LNCRNA-IUR","DOWN",8.54990303697518,12.8508813741232,-4.30097833714805,-2.72921611994635
"ENSG00000231817","LINC01198","UP",5.46272120642272,6.10065579249746,-0.637934586074747,4.24661279650052
"ENSG00000229656","ITGB1-DT","DOWN",6.08451677786267,7.60556412769357,-1.5210473498309,-2.08704380849802
"ENSG00000251136","PARAIL","DOWN",8.83027437293413,15.8022434980634,-6.97196912512928,-1.98035733740297
"ENSG00000180855","ZNF443","UP",4.88852432651459,13.3218610181367,-8.4333366916221,1.43692526526676
"ENSG00000125257","ABCC4","DOWN",8.16097998686887,10.3085395647569,-2.14755957788801,-0.408937869447348
"ENSG00000260850","LOC102723323","UP",7.53684457472671,10.5657358323826,-3.02889125765593,3.99017069168266
"ENSG00000227496","LOC102723834","DOWN",10.5782040171307,9.16239457506894,1.41580944206179,-1.27883230014704
"ENSG00000231574","LINC02015","DOWN",8.35732903678536,14.7587131695935,-6.40138413280813,-3.012090746699
"ENSG00000176124","DLEU1","DOWN",5.15797938335861,8.10528229189197,-2.94730290853336,-0.457944312860946
"ENSG00000183778","B3GALT5","DOWN",8.0751974776519,9.88496835612447,-1.80977087847257,-2.00889317730294
"ENSG00000132274","TRIM22","DOWN",3.92686627507712,7.82388329485835,-3.89701701978123,-2.10327044909659
"ENSG00000116874","WARS2","UP",19.498565611173,32.7722653913564,-13.2736997801834,0.368188962969833
"ENSG00000164442","CITED2","DOWN",1.46094243682496,2.89855761330032,-1.43761517647536,-2.26508357876526
"ENSG00000104324","CPQ","DOWN",9.61443583355416,17.8089105853404,-8.19447475178625,-0.794774767547139
"ENSG00000255317","LOC105369558","DOWN",10.2871713343355,19.8604733162954,-9.5733019819599,-2.61504810799477
"ENSG00000273415","LINC02725","DOWN",8.56762306735289,15.4208564115026,-6.85323334414968,-3.93304306675121
"ENSG00000214650","LOC105370047","DOWN",11.285810406594,3.85317326525186,7.4326371413421,-0.934359259524019
"ENSG00000261136","LOC105370941","UP",2.74554508961652,3.25649371395981,-0.510948624343296,0.783952494232264
"ENSG00000277639","CHD9NB","UP",12.6169153290646,12.41152431731,0.205391011754617,2.20450730202568
"ENSG00000267028","TCF4-AS1","DOWN",6.17019933294353,12.3341862701234,-6.16398693717991,-1.99118538427926
"ENSG00000283667","LOC105372165","DOWN",4.65918075735286,6.90772468760862,-2.24854393025576,-3.2206667307216
"ENSG00000286081","LOC105373682","DOWN",9.60044140199728,18.0115098799927,-8.41106847799543,-6.00323840490122
"ENSG00000240006","LINC02004","DOWN",6.28789439913954,6.07536526363994,0.212529135499601,-6.01486189894254
"ENSG00000232053","LOC105375523","UP",8.1307330473552,11.9170327300842,-3.78629968272901,1.70348445728628
"ENSG00000249867","LINC02742","DOWN",7.3496194308448,12.8272978246014,-5.47767839375656,-3.6996990279168
"ENSG00000287158","LOC105377188","DOWN",5.56135547188045,11.0163001761748,-5.45494470429437,-2.90835476086004
"ENSG00000250195","LOC105377448","UP",6.20873395767335,7.30767070647939,-1.09893674880604,2.31518453936675
"ENSG00000249236","LOC105378976","DOWN",10.6672797647815,9.39257297250554,1.27470679227594,-2.42366127723422
"ENSG00000119655","NPC2","UP",5.30149169282628,7.78112104723004,-2.47962935440376,1.04612342135052
"ENSG00000280744","LINC01173","DOWN",10.204570121764,9.58222203154569,0.62234809021836,-6.38582338863091
"ENSG00000121774","KHDRBS1","DOWN",13.0846916161219,10.7294450491179,2.35524656700402,-0.690061880253966
"ENSG00000145632","PLK2","DOWN",5.08389010914118,4.89139796294497,0.192492146196207,-1.93707086403495
"ENSG00000196683","LOC107986346","DOWN",4.28955050548875,0,4.28955050548875,-1.28428933833322
"ENSG00000234323","LOC107987108","DOWN",7.74051639782087,13.1157817584372,-5.37526536061638,-2.94046454675619
"ENSG00000112983","BRD8","DOWN",9.44638400138179,9.00495797914113,0.441426022240659,-1.12995909018701
"ENSG00000137959","IFI44L","UP",9.81848514292629,14.8793638373562,-5.06087869442994,0.766265892562572
"ENSG00000168090","COPS6","DOWN",15.7362046044745,4.28488035459776,11.4513242498767,-1.13777379388411
"ENSG00000125868","DSTN","DOWN",8.75522225665125,10.3798572642723,-1.62463500762108,-2.43665593810999
"ENSG00000070778","PTPN21","DOWN",6.52432377488306,8.39451669415965,-1.87019291927659,-0.72627771489745
"ENSG00000111615","KRR1","DOWN",6.4373000482743,15.2477774391898,-8.81047739091548,-1.02413496793834
"ENSG00000197150","ABCB8","UP",26.8122844284252,8.07166999827534,18.7406144301499,0.658510954492078
"ENSG00000203668","CHML","UP",10.0741916328309,23.9459661191842,-13.8717744863533,0.448769159972225
"ENSG00000222041","CYTOR","DOWN",1.64174049405138,2.07887513945636,-0.43713464540498,-3.47570757349294
"ENSG00000138435","CHRNA1","UP",9.40737736501699,8.84560247959657,0.561774885420428,4.47467351207921
"ENSG00000144589","STK11IP","UP",9.61461722324471,3.90412498898774,5.71049223425697,0.53443797596563
"ENSG00000154451","GBP5","UP",5.92459406058756,8.83566450706599,-2.91107044647843,1.15708557105979
"ENSG00000156928","MALSU1","DOWN",11.2896231017848,21.5537077078835,-10.2640846060987,-0.860627702476506
"ENSG00000139668","WDFY2","DOWN",6.12689202952842,7.17849991727547,-1.05160788774705,-0.823877497174114
"ENSG00000163428","LRRC58","DOWN",8.89115147689283,9.05060595709143,-0.159454480198608,-2.28040921850406
"ENSG00000173207","CKS1B","DOWN",3.7210263685445,8.13218193215944,-4.41115556361494,-2.01814909464088
"ENSG00000150551","LYPD1","UP",8.94226731389135,11.728065692385,-2.78579837849361,1.36799247914412
"ENSG00000179988","PSTK","UP",8.04028262751104,12.1513771870957,-4.11109455958466,1.19553738469987
"ENSG00000139154","AEBP2","DOWN",6.64137921128146,8.42480271622724,-1.78342350494578,-0.820244566614359
"ENSG00000284526","LOC122455342","DOWN",8.14168667905207,1.48111222719363,6.66057445185845,-1.29444883668847
"ENSG00000254602","MIR130AHG","DOWN",7.74642720819529,9.48446076507372,-1.73803355687843,-1.78691714221297
"ENSG00000076554","TPD52-MRPS28","DOWN",11.8351246181433,17.1444679418558,-5.30934332371245,-1.16323520072547
"ENSG00000201157","LOC124900256","DOWN",0,0,0,-3.53395852668258
"ENSG00000252722","LOC124900369","UP",3.84392052570372,0.894461842893644,2.94945868281008,3.73797631103369
"ENSG00000286871","LOC124901358","UP",6.34193112195602,12.8856408638614,-6.54370974190533,2.95193922294729
"ENSG00000253196","LOC124902033","UP",8.77564632148428,5.38000759443771,3.39563872704657,5.85982434076289
"ENSG00000287769","LOC124902204","DOWN",5.03658669264593,2.78395831240236,2.25262838024357,-1.05576831034043
"ENSG00000257732","LOC124903002","UP",8.55456701724519,5.13205902067076,3.42250799657443,1.13554364599923
"ENSG00000273768","LOC124904613","DOWN",0,0,0,-2.39835136440472
"ENSG00000168234","TTC39C","DOWN",6.61756343293002,8.72134042518285,-2.10377699225283,-0.545692491591934
"ENSG00000177599","ZNF491","UP",9.576811031898,13.5370520058584,-3.96024097396044,0.621921894674172
"ENSG00000143353","LYPLAL1","DOWN",8.46734134661747,14.9485709863641,-6.48122963974664,-1.75758082067228
"ENSG00000116205","TCEANC2","UP",10.414039992956,13.8161433055861,-3.40210331263011,0.413661960635477
"ENSG00000259202","SMAD3-AS1","DOWN",11.3298176653432,9.95690534843811,1.37291231690505,-0.904029230742892
"ENSG00000144810","COL8A1","DOWN",7.23367447804204,11.6405747936913,-4.40690031564923,-3.6564954861073
"ENSG00000153086","ACMSD","UP",6.71296729738344,9.23558827297966,-2.52262097559622,2.57371085405223
"ENSG00000060718","COL11A1","DOWN",5.7572404260815,9.44942309483141,-3.69218266874991,-5.97911231595359
"ENSG00000111799","COL12A1","DOWN",8.52473460534037,13.8613623261063,-5.33662772076589,-3.12431620296627
"ENSG00000153237","CCDC148","UP",5.86201600840399,9.33934920227575,-3.47733319387176,0.891499938008677
"ENSG00000057019","DCBLD2","DOWN",7.53992927682568,11.0220040458465,-3.48207476902085,-2.59420650209385
"ENSG00000197261","C6orf141","UP",4.71596333039356,3.14012940424953,1.57583392614403,2.66438601942832
"ENSG00000229140","CCDC26","UP",9.82353206082357,17.3526835344564,-7.52915147363278,2.52395152114558
"ENSG00000186767","SPIN4","DOWN",5.91004126452354,7.12649162561972,-1.21645036109618,-2.61537948171762
"ENSG00000151414","NEK7","UP",8.34909159464972,15.8484360528169,-7.49934445816722,0.378787638079613
"ENSG00000196867","ZFP28","UP",8.39060139152826,12.2767079674072,-3.8861065758789,0.451635225686936
"ENSG00000008405","CRY1","DOWN",6.51571020168116,8.15874741523668,-1.64303721355551,-0.962649734188515
"ENSG00000139174","PRICKLE1","DOWN",6.64431794412359,7.14531652116074,-0.500998577037144,-0.940352669403837
"ENSG00000180481","GLIPR1L2","UP",5.11428017914295,7.53143076231846,-2.41715058317551,2.39500360242162
"ENSG00000167767","KRT80","DOWN",5.58840966047558,1.35913748533793,4.22927217513764,-2.1588708727259
"ENSG00000259527","LINC00052","DOWN",9.09851424526892,20.4520694253557,-11.3535551800867,-4.81643204184559
"ENSG00000038427","VCAN","DOWN",7.99667475921138,14.8030961049106,-6.80642134569926,-3.3430689830481
"ENSG00000175662","TOM1L2","DOWN",12.0976052877106,9.32514256034016,2.77246272737044,-0.675245313410326
"ENSG00000196172","ZNF681","DOWN",6.55068662315842,6.97183004984391,-0.421143426685495,-1.39809556495663
"ENSG00000196437","ZNF569","UP",11.129549623953,19.9085906951508,-8.77904107119785,0.535977909804524
"ENSG00000171827","ZNF570","UP",12.5514991995459,13.529058404455,-0.977559204909117,0.632824856746362
"ENSG00000118523","CCN2","DOWN",1.73878690321668,3.22795415991054,-1.48916725669386,-7.80301925281702
"ENSG00000222009","BTBD19","DOWN",10.768029856881,8.18871164868746,2.57931820819352,-2.31380886173791
"ENSG00000186522","SEPTIN10","DOWN",10.5325303706953,10.5506924078555,-0.0181620371601543,-1.10934164401897
"ENSG00000270194","GOLGA4-AS1","DOWN",6.88211961728833,7.46860037189727,-0.586480754608939,-0.587497482034263
"ENSG00000146411","SLC2A12","UP",11.5542471411337,15.6168847957607,-4.06263765462701,0.586774824154141
"ENSG00000146373","RNF217","DOWN",8.43300907739867,15.5353210168706,-7.10231193947194,-0.828899712176305
"ENSG00000155158","TTC39B","UP",9.68869615441262,13.0822430594076,-3.39354690499503,1.32394058395456
"ENSG00000235387","SPAAR","DOWN",11.7757571184132,9.38065549726084,2.39510162115235,-1.7406237387263
"ENSG00000276644","DACH1","DOWN",5.29708101891842,8.94663264185608,-3.64955162293766,-1.36143841402169
"ENSG00000173402","DAG1","DOWN",8.58296775401656,4.89417574032431,3.68879201369225,-0.661052594381436
"ENSG00000172717","GARIN2","UP",4.83925503845192,6.23947971623,-1.40022467777808,2.23905806210608
"ENSG00000196730","DAPK1","DOWN",10.1130483411933,12.6450810700956,-2.5320327289023,-0.943165896543244
"ENSG00000249709","ZNF564","UP",12.695968102631,9.11482881415292,3.58113928847807,0.68209715782828
"ENSG00000188283","ZNF383","UP",10.8622962039302,10.2699330268153,0.592363177114892,0.513711785432966
"ENSG00000146250","PRSS35","DOWN",13.6296120903485,11.087507301144,2.54210478920444,-5.51440540427932
"ENSG00000196705","ZNF431","UP",8.21282960103438,8.806341227712,-0.593511626677627,0.4007094024536
"ENSG00000171456","ASXL1","DOWN",13.0116175783315,12.8270375519538,0.184580026377661,-1.35638491472459
"ENSG00000038002","AGA","DOWN",7.62258557609406,10.1991523057836,-2.57656672968949,-2.08805752616634
"ENSG00000107614","TRDMT1","DOWN",5.10798126107769,8.19668904962022,-3.08870778854253,-0.443946032392016
"ENSG00000101384","JAG1","UP",14.1867210678834,12.5438264850111,1.64289458287236,1.06960210802111
"ENSG00000138166","DUSP5","UP",8.32110386254494,11.3466754975476,-3.02557163500266,1.07697005461803
"ENSG00000133740","E2F5","DOWN",11.5192415425516,18.0473959993711,-6.52815445681957,-1.1080422776345
"ENSG00000114346","ECT2","DOWN",10.6641637475229,13.4298476909083,-2.76568394338541,-2.38348780336171
"ENSG00000078401","EDN1","DOWN",4.78397577674828,7.06608773170942,-2.28211195496115,-3.80107746007738
"ENSG00000166262","FAM227B","DOWN",6.00267042461895,9.99742464308305,-3.9947542184641,-0.623149685661158
"ENSG00000188501","LCTL","DOWN",15.7606635091662,8.33032875638713,7.43033475277908,-1.52744231164859
"ENSG00000134531","EMP1","UP",6.04246713193156,8.48277506924214,-2.44030793731057,2.19413058995392
"ENSG00000170006","TMEM154","DOWN",5.99478197426364,8.89607304688569,-2.90129107262205,-0.633930753741743
"ENSG00000179300","RTL3","DOWN",3.95402511589661,0.693489076169273,3.26053603972734,-6.53250335750745
"ENSG00000079819","EPB41L2","DOWN",10.5720055778823,16.9587959979148,-6.38679042003255,-1.14644612089306
"ENSG00000044524","EPHA3","DOWN",5.83859649933157,10.872321318422,-5.03372481909039,-3.15926590086563
"ENSG00000006468","ETV1","UP",6.35676569904252,13.0026968441993,-6.64593114515683,0.714458391709034
"ENSG00000182197","EXT1","DOWN",11.6176435810432,17.7506111901631,-6.13296760911993,-0.737993612921289
"ENSG00000170017","ALCAM","DOWN",7.63188589213712,13.2843660637966,-5.65248017165951,-0.712397032830494
"ENSG00000164434","FABP7","UP",7.83730569512616,11.2004892415316,-3.3631835464054,1.11233877737562
"ENSG00000165312","OTUD1","DOWN",4.89329500339842,8.47856380186621,-3.58526879846779,-0.795357821537734
"ENSG00000148541","FAM13C","DOWN",7.56489556382336,12.0738657061915,-4.50897014236815,-4.05831666996138
"ENSG00000165511","ZNF22-AS1","DOWN",13.5667283199529,40.6666629681278,-27.0999346481749,-1.06881315985791
"ENSG00000164530","PI16","UP",13.8539169599208,4.13555506940701,9.71836189051379,5.7811414859086
"ENSG00000140285","FGF7","UP",5.15679188185294,7.32311000994806,-2.16631812809512,5.49135662744891
"ENSG00000139289","PHLDA1","DOWN",2.58033906415364,2.41923132439925,0.161107739754386,-1.52439103261098
"ENSG00000120784","ZFP30","DOWN",7.92877039430316,9.4622480237537,-1.53347762945054,-0.405294412839255
"ENSG00000132640","BTBD3","DOWN",8.50360006694394,15.2640680371627,-6.76046797021878,-1.65860544662467
"ENSG00000211455","STK38L","DOWN",5.59305357657382,7.11779373392778,-1.52474015735396,-1.3936170283718
"ENSG00000133789","SWAP70","UP",5.90313369577825,6.91426335785922,-1.01112966208097,0.81812589788536
"ENSG00000005810","MYCBP2","DOWN",6.00167579821362,10.1712721244914,-4.16959632627783,-0.479511165893836
"ENSG00000100354","TNRC6B","UP",8.33694577974819,8.94741847112389,-0.610472691375701,0.485608119817743
"ENSG00000055208","TAB2","DOWN",10.1998030100952,13.9023533526625,-3.70255034256738,-1.77385425011141
"ENSG00000134324","LPIN1","UP",13.2694670835022,11.0782258612679,2.19124122223429,0.32719145591458
"ENSG00000008853","RHOBTB2","UP",7.08636010057333,2.12688619105701,4.95947390951632,0.622520594356594
"ENSG00000091490","SEL1L3","UP",12.2448690613447,15.5845817527616,-3.33971269141692,0.524996297483815
"ENSG00000115504","EHBP1","DOWN",8.15210956979313,12.7307689196469,-4.57865934985377,-1.4652890133552
"ENSG00000103187","COTL1","DOWN",9.53042433769436,6.03775451962087,3.49266981807349,-0.917256357913558
"ENSG00000089163","SIRT4","UP",10.7395454804117,5.74358325949181,4.9959622209199,1.0790334392374
"ENSG00000175505","CLCF1","DOWN",9.91704180524066,1.9232444915619,7.99379731367875,-0.816700132800604
"ENSG00000075426","FOSL2","DOWN",6.82288094280137,5.98424199897696,0.838638943824416,-2.02028418539159
"ENSG00000107937","GTPBP4","UP",13.325866014913,10.2482645013354,3.07760151357756,0.362432102413564
"ENSG00000153904","DDAH1","DOWN",7.17428472887814,11.5742310698415,-4.39994634096339,-1.4102552100202
"ENSG00000171864","PRND","UP",12.3756563517928,9.51145631198627,2.86420003980653,10.6144647750009
"ENSG00000130147","SH3BP4","DOWN",13.2709774429234,7.20528714361479,6.06569029930857,-1.23245911750187
"ENSG00000182985","CADM1","DOWN",10.4992960931405,18.8892391157454,-8.38994302260497,-0.654909508119764
"ENSG00000125848","FLRT3","DOWN",7.45297686041664,11.3909627297767,-3.93798586936007,-0.772145825664757
"ENSG00000174099","MSRB3","DOWN",5.32861188002264,10.56713379153,-5.23852191150736,-2.47679342621079
"ENSG00000250312","ZNF718","UP",7.48814521529593,9.71254008669103,-2.22439487139511,0.502342165434558
"ENSG00000118873","RAB3GAP2","DOWN",8.58758981223058,12.7239640198126,-4.13637420758203,-0.393072594338608
"ENSG00000151014","NOCT","DOWN",7.60570739859425,5.82947439742486,1.77623300116939,-1.04936811232706
"ENSG00000137094","DNAJB5","UP",12.4126321975922,5.22450505991991,7.18812713767231,0.862904377837642
"ENSG00000164087","POC1A","DOWN",7.50377011009605,3.97730882597009,3.52646128412596,-1.47696776153229
"ENSG00000196155","PLEKHG4","UP",10.4665696976879,2.83249333217007,7.63407636551781,1.56545317355923
"ENSG00000184743","ATL3","DOWN",11.6986709181438,11.1922509498951,0.506419968248673,-0.536593737714312
"ENSG00000018408","WWTR1","DOWN",9.80436298460045,11.0795374083827,-1.2751744237823,-0.484134027033072
"ENSG00000169221","TBC1D10B","DOWN",7.27430017429017,6.94585060900626,0.328449565283901,-0.402762114996775
"ENSG00000079931","MOXD1","DOWN",8.6672077537552,15.4329960390345,-6.76578828527934,-2.06951788285715
"ENSG00000039560","RAI14","DOWN",10.8152417098177,13.6850966908223,-2.86985498100454,-1.74592012432819
"ENSG00000181722","ZBTB20","DOWN",7.79006465568535,13.557524437584,-5.76745978189861,-1.86697803243441
"ENSG00000146021","KLHL3","DOWN",6.65955016778466,7.85683919234484,-1.19728902456018,-0.767118203941474
"ENSG00000138119","MYOF","DOWN",10.2630246534449,12.1153726894158,-1.85234803597088,-0.75883369840593
"ENSG00000109220","CHIC2","DOWN",27.8108106368865,44.4816922582152,-16.6708816213288,-0.721172695151053
"ENSG00000150457","LATS2","DOWN",8.73471756018924,7.52266678260484,1.2120507775844,-3.714509092708
"ENSG00000156642","NPTN","UP",9.25332617027925,13.7982380564733,-4.54491188619403,0.746604983728261
"ENSG00000148677","ANKRD1","DOWN",11.8987837921682,12.2710953318776,-0.372311539709354,-3.09050958730251
"ENSG00000115159","GPD2","DOWN",6.53751296450239,11.0418414854204,-4.50432852091797,-3.49139828918591
"ENSG00000139323","POC1B","UP",5.56772458845928,9.80100242091315,-4.23327783245387,0.719832961708335
"ENSG00000139508","SLC46A3","UP",5.16417945294464,7.15722603373458,-1.99304658078993,1.34357554010342
"ENSG00000259070","LINC00639","DOWN",5.51285361896893,9.9021187828678,-4.38926516389887,-1.88032926124181
"ENSG00000177469","CAVIN1","DOWN",11.9044560750876,5.4158079995416,6.48864807554595,-1.80480037381348
"ENSG00000267106","ZNF561-AS1","UP",11.3160681042689,15.177315704012,-3.86124759974312,0.725671170373876
"ENSG00000196268","ZNF493","DOWN",5.60100680121786,8.48419621501186,-2.883189413794,-0.363292039536699
"ENSG00000147145","LPAR4","DOWN",3.35190314109729,6.30654149936715,-2.95463835826987,-5.1586630435166
"ENSG00000237765","FAM200B","DOWN",9.73053440591258,16.8810654518355,-7.15053104592295,-0.857582390859537
"ENSG00000174136","RGMB","DOWN",8.47045148871235,13.261007379228,-4.79055589051567,-1.19693394432112
"ENSG00000227502","MROCKI","DOWN",3.95434516939605,11.4005754538345,-7.44623028443846,-2.71856955570057
"ENSG00000185942","NKAIN3","DOWN",9.16874597287957,15.7385485581929,-6.56980258531329,-3.61376794806725
"ENSG00000183840","GPR39","DOWN",7.47608457561539,10.1398064712014,-2.66372189558604,-2.34450175994152
"ENSG00000153714","LURAP1L","DOWN",6.67930843922367,10.1581527260687,-3.47884428684505,-0.471740131268805
"ENSG00000071282","LMCD1","DOWN",8.07878255476322,10.8515075299464,-2.77272497518322,-3.22037059286635
"ENSG00000147010","SH3KBP1","UP",7.19182323905711,8.2342944144933,-1.04247117543618,0.7401594762086
"ENSG00000276410","H2BC3","DOWN",3.4388717048222,0,3.4388717048222,-5.28076373057452
"ENSG00000049860","HEXB","UP",8.80231120106384,11.1663869763719,-2.36407577530807,1.65626191720962
"ENSG00000150540","HNMT","DOWN",8.37549533443176,11.86471426167,-3.48921892723822,-5.9575449585292
"ENSG00000096746","HNRNPH3","DOWN",6.03276426447013,11.0212249273468,-4.98846066287671,-0.45793711200515
"ENSG00000196639","HRH1","UP",8.73312273236284,9.51917523194928,-0.78605249958644,0.709191256432205
"ENSG00000110330","BIRC2","DOWN",9.23698631306022,13.3073114897139,-4.07032517665371,-1.56288892473159
"ENSG00000044574","HSPA5","DOWN",5.86949055045159,5.41200425175759,0.457486298693997,-0.614029349759821
"ENSG00000041982","TNC","DOWN",9.1573578361714,11.3845498812308,-2.22719204505943,-0.873798246536076
"ENSG00000254004","ZNF260","UP",11.8881879220268,11.8427330048545,0.0454549171723251,0.483588305953417
"ENSG00000270959","LPP-AS2","DOWN",17.8848593461447,25.5392948841915,-7.65443553804685,-1.57901468292427
"ENSG00000173041","ZNF680","DOWN",8.96253156465504,10.0313392531249,-1.06880768846983,-0.575590143111612
"ENSG00000267041","ZNF850","UP",11.1808234427684,11.3817033316833,-0.200879888914921,0.579027318616292
"ENSG00000119917","IFIT3","UP",6.19630755161915,8.42320573520738,-2.22689818358824,0.59301385679508
"ENSG00000196872","CRACDL","UP",8.09747998457,7.3562464401391,0.7412335444309,4.43466723885198
"ENSG00000006652","IFRD1","DOWN",9.07136357942026,14.8543995170798,-5.78303593765953,-0.529102878934353
"ENSG00000139211","AMIGO2","DOWN",7.37977712529423,17.9723641507462,-10.592587025452,-1.66134759785525
"ENSG00000182628","SKA2","DOWN",15.4973681266482,13.0059815919638,2.49138653468439,-2.09372382458291
"ENSG00000142871","CCN1","DOWN",1.09591941604355,1.13751400230011,-0.0415945862565597,-7.58217516754692
