"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_significant","ensembl_id","tes_bound","tead1_bound"
"ENSG00000178031.18","ADAMTSL1",1694.14119238008,-4.24994949902985,0.136026657733419,-31.2435045442252,2.73545321157551e-214,6.19452497938647e-211,TRUE,"ENSG00000178031",TRUE,TRUE
"ENSG00000137962.13","ARHGAP29",5075.83310035065,-3.59028908769471,0.116589088221948,-30.7943834405837,3.11583810374135e-208,6.61492429424289e-205,TRUE,"ENSG00000137962",TRUE,TRUE
"ENSG00000287080.2","H3C3",889.348743871023,-5.79750108530536,0.188485102224016,-30.7584048654146,9.43999600396781e-208,1.78143213479321e-204,TRUE,"ENSG00000287080",TRUE,FALSE
"ENSG00000061337.16","LZTS1",5424.09664707818,4.51747041021942,0.147552957298541,30.6159259219679,7.51344003842424e-206,1.34324490118523e-202,TRUE,"ENSG00000061337",TRUE,TRUE
"ENSG00000154175.19","ABI3BP",2458.25911607693,-3.92593960471013,0.128906829180915,-30.4556370648156,1.00875983233321e-203,1.71327769923472e-200,TRUE,"ENSG00000154175",TRUE,TRUE
"ENSG00000186417.15","GLDN",2827.97531055777,-4.12653644841925,0.136565273687507,-30.2165868159261,1.43431098075037e-200,2.32003216162517e-197,TRUE,"ENSG00000186417",TRUE,TRUE
"ENSG00000038427.16","VCAN",13303.7072072348,-3.3430689830481,0.110796455263509,-30.1730680381176,5.34501680587103e-200,8.25270594826487e-197,TRUE,"ENSG00000038427",TRUE,TRUE
"ENSG00000140937.14","CDH11",4361.05033151811,-3.51266605280108,0.117120357707703,-29.9919341227393,1.25029389163099e-197,1.84652099612702e-194,TRUE,"ENSG00000140937",TRUE,TRUE
"ENSG00000101871.18","MID1",1114.52480103151,-4.14934057568253,0.139113476715086,-29.8270208872766,1.74399534709305e-195,2.46833474791903e-192,TRUE,"ENSG00000101871",TRUE,TRUE
"ENSG00000197702.14","PARVA",737.578321605466,-5.13370211651562,0.17280779615846,-29.7075839784923,6.12826393671285e-194,8.32659477609049e-191,TRUE,"ENSG00000197702",TRUE,TRUE
"ENSG00000162496.9","DHRS3",3223.63058221268,-3.40999963743536,0.11489505306766,-29.6792555152681,1.42254459786701e-193,1.85849980385949e-190,TRUE,"ENSG00000162496",TRUE,TRUE
"ENSG00000206579.10","XKR4",1181.79633356271,-4.14719861683479,0.141869709979761,-29.2324458647757,7.506838744509e-188,9.10686780262435e-185,TRUE,"ENSG00000206579",TRUE,TRUE
"ENSG00000142871.18","CCN1",1225.4248327505,-7.58217516754692,0.259701372054849,-29.1957455116778,2.19602805752716e-187,2.48648936860275e-184,TRUE,"ENSG00000142871",TRUE,TRUE
"ENSG00000163235.16","TGFA",1496.60879274217,-4.23680464976558,0.148720437842773,-28.488382035593,1.63178574019147e-178,1.58367137208068e-175,TRUE,"ENSG00000163235",TRUE,TRUE
"ENSG00000139793.21","MBNL2",884.393731871934,-4.87160817326055,0.171497926531605,-28.4062219980412,1.69418589367414e-177,1.59855851212008e-174,TRUE,"ENSG00000139793",TRUE,TRUE
"ENSG00000108551.5","RASD1",1395.96321007124,4.81697662280081,0.172122297367277,27.9857792771745,2.4204525143846e-172,2.108152077144e-169,TRUE,"ENSG00000108551",TRUE,FALSE
"ENSG00000115159.17","GPD2",2084.63794933134,-3.49139828918591,0.125517835377931,-27.8159536345843,2.78191108568048e-170,2.36239889395986e-167,TRUE,"ENSG00000115159",TRUE,TRUE
"ENSG00000143375.15","CGN",1366.68539768234,4.3008526642617,0.155765144870655,27.6111364184398,8.1788414602532e-168,6.77607040785075e-165,TRUE,"ENSG00000143375",TRUE,TRUE
"ENSG00000105855.10","ITGB8",6479.41630709051,-3.13290375568598,0.114573067245854,-27.3441554022752,1.26732802872233e-164,1.00113019720093e-161,TRUE,"ENSG00000105855",TRUE,TRUE
"ENSG00000137558.9","PI15",1724.1704136895,-5.02825208694987,0.187077892963321,-26.8778528948673,3.98711614509003e-159,2.88158215354081e-156,TRUE,"ENSG00000137558",TRUE,TRUE
"ENSG00000167306.21","MYO5B",3939.40573273443,3.27433986215417,0.122753633792429,26.6740768561763,9.41013621436697e-157,6.39287013859235e-154,TRUE,"ENSG00000167306",TRUE,TRUE
"ENSG00000153071.15","DAB2",523.873888867927,-4.75916780426494,0.178860306607038,-26.6082950127162,5.44213218096485e-156,3.62467344947086e-153,TRUE,"ENSG00000153071",TRUE,TRUE
"ENSG00000064042.18","LIMCH1",3423.41899863011,-3.1060039256628,0.118265890706722,-26.2628887086737,5.0930641730548e-152,3.32694622750626e-149,TRUE,"ENSG00000064042",TRUE,TRUE
"ENSG00000122786.20","CALD1",4937.77610140333,-3.27393621064106,0.124702914257977,-26.2538869289627,6.45331336516025e-152,4.13596506392006e-149,TRUE,"ENSG00000122786",TRUE,TRUE
"ENSG00000044524.11","EPHA3",4526.82238488291,-3.15926590086563,0.120570542743644,-26.2026348142334,2.47988175953215e-151,1.5599374742183e-148,TRUE,"ENSG00000044524",TRUE,FALSE
"ENSG00000103888.17","CEMIP",1581.00281561482,3.59678092005062,0.138092577703935,26.0461567149682,1.48722030733404e-149,9.18507261809501e-147,TRUE,"ENSG00000103888",TRUE,TRUE
"ENSG00000186185.14","KIF18B",634.144656343572,-3.90802466545713,0.150688018760214,-25.9345414294407,2.7169931953135e-148,1.64805044390016e-145,TRUE,"ENSG00000186185",TRUE,TRUE
"ENSG00000114480.13","GBE1",1477.26682241053,-3.74262091969869,0.14443741575366,-25.911713389291,4.91444104572778e-148,2.92866199019792e-145,TRUE,"ENSG00000114480",TRUE,FALSE
"ENSG00000133106.15","EPSTI1",991.89938774535,-3.75459301799046,0.145424912526757,-25.8180868240141,5.55580752334798e-147,3.19863847378109e-144,TRUE,"ENSG00000133106",TRUE,TRUE
"ENSG00000146250.7","PRSS35",894.832163329415,-5.51440540427932,0.220436805652191,-25.0158107125723,4.11425996420057e-138,2.11747246157523e-135,TRUE,"ENSG00000146250",TRUE,TRUE
"ENSG00000075223.14","SEMA3C",2567.43804580281,-3.33817481768924,0.13637129158827,-24.4785744771547,2.49846488714587e-132,1.24805669539075e-129,TRUE,"ENSG00000075223",TRUE,TRUE
"ENSG00000180891.13","CUEDC1",1438.07575451222,-3.10594017008297,0.12702924122972,-24.4505921629979,4.9599326032767e-132,2.44172450243627e-129,TRUE,"ENSG00000180891",TRUE,TRUE
"ENSG00000105974.13","CAV1",2255.8378878697,-4.05488094375317,0.166964676062245,-24.2858611736622,2.76533441415932e-130,1.30942435146464e-127,TRUE,"ENSG00000105974",TRUE,TRUE
"ENSG00000150347.17","ARID5B",7977.24264140739,-2.83706279395299,0.116820252453351,-24.285710177573,2.77551087215774e-130,1.30942435146464e-127,TRUE,"ENSG00000150347",TRUE,TRUE
"ENSG00000124126.14","PREX1",3848.5672635021,3.08819278118391,0.127186207827926,24.2808778870271,3.12169800991227e-130,1.45257312329726e-127,TRUE,"ENSG00000124126",TRUE,TRUE
"ENSG00000182168.16","UNC5C",1723.78913363643,-3.14050847859916,0.129396155132708,-24.2704930094583,4.01847894285551e-130,1.84459044230968e-127,TRUE,"ENSG00000182168",TRUE,TRUE
"ENSG00000135074.16","ADAM19",4167.06237446488,-2.86396387233607,0.120215058256176,-23.8236699618197,1.898921726114e-125,8.26956066572313e-123,TRUE,"ENSG00000135074",TRUE,TRUE
"ENSG00000077092.20","RARB",1057.82482264415,-3.21209099783835,0.134944919670908,-23.8029783238355,3.11082749749281e-125,1.33757706879539e-122,TRUE,"ENSG00000077092",TRUE,TRUE
"ENSG00000156011.19","PSD3",4234.51748008596,-3.11111775157525,0.130739819582808,-23.7962524462927,3.65188576130775e-125,1.55059069425127e-122,TRUE,"ENSG00000156011",TRUE,TRUE
"ENSG00000057019.16","DCBLD2",15386.4109331694,-2.59420650209385,0.109343575874081,-23.7252758688019,1.97801329178225e-124,8.09507897533245e-122,TRUE,"ENSG00000057019",TRUE,FALSE
"ENSG00000111799.22","COL12A1",3581.97440057399,-3.12431620296627,0.132158879615626,-23.6406075176568,1.47442182327022e-123,5.82362331312125e-121,TRUE,"ENSG00000111799",TRUE,TRUE
"ENSG00000180801.14","ARSJ",1618.42653213867,-3.05204776402712,0.129142858373199,-23.6331129918718,1.76073076772865e-123,6.87454054232262e-121,TRUE,"ENSG00000180801",TRUE,TRUE
"ENSG00000147862.18","NFIB",2705.16368521324,-2.96297919606652,0.125406951708933,-23.6269134660376,2.03905249351676e-123,7.87074262497469e-121,TRUE,"ENSG00000147862",TRUE,TRUE
"ENSG00000148541.13","FAM13C",409.586983662296,-4.05831666996138,0.172165534232382,-23.5721782995406,7.43740045400678e-123,2.8070402069078e-120,TRUE,"ENSG00000148541",TRUE,TRUE
"ENSG00000148672.10","GLUD1",7946.04445648646,2.93781986035646,0.124697279508354,23.559614708031,1.00053995949487e-122,3.73476278506832e-120,TRUE,"ENSG00000148672",TRUE,TRUE
"ENSG00000198691.14","ABCA4",846.818854594521,7.26019503406969,0.3094340162227,23.4628213235759,9.78032117674582e-122,3.61106467099676e-119,TRUE,"ENSG00000198691",TRUE,TRUE
"ENSG00000145349.20","CAMK2D",3268.6792568659,-2.65329495309456,0.113529571093959,-23.3709590155912,8.43867698677035e-121,3.04941467964484e-118,TRUE,"ENSG00000145349",TRUE,TRUE
"ENSG00000124253.11","PCK1",573.942169541103,5.29809529110984,0.226995282166832,23.3401119201057,1.73673487884177e-120,6.20983266994708e-118,TRUE,"ENSG00000124253",TRUE,TRUE
"ENSG00000150457.9","LATS2",476.120920873732,-3.714509092708,0.159422595682037,-23.2997654869229,4.45758444036529e-120,1.57724196114925e-117,TRUE,"ENSG00000150457",TRUE,TRUE
"ENSG00000090661.12","CERS4",1855.26517259566,3.46975701959325,0.149021444144863,23.2836088759167,6.49876964595576e-120,2.25255313605944e-117,TRUE,"ENSG00000090661",TRUE,TRUE
"ENSG00000166483.12","WEE1",4043.37857217586,2.7886932106211,0.119865243866125,23.2652361992082,9.97431032592271e-120,3.42229669849437e-117,TRUE,"ENSG00000166483",TRUE,TRUE
"ENSG00000187837.4","H1-2",1747.9482251635,-2.87972457145761,0.124240208987703,-23.178684219234,7.47114173623441e-119,2.5377974249641e-116,TRUE,"ENSG00000187837",TRUE,TRUE
"ENSG00000151458.12","ANKRD50",1695.92552017785,-2.74480266200501,0.118450022292227,-23.1726647989422,8.59182120091282e-119,2.88957408467927e-116,TRUE,"ENSG00000151458",TRUE,TRUE
"ENSG00000026025.16","VIM",8455.14499759324,-3.55651227831258,0.153839201013293,-23.1183746072971,3.02568424440865e-118,1.00761218053013e-115,TRUE,"ENSG00000026025",TRUE,TRUE
"ENSG00000144645.16","OSBPL10",1667.9457138387,-2.84149543589002,0.123520575256596,-23.0042276761359,4.22855450221216e-117,1.36795751743945e-114,TRUE,"ENSG00000144645",TRUE,TRUE
"ENSG00000166147.15","FBN1",1490.1422215918,-2.93260630491299,0.127864326423621,-22.9352970209776,2.06594045143273e-116,6.49776530132102e-114,TRUE,"ENSG00000166147",TRUE,TRUE
"ENSG00000091436.17","MAP3K20",3794.17175991624,2.92903192490595,0.127893961093014,22.9020346220706,4.43426201515541e-116,1.38186249661283e-113,TRUE,"ENSG00000091436",TRUE,TRUE
"ENSG00000138316.11","ADAMTS14",595.392646758516,6.30776534276973,0.275907858004083,22.8618546365446,1.11396044962842e-115,3.43990986845256e-113,TRUE,"ENSG00000138316",TRUE,TRUE
"ENSG00000152583.13","SPARCL1",493.072226610584,5.29555818816214,0.231721079356023,22.8531569198583,1.35948890429234e-115,4.1602810000903e-113,TRUE,"ENSG00000152583",TRUE,TRUE
"ENSG00000115353.11","TACR1",507.287739297384,-3.52753029280769,0.154383306694989,-22.8491691771892,1.48945045338023e-115,4.51729044646604e-113,TRUE,"ENSG00000115353",TRUE,TRUE
"ENSG00000182263.14","FIGN",1758.04078337863,-2.79619620269653,0.122657454087703,-22.796789836329,4.93398091754586e-115,1.48316339652387e-112,TRUE,"ENSG00000182263",TRUE,TRUE
"ENSG00000115380.20","EFEMP1",2595.09330125592,-4.60616868483747,0.202303197373422,-22.7686400642257,9.38117709124726e-115,2.79526160908322e-112,TRUE,"ENSG00000115380",TRUE,TRUE
"ENSG00000162692.12","VCAM1",993.641085493865,-3.70225048286617,0.162755979955361,-22.7472470374458,1.52793610949292e-114,4.51312467541353e-112,TRUE,"ENSG00000162692",TRUE,TRUE
"ENSG00000106278.12","PTPRZ1",2713.3286157936,-2.98564804300003,0.131585374461925,-22.6898168220356,5.64723621641305e-114,1.6536665499924e-111,TRUE,"ENSG00000106278",TRUE,TRUE
"ENSG00000169047.6","IRS1",1635.36580348706,-2.68877871125526,0.118522269300568,-22.6858524319731,6.17978666299862e-114,1.79414524246784e-111,TRUE,"ENSG00000169047",TRUE,TRUE
"ENSG00000165323.16","FAT3",1423.29002982052,-3.06104470626551,0.135561031173349,-22.5805652241698,6.72828262934422e-113,1.92055717944172e-110,TRUE,"ENSG00000165323",TRUE,TRUE
"ENSG00000198947.18","DMD",500.936675520479,-3.60718304623363,0.159855173459876,-22.5653193960535,9.49851913251955e-113,2.68871414911187e-110,TRUE,"ENSG00000198947",TRUE,TRUE
"ENSG00000172123.13","SLFN12",460.350355965635,-4.34401311349114,0.192528879020048,-22.562916979529,1.00286938837501e-112,2.81532788300184e-110,TRUE,"ENSG00000172123",TRUE,TRUE
"ENSG00000204262.14","COL5A2",1549.06843970891,-3.25000987079925,0.145429276480693,-22.3477001979771,1.27125041238558e-110,3.51071821202547e-108,TRUE,"ENSG00000204262",TRUE,FALSE
"ENSG00000155761.14","SPAG17",805.204177655086,-3.29988037080116,0.1476794175867,-22.3448902001787,1.35380518390112e-110,3.70855278118979e-108,TRUE,"ENSG00000155761",TRUE,TRUE
"ENSG00000104419.17","NDRG1",7268.05076310648,-2.565119434629,0.11510681543244,-22.2846877050001,5.20183997179934e-110,1.41356880129664e-107,TRUE,"ENSG00000104419",TRUE,FALSE
"ENSG00000144642.22","RBMS3",1066.08694336185,-2.84879489234782,0.128203657792138,-22.2208550162172,2.15920176182147e-109,5.77509964138202e-107,TRUE,"ENSG00000144642",TRUE,TRUE
"ENSG00000174705.13","SH3PXD2B",10078.4573125023,2.71980934922782,0.122403375983399,22.2200517541011,2.19816616587382e-109,5.83338346268766e-107,TRUE,"ENSG00000174705",TRUE,TRUE
"ENSG00000118432.13","CNR1",8070.2948132652,-2.7185090584044,0.122650702593036,-22.1646431771746,7.53648994916311e-109,1.95419458468071e-106,TRUE,"ENSG00000118432",TRUE,TRUE
"ENSG00000092421.17","SEMA6A",583.457578159727,3.56722533787899,0.161172698549078,22.1329379602883,1.52322432292337e-108,3.9197639243228e-106,TRUE,"ENSG00000092421",TRUE,TRUE
"ENSG00000197261.12","C6orf141",3011.76134146106,2.66438601942832,0.120606962338829,22.0914777037754,3.81703737072892e-108,9.6759048812627e-106,TRUE,"ENSG00000197261",TRUE,TRUE
"ENSG00000126785.13","RHOJ",547.805610500207,-3.58499891694571,0.162399916932855,-22.0751277750219,5.48091665753878e-108,1.37907982980205e-105,TRUE,"ENSG00000126785",TRUE,TRUE
"ENSG00000184304.17","PRKD1",930.015862199743,-2.96893802822791,0.134930554796962,-22.0034523143808,2.66872931875452e-107,6.61689032842727e-105,TRUE,"ENSG00000184304",TRUE,TRUE
"ENSG00000071282.12","LMCD1",680.412679217721,-3.22037059286635,0.147889582339795,-21.775506711941,3.9606708076138e-105,9.60971899950183e-103,TRUE,"ENSG00000071282",TRUE,TRUE
"ENSG00000138678.11","GPAT3",1314.20904633762,3.20202942254892,0.147140823875538,21.7616657173092,5.35668578595058e-105,1.29046739558276e-102,TRUE,"ENSG00000138678",TRUE,TRUE
"ENSG00000124749.18","COL21A1",396.881862398961,-4.2351221948193,0.195335321002627,-21.6812923186705,3.0810613240829e-104,7.37024584904564e-102,TRUE,"ENSG00000124749",TRUE,TRUE
"ENSG00000185942.13","NKAIN3",1226.69360996453,-3.61376794806725,0.166887005739549,-21.6539803806359,5.57512336903339e-104,1.32430622796732e-101,TRUE,"ENSG00000185942",TRUE,TRUE
"ENSG00000143367.17","TUFT1",2953.85904116511,2.52220758558708,0.116576660990986,21.6356135451684,8.30373856473741e-104,1.95875966365972e-101,TRUE,"ENSG00000143367",TRUE,TRUE
"ENSG00000198948.12","MFAP3L",2466.40927215765,2.70368841539083,0.125492999694679,21.5445357268439,5.95778189450298e-103,1.38612284515395e-100,TRUE,"ENSG00000198948",TRUE,TRUE
"ENSG00000076641.4","PAG1",467.068031158589,-3.50580663051506,0.163230993446036,-21.4775794504619,2.52316182424881e-102,5.8303918942914e-100,TRUE,"ENSG00000076641",TRUE,TRUE
"ENSG00000066279.19","ASPM",1268.82931193796,-3.06051803604177,0.143292352800804,-21.3585580543598,3.24679793678566e-101,7.35248215444903e-99,TRUE,"ENSG00000066279",TRUE,FALSE
"ENSG00000277224.3","H2BC7",292.29650718835,-5.44746146801954,0.256883896236461,-21.2059282338398,8.41932385675801e-100,1.88149732083129e-97,TRUE,"ENSG00000277224",TRUE,FALSE
"ENSG00000145934.17","TENM2",3015.21524480116,-2.46057753090908,0.116109966506509,-21.1917857264315,1.13702320179932e-99,2.50794831939736e-97,TRUE,"ENSG00000145934",TRUE,TRUE
"ENSG00000071575.12","TRIB2",1937.88480230595,-2.65889115532627,0.126808205340728,-20.9678163032269,1.29052866288432e-97,2.81004343723428e-95,TRUE,"ENSG00000071575",TRUE,TRUE
"ENSG00000117569.20","PTBP2",1234.59824795421,-2.71793628306409,0.130250603069315,-20.8669765745169,1.06883633036689e-96,2.255045495025e-94,TRUE,"ENSG00000117569",TRUE,FALSE
"ENSG00000105810.10","CDK6",3734.61562266506,-2.50416652567573,0.120243317373677,-20.8258270012096,2.52529026788428e-96,5.2950036925613e-94,TRUE,"ENSG00000105810",TRUE,TRUE
"ENSG00000256087.7","ZNF432",1331.3916281653,2.60779489843246,0.125369301561642,20.8009047346431,4.24721815578376e-96,8.85088995801611e-94,TRUE,"ENSG00000256087",TRUE,FALSE
"ENSG00000151718.16","WWC2",918.763165824063,-2.86446450765268,0.13812149689809,-20.7387305523207,1.54961315447554e-95,3.19013694734699e-93,TRUE,"ENSG00000151718",TRUE,TRUE
"ENSG00000150540.14","HNMT",296.891162300483,-5.9575449585292,0.287471159836467,-20.7239744046611,2.10565951187996e-95,4.25744299402014e-93,TRUE,"ENSG00000150540",TRUE,TRUE
"ENSG00000047457.14","CP",1152.63116200501,-3.82611646445878,0.18513928712784,-20.6661510034703,6.98712248665424e-95,1.38794489255363e-92,TRUE,"ENSG00000047457",TRUE,TRUE
"ENSG00000137642.13","SORL1",817.42776066853,-2.95239903492511,0.143104367332624,-20.631089672216,1.44360283935941e-94,2.85094774693956e-92,TRUE,"ENSG00000137642",TRUE,TRUE
"ENSG00000163710.9","PCOLCE2",508.843468188289,6.74181809257981,0.326880363849544,20.624726469293,1.64659343332806e-94,3.2330338579935e-92,TRUE,"ENSG00000163710",TRUE,FALSE
"ENSG00000139263.12","LRIG3",1247.54612988638,-2.59470290398658,0.126119083372249,-20.5734361098086,4.7479891315859e-94,9.11184716506836e-92,TRUE,"ENSG00000139263",TRUE,FALSE
"ENSG00000078018.22","MAP2",1751.32036521664,-2.83049926392138,0.137840979858422,-20.5345265742352,1.05840826965167e-93,2.00849229628647e-91,TRUE,"ENSG00000078018",TRUE,TRUE
"ENSG00000136205.18","TNS3",6668.85341202987,-2.48716919439411,0.121330160200253,-20.4991833051987,2.18936911689172e-93,4.13158278680989e-91,TRUE,"ENSG00000136205",TRUE,TRUE
"ENSG00000111269.3","CREBL2",378.449830700646,-4.37793061996222,0.213586753319684,-20.4972010291742,2.28038149815639e-93,4.27955794084951e-91,TRUE,"ENSG00000111269",TRUE,TRUE
"ENSG00000049130.16","KITLG",366.505503600729,-3.68828437349792,0.180707252901371,-20.4102730481492,1.35525500551483e-92,2.52941219930373e-90,TRUE,"ENSG00000049130",TRUE,TRUE
"ENSG00000136167.15","LCP1",408.765245346166,3.90446607628467,0.19183772464304,20.3529628155769,4.37043864044807e-92,8.11229834637924e-90,TRUE,"ENSG00000136167",TRUE,FALSE
"ENSG00000172965.17","MIR4435-2HG",1148.93430287303,-2.80062352254469,0.137687494299789,-20.3404349595239,5.64277899833295e-92,1.04170607073573e-89,TRUE,"ENSG00000172965",TRUE,TRUE
"ENSG00000166741.8","NNMT",435.181329210803,-4.32554072935394,0.212979284704071,-20.3096781706454,1.05593967875975e-91,1.92839564559738e-89,TRUE,"ENSG00000166741",TRUE,TRUE
"ENSG00000147119.4","CHST7",1140.95881851466,3.02815469154862,0.150321848603787,20.1444748030615,3.00884160244346e-90,5.4654722754973e-88,TRUE,"ENSG00000147119",TRUE,TRUE
"ENSG00000169760.18","NLGN1",1016.53879032459,-2.6578026222704,0.132137122084382,-20.1139738806566,5.56792766673884e-90,1.00601790948822e-87,TRUE,"ENSG00000169760",TRUE,TRUE
"ENSG00000146802.13","TMEM168",326.866221832152,-3.70309792069358,0.18453308819534,-20.0673925576622,1.42275573461911e-89,2.54358772597589e-87,TRUE,"ENSG00000146802",TRUE,FALSE
"ENSG00000139618.18","BRCA2",420.875366452831,-3.58088148343411,0.179684111796936,-19.928759686226,2.29171252797976e-88,4.03341404924438e-86,TRUE,"ENSG00000139618",TRUE,FALSE
"ENSG00000048052.25","HDAC9",2034.87427002883,-2.34007634726241,0.117439036795147,-19.9258816414195,2.42733706224663e-88,4.25009202733988e-86,TRUE,"ENSG00000048052",TRUE,TRUE
"ENSG00000164692.19","COL1A2",10105.5506159149,-2.41314459203315,0.121804459305825,-19.8116276348656,2.3631989949761e-87,4.074778855906e-85,TRUE,"ENSG00000164692",TRUE,TRUE
"ENSG00000112319.21","EYA4",2535.57948010173,-2.39620087832337,0.121421158426418,-19.7346237622621,1.08753435101691e-86,1.84706834176712e-84,TRUE,"ENSG00000112319",TRUE,TRUE
"ENSG00000115414.21","FN1",4886.72186544166,-2.51778637847426,0.12769625345684,-19.7169949024797,1.54117599326257e-86,2.59161713560113e-84,TRUE,"ENSG00000115414",TRUE,TRUE
"ENSG00000171444.19","MCC",4360.1597452498,-2.33035239367809,0.118220606711772,-19.7118967538343,1.70456546328356e-86,2.83826861062824e-84,TRUE,"ENSG00000171444",TRUE,TRUE
"ENSG00000151322.20","NPAS3",1032.4547784615,-2.81886389341653,0.143653912395343,-19.6226043997944,9.91414280459815e-86,1.63477477080869e-83,TRUE,"ENSG00000151322",TRUE,TRUE
"ENSG00000198838.14","RYR3",457.608047936484,3.31373676978754,0.169383116295997,19.5635600657906,3.16209801101225e-85,5.18889590522049e-83,TRUE,"ENSG00000198838",TRUE,TRUE
"ENSG00000144810.16","COL8A1",351.207319396756,-3.6564954861073,0.187277900692488,-19.5244365330179,6.80635996967743e-85,1.10621260980863e-82,TRUE,"ENSG00000144810",TRUE,TRUE
"ENSG00000172201.12","ID4",682.250560073516,-3.48808445293036,0.179102586201862,-19.4753438624222,1.77727017061229e-84,2.86115228224446e-82,TRUE,"ENSG00000172201",TRUE,TRUE
"ENSG00000151012.13","SLC7A11",2700.83583589595,-2.27253752313958,0.116780963697443,-19.459828478786,2.4058865827297e-84,3.85486582274351e-82,TRUE,"ENSG00000151012",TRUE,TRUE
"ENSG00000171241.9","SHCBP1",443.415820733669,-3.34700325642433,0.172295736868324,-19.4259203231607,4.65958025576746e-84,7.39610383775276e-82,TRUE,"ENSG00000171241",TRUE,FALSE
"ENSG00000130396.22","AFDN",6248.55426892884,2.14031690053807,0.11087300526259,19.3042201342786,4.94968750407019e-83,7.74797166535743e-81,TRUE,"ENSG00000130396",TRUE,FALSE
"ENSG00000166046.11","TCP11L2",2150.0299671476,2.43808419017786,0.126399757373988,19.28867776988,6.68614896635115e-83,1.0370552880777e-80,TRUE,"ENSG00000166046",TRUE,FALSE
"ENSG00000090530.10","P3H2",339.490397654715,-3.57908070955505,0.185800978593769,-19.2629809414528,1.09867695239936e-82,1.6963572145046e-80,TRUE,"ENSG00000090530",TRUE,TRUE
"ENSG00000169862.21","CTNND2",1041.56542576015,-2.69565420236224,0.140321271609162,-19.210588469227,3.01825372445289e-82,4.63909694625411e-80,TRUE,"ENSG00000169862",TRUE,TRUE
"ENSG00000136542.9","GALNT5",372.346866448497,-7.66844011102638,0.401429792195617,-19.1028176286665,2.39222247388119e-81,3.62763450860698e-79,TRUE,"ENSG00000136542",TRUE,TRUE
"ENSG00000170471.15","RALGAPB",1440.31287880129,-2.50573179416672,0.131495540971442,-19.055640789454,5.89898231530221e-81,8.9056280571638e-79,TRUE,"ENSG00000170471",TRUE,FALSE
"ENSG00000122870.12","BICC1",602.379827399686,-2.74017797919359,0.143881030891173,-19.0447480270431,7.26347070251042e-81,1.0917060744375e-78,TRUE,"ENSG00000122870",TRUE,TRUE
"ENSG00000170525.21","PFKFB3",5979.42781291294,-2.17434159217117,0.114358345223675,-19.0134055185772,1.32092175342955e-80,1.9508291356737e-78,TRUE,"ENSG00000170525",TRUE,TRUE
"ENSG00000134954.14","ETS1",2016.77872978107,-2.52250066304808,0.132676950528822,-19.0123503215437,1.34776453442873e-80,1.98185565824567e-78,TRUE,"ENSG00000134954",TRUE,TRUE
"ENSG00000126016.17","AMOT",1620.97037315989,-2.34036490108262,0.123123816029701,-19.0082225888617,1.4580977079416e-80,2.13485616135174e-78,TRUE,"ENSG00000126016",TRUE,TRUE
