"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_significant","ensembl_id","tes_bound","tead1_bound"
"ENSG00000094916.16","CBX5",2400.47557747362,-2.18705730475473,0.126418377730174,-17.3001532215732,4.69139534170082e-67,4.96440239772254e-65,TRUE,"ENSG00000094916",FALSE,TRUE
"ENSG00000042832.12","TG",279.328649144448,3.3743699150195,0.197874511950902,17.0530801655585,3.31589527474356e-65,3.40284986986372e-63,TRUE,"ENSG00000042832",FALSE,TRUE
"ENSG00000178852.16","EFCAB13",503.026889121255,-3.47855737617408,0.206070049113231,-16.8804607517839,6.26539164434228e-64,6.24113851539644e-62,TRUE,"ENSG00000178852",FALSE,TRUE
"ENSG00000062725.10","APPBP2",1623.77597921065,-2.14758575644914,0.127550342732577,-16.8371617860078,1.30339925791689e-63,1.29078326509974e-61,TRUE,"ENSG00000062725",FALSE,TRUE
"ENSG00000116641.18","DOCK7",2517.6251819881,-2.03626535714654,0.121008990165943,-16.8273890588969,1.53733356825877e-63,1.51802751879691e-61,TRUE,"ENSG00000116641",FALSE,TRUE
"ENSG00000171401.15","KRT13",276.068835177936,4.24495085321552,0.253052649631876,16.774970976952,3.72040778264044e-63,3.63146010231984e-61,TRUE,"ENSG00000171401",FALSE,TRUE
"ENSG00000163017.14","ACTG2",288.172974982963,6.41858467463795,0.383380130602311,16.742090062294,6.46767959988142e-63,6.24131081388557e-61,TRUE,"ENSG00000163017",FALSE,TRUE
"ENSG00000130635.17","COL5A1",3680.86781831282,-2.06127172205798,0.124801157394055,-16.5164471636235,2.79378247453476e-61,2.53064541586658e-59,TRUE,"ENSG00000130635",FALSE,TRUE
"ENSG00000146072.6","TNFRSF21",1156.17542087429,2.28604362959457,0.139387551661321,16.4006297717971,1.892658081726e-60,1.69183709789654e-58,TRUE,"ENSG00000146072",FALSE,TRUE
"ENSG00000107551.21","RASSF4",462.206877680772,-2.5157109169883,0.154016380446447,-16.3340477791779,5.65076214343513e-60,4.95982140796394e-58,TRUE,"ENSG00000107551",FALSE,TRUE
"ENSG00000116962.15","NID1",5347.80760445626,1.97477470575633,0.121000448764459,16.3203915846663,7.06807639224583e-60,6.14036876961142e-58,TRUE,"ENSG00000116962",FALSE,TRUE
"ENSG00000171604.12","CXXC5",1087.10394691613,-2.42312921777421,0.148751166878236,-16.289816534735,1.16578417838676e-59,1.00505982161019e-57,TRUE,"ENSG00000171604",FALSE,TRUE
"ENSG00000112078.14","KCTD20",1272.8722125187,-2.09195035006036,0.129257092801509,-16.1844143692201,6.49650425963868e-59,5.48938449481111e-57,TRUE,"ENSG00000112078",FALSE,TRUE
"ENSG00000276410.4","H2BC3",145.493270156618,-5.28076373057452,0.33026343758658,-15.9895499458372,1.51118785949055e-57,1.24592303910619e-55,TRUE,"ENSG00000276410",FALSE,TRUE
"ENSG00000104368.19","PLAT",2981.17208452246,2.14148048266979,0.134402199844216,15.9333737479888,3.71746741215732e-57,3.05750443235254e-55,TRUE,"ENSG00000104368",FALSE,TRUE
"ENSG00000137871.21","ZNF280D",325.430477589562,-2.4874767599826,0.156378595808288,-15.9067597910402,5.68822011732255e-57,4.65584243241476e-55,TRUE,"ENSG00000137871",FALSE,TRUE
"ENSG00000233822.6","H2BC15",336.734985525155,-2.69683357277825,0.169798841799237,-15.8825204235897,8.37445980604388e-57,6.83806852624276e-55,TRUE,"ENSG00000233822",FALSE,TRUE
"ENSG00000132274.17","TRIM22",2522.80481864661,-2.10327044909659,0.132717834530303,-15.847685102309,1.45855474420673e-56,1.1824388437044e-54,TRUE,"ENSG00000132274",FALSE,TRUE
"ENSG00000137807.16","KIF23",528.041499786969,-2.94438404897839,0.186980832710243,-15.7469832939571,7.20367058869768e-56,5.78473481221945e-54,TRUE,"ENSG00000137807",FALSE,TRUE
"ENSG00000196954.14","CASP4",298.672381893882,-3.40089793536016,0.216381169983692,-15.717162152402,1.15376963076886e-55,9.15683336868146e-54,TRUE,"ENSG00000196954",FALSE,TRUE
"ENSG00000167900.12","TK1",411.798072966176,-2.98550679918379,0.191694721764134,-15.574277537267,1.08876226767362e-54,8.4243910497352e-53,TRUE,"ENSG00000167900",FALSE,TRUE
"ENSG00000135127.12","BICDL1",189.782918068046,3.69982262823071,0.237648260528095,15.5684818395433,1.19202998065589e-54,9.20247145066343e-53,TRUE,"ENSG00000135127",FALSE,TRUE
"ENSG00000146243.14","IRAK1BP1",119.606212376108,-4.53743512512923,0.292240417223496,-15.5263777961936,2.30010213102054e-54,1.75572739744957e-52,TRUE,"ENSG00000146243",FALSE,TRUE
"ENSG00000155189.12","AGPAT5",2821.50279490381,2.08134772944861,0.134822391802715,15.4377006787881,9.12973865507599e-54,6.84589321491438e-52,TRUE,"ENSG00000155189",FALSE,TRUE
"ENSG00000167767.14","KRT80",874.971924624746,-2.1588708727259,0.141494237163963,-15.2576593647712,1.46406495902421e-52,1.06263586598578e-50,TRUE,"ENSG00000167767",FALSE,TRUE
"ENSG00000185070.12","FLRT2",275.495530388268,3.08807545055575,0.202578759370587,15.2438264512549,1.80955034877601e-52,1.3078043882388e-50,TRUE,"ENSG00000185070",FALSE,TRUE
"ENSG00000147874.11","HAUS6",2866.08438870837,2.30278659689958,0.151237232235201,15.2263206808647,2.36533447259501e-52,1.69864019799381e-50,TRUE,"ENSG00000147874",FALSE,TRUE
"ENSG00000134871.19","COL4A2",1248.94798373799,-1.84703012684067,0.121777416445575,-15.1672631983135,5.82557058750031e-52,4.13981133297511e-50,TRUE,"ENSG00000134871",FALSE,TRUE
"ENSG00000112249.14","ASCC3",1278.22528958741,-1.8507081341601,0.122058135173653,-15.1625135967142,6.26259514224514e-52,4.44108208333576e-50,TRUE,"ENSG00000112249",FALSE,TRUE
"ENSG00000129038.16","LOXL1",234.753386141022,-3.0496787515824,0.2016502258289,-15.123606924051,1.13170234007677e-51,7.94249278672063e-50,TRUE,"ENSG00000129038",FALSE,TRUE
"ENSG00000142627.13","EPHA2",2283.91361800912,-1.83480597326664,0.121475688253794,-15.1043060520329,1.51694980915722e-51,1.0624278580918e-49,TRUE,"ENSG00000142627",FALSE,TRUE
"ENSG00000175832.13","ETV4",455.032835511565,2.52011944998217,0.166887523317378,15.100706151589,1.6020842717502e-51,1.11974482598376e-49,TRUE,"ENSG00000175832",FALSE,TRUE
"ENSG00000100504.17","PYGL",504.408882655779,-2.34832441445157,0.155631525465365,-15.0890020992191,1.91313856370936e-51,1.32894664073782e-49,TRUE,"ENSG00000100504",FALSE,TRUE
"ENSG00000141458.13","NPC1",2247.90224506817,1.89164761037418,0.126104602779668,15.0006230437068,7.27333596608189e-51,4.96105775292911e-49,TRUE,"ENSG00000141458",FALSE,TRUE
"ENSG00000130707.18","ASS1",302.561969255723,3.26327408904564,0.218364573325212,14.9441552691133,1.70033620704293e-50,1.15053825260626e-48,TRUE,"ENSG00000130707",FALSE,TRUE
"ENSG00000137185.13","ZSCAN9",171.594418173419,-3.44356114061684,0.233354151856221,-14.7568025390804,2.78159045130123e-49,1.81005870593487e-47,TRUE,"ENSG00000137185",FALSE,TRUE
"ENSG00000167601.12","AXL",2547.44103046447,-1.90267608654883,0.130861661837458,-14.5395989920419,6.79897660673944e-48,4.26102651988423e-46,TRUE,"ENSG00000167601",FALSE,TRUE
"ENSG00000183087.15","GAS6",1089.84264152475,2.3820999885627,0.164712886033825,14.4621349666201,2.10175967426154e-47,1.29804677482392e-45,TRUE,"ENSG00000183087",FALSE,TRUE
"ENSG00000139354.11","GAS2L3",355.136606587132,-2.52087341128525,0.174852910489764,-14.4171086670749,4.03911941705371e-47,2.47208663708974e-45,TRUE,"ENSG00000139354",FALSE,TRUE
"ENSG00000131149.19","GSE1",1776.74598081016,-1.78037591956907,0.123712522009757,-14.3912345383166,5.87379818665375e-47,3.56925182118524e-45,TRUE,"ENSG00000131149",FALSE,TRUE
"ENSG00000135541.22","AHI1",713.986793085276,-1.93993348956422,0.13535819525406,-14.3318510262572,1.38382441027729e-46,8.31960133952194e-45,TRUE,"ENSG00000135541",FALSE,TRUE
"ENSG00000182481.10","KPNA2",1296.16289606408,-2.36083832355753,0.165404066244281,-14.2731577110739,3.21676730899174e-46,1.9169675781023e-44,TRUE,"ENSG00000182481",FALSE,TRUE
"ENSG00000235437.10","LINC01278",373.701292707764,-2.39178376532478,0.16791695248295,-14.2438492954882,4.89545304537124e-46,2.89197824426383e-44,TRUE,"ENSG00000235437",FALSE,TRUE
"ENSG00000113368.12","LMNB1",493.786208777781,-2.1820679700505,0.155079580704037,-14.0706336717203,5.75513939379213e-45,3.30220565757316e-43,TRUE,"ENSG00000113368",FALSE,TRUE
"ENSG00000064666.15","CNN2",1581.14674087762,-1.65973739205787,0.118967680582321,-13.9511620629554,3.09520776733318e-44,1.74069565299294e-42,TRUE,"ENSG00000064666",FALSE,TRUE
"ENSG00000263293.3","EFCAB13-DT",98.4343164305271,-4.09683221992525,0.294234578337133,-13.9236939556136,4.54778740999299e-44,2.54077701879345e-42,TRUE,"ENSG00000263293",FALSE,TRUE
"ENSG00000114346.14","ECT2",973.110096089624,-2.38348780336171,0.172497786131128,-13.8174979332769,1.99897888211194e-43,1.09166100751734e-41,TRUE,"ENSG00000114346",FALSE,TRUE
"ENSG00000102003.12","SYP",182.686437496001,3.01331951919787,0.218343599302936,13.8008145364367,2.51989167368066e-43,1.36953088594535e-41,TRUE,"ENSG00000102003",FALSE,TRUE
"ENSG00000085662.14","AKR1B1",935.368793233783,-2.5676178015796,0.186094690601274,-13.7973726885146,2.64311241474688e-43,1.43420515182304e-41,TRUE,"ENSG00000085662",FALSE,TRUE
"ENSG00000158406.6","H4C8",181.301174421486,-3.18235928344779,0.231303890632324,-13.7583474050007,4.53781419846948e-43,2.41599486980582e-41,TRUE,"ENSG00000158406",FALSE,TRUE
"ENSG00000249992.2","TMEM158",261.905638321717,2.73595637697427,0.199096248419724,13.7418781051388,5.69783103364204e-43,3.01940599923171e-41,TRUE,"ENSG00000249992",FALSE,TRUE
"ENSG00000276043.5","UHRF1",386.138973432756,-2.03898532440091,0.148775804895645,-13.705086830692,9.4654010018528e-43,4.98481769350288e-41,TRUE,"ENSG00000276043",FALSE,TRUE
"ENSG00000115750.17","TAF1B",231.712134016999,-2.45688619468969,0.17929643271977,-13.7029284822954,9.75107013888574e-43,5.12731192689893e-41,TRUE,"ENSG00000115750",FALSE,TRUE
"ENSG00000182628.13","SKA2",770.33166845057,-2.09372382458291,0.154219014480184,-13.5763014154908,5.53517391964648e-42,2.84445972318535e-40,TRUE,"ENSG00000182628",FALSE,TRUE
"ENSG00000213853.10","EMP2",373.636182777694,-2.20170279455352,0.16293021758693,-13.5131642684931,1.30777286369687e-41,6.65006416677475e-40,TRUE,"ENSG00000213853",FALSE,TRUE
"ENSG00000184500.16","PROS1",564.777572546055,-2.53227484551902,0.187820281175906,-13.4824356010168,1.98446078028639e-41,1.00309767536857e-39,TRUE,"ENSG00000184500",FALSE,TRUE
"ENSG00000168874.13","ATOH8",87.8075412679052,-4.85107270898167,0.360021936553446,-13.4743809097353,2.21334034361836e-41,1.11712845159032e-39,TRUE,"ENSG00000168874",FALSE,TRUE
"ENSG00000204103.4","MAFB",277.172674229191,2.37984207788346,0.176974442547205,13.4473771671787,3.18987423068558e-41,1.605239227673e-39,TRUE,"ENSG00000204103",FALSE,TRUE
"ENSG00000168209.6","DDIT4",2964.9469236696,-1.99970182712165,0.148859476312174,-13.433486914384,3.84854370708761e-41,1.92246077415223e-39,TRUE,"ENSG00000168209",FALSE,TRUE
"ENSG00000006534.17","ALDH3B1",522.062577838228,-2.04066129831443,0.152809742740575,-13.3542617225583,1.11861672828167e-40,5.48299755068858e-39,TRUE,"ENSG00000006534",FALSE,TRUE
"ENSG00000184083.12","FAM120C",963.993829675878,-1.70262048405621,0.12770264379255,-13.3326956552448,1.49400103271954e-40,7.28095080049032e-39,TRUE,"ENSG00000184083",FALSE,TRUE
"ENSG00000162174.12","ASRGL1",165.037136077977,2.99943724949575,0.225428471934903,13.3054943049159,2.15066055072572e-40,1.03916980920414e-38,TRUE,"ENSG00000162174",FALSE,TRUE
"ENSG00000101347.11","SAMHD1",3446.75781261174,-1.52803575634843,0.114944476522752,-13.2936858087824,2.51859524330301e-40,1.21349848545414e-38,TRUE,"ENSG00000101347",FALSE,TRUE
"ENSG00000135334.9","AKIRIN2",1056.1518526297,-1.756776168316,0.132342440183604,-13.2744731461711,3.25552706388716e-40,1.55751751135379e-38,TRUE,"ENSG00000135334",FALSE,TRUE
"ENSG00000183337.18","BCOR",1049.45003368332,-1.78864380210564,0.135425692427276,-13.207566230951,7.93486958388992e-40,3.76967342693109e-38,TRUE,"ENSG00000183337",FALSE,TRUE
"ENSG00000169679.15","BUB1",615.995756046021,-2.12093304286115,0.160808934399747,-13.1891492893599,1.01322166971205e-39,4.80685945206411e-38,TRUE,"ENSG00000169679",FALSE,TRUE
"ENSG00000156970.13","BUB1B",250.292604928006,-2.36381656843305,0.179948322976809,-13.1360855679532,2.04536987857461e-39,9.58305159109273e-38,TRUE,"ENSG00000156970",FALSE,TRUE
"ENSG00000204054.14","LOC124900275",1110.31464812607,-1.60349571109709,0.122270226474774,-13.1143595405698,2.72474322408223e-39,1.26786407994007e-37,TRUE,"ENSG00000204054",FALSE,TRUE
"ENSG00000143847.16","PPFIA4",686.849321821765,-1.95309136986228,0.150020973751329,-13.0187887801587,9.5676490927893e-39,4.3506546771602e-37,TRUE,"ENSG00000143847",FALSE,TRUE
"ENSG00000205085.13","GARIN1A",734.160757929476,2.00000427924408,0.153697948242299,13.0125632912883,1.03800872958715e-38,4.71378081906634e-37,TRUE,"ENSG00000205085",FALSE,TRUE
"ENSG00000073008.16","PVR",2205.76715691223,-1.55593731269292,0.120077536071281,-12.9577718164477,2.12325778014792e-38,9.55269142729332e-37,TRUE,"ENSG00000073008",FALSE,TRUE
"ENSG00000171246.7","NPTX1",134.917021670994,5.57219239160605,0.430856981259846,12.9328121255287,2.93870151471671e-38,1.31171896257421e-36,TRUE,"ENSG00000171246",FALSE,TRUE
"ENSG00000291136.1","RABGEF1P1",717.060243640292,-2.24267825429013,0.174162883463438,-12.8769012644473,6.07250671365797e-38,2.68232650259472e-36,TRUE,"ENSG00000291136",FALSE,TRUE
"ENSG00000115594.12","IL1R1",253.70914847199,-2.40154244259642,0.186879670252436,-12.8507420810002,8.51890864436165e-38,3.73381017847324e-36,TRUE,"ENSG00000115594",FALSE,TRUE
"ENSG00000144559.11","TAMM41",213.63700349317,-2.29430760363573,0.179185295205366,-12.8041065033054,1.55505389238737e-37,6.72892619319925e-36,TRUE,"ENSG00000144559",FALSE,TRUE
"ENSG00000153201.17","RANBP2",3869.42260079769,-1.4628089924764,0.114436926431568,-12.782665858744,2.04923117206347e-37,8.84476295459363e-36,TRUE,"ENSG00000153201",FALSE,TRUE
"ENSG00000198768.11","APCDD1L",847.091250824101,2.14098913162939,0.167899914962532,12.7515796068578,3.05491737931903e-37,1.30856788828132e-35,TRUE,"ENSG00000198768",FALSE,TRUE
"ENSG00000119906.13","SLF2",1535.77723429472,-1.48884368463142,0.117110721330596,-12.7131288042237,4.99933828056161e-37,2.12537575361848e-35,TRUE,"ENSG00000119906",FALSE,TRUE
"ENSG00000256235.3","SMIM3",427.509937371571,-2.60471774895378,0.205183019753833,-12.69460675683,6.33473292043158e-37,2.68302004789551e-35,TRUE,"ENSG00000256235",FALSE,TRUE
"ENSG00000108666.11","C17orf75",176.23383588544,-2.71389324962727,0.214723647055059,-12.6390050040989,1.28671911102407e-36,5.37604855636725e-35,TRUE,"ENSG00000108666",FALSE,TRUE
"ENSG00000116667.15","C1orf21",826.841838263922,1.69741612879118,0.134546388677168,12.6158430967923,1.7269948495671e-36,7.17146223106297e-35,TRUE,"ENSG00000116667",FALSE,TRUE
"ENSG00000176927.16","EFCAB5",147.451274466512,2.97850698682224,0.236101334038909,12.6153755079223,1.73727596283808e-36,7.20534675283076e-35,TRUE,"ENSG00000176927",FALSE,TRUE
"ENSG00000114023.16","FAM162A",671.803429086723,-1.97095251770145,0.156641448790307,-12.5825733413634,2.6331049760679e-36,1.08282457417766e-34,TRUE,"ENSG00000114023",FALSE,TRUE
"ENSG00000126773.13","PCNX4",1108.21789705763,-1.6672709710292,0.132539712255571,-12.579406901188,2.74079850183496e-36,1.12438941437597e-34,TRUE,"ENSG00000126773",FALSE,TRUE
"ENSG00000173085.15","COQ2",125.930998699432,-2.94824384258116,0.234519468153774,-12.5714247341206,3.03209964236164e-36,1.23909104196234e-34,TRUE,"ENSG00000173085",FALSE,TRUE
"ENSG00000287126.1","LOC124907726",205.002780172864,2.89023025190757,0.230243456227521,12.5529311419453,3.83062968588511e-36,1.55830933137899e-34,TRUE,"ENSG00000287126",FALSE,TRUE
"ENSG00000003137.9","CYP26B1",166.238563357217,2.69111081790844,0.214728070378447,12.5326456534793,4.94839437432519e-36,2.00820860342985e-34,TRUE,"ENSG00000003137",FALSE,TRUE
"ENSG00000138604.10","GLCE",963.733387854781,1.8714031245709,0.149628734066418,12.5069769269064,6.83772896855092e-36,2.75194286260353e-34,TRUE,"ENSG00000138604",FALSE,TRUE
"ENSG00000100234.12","TIMP3",1087.90981677063,1.66893218832721,0.133923504528875,12.4618318061366,1.20568955619388e-35,4.80127348708016e-34,TRUE,"ENSG00000100234",FALSE,TRUE
"ENSG00000019144.20","PHLDB1",1553.35898479109,-1.51491050178632,0.122690987880588,-12.3473657515966,5.03326401678774e-35,1.95841823736822e-33,TRUE,"ENSG00000019144",FALSE,TRUE
"ENSG00000129680.16","MAP7D3",292.823517101146,-2.01574126483119,0.163370369352196,-12.3384752867004,5.62102546344698e-35,2.18211420505562e-33,TRUE,"ENSG00000129680",FALSE,TRUE
"ENSG00000124145.6","SDC4",964.475141969825,-1.71931164630496,0.139540811217424,-12.3212100553581,6.96414008118169e-35,2.70043276572579e-33,TRUE,"ENSG00000124145",FALSE,TRUE
"ENSG00000128283.7","CDC42EP1",1267.57484788274,-1.5667186191228,0.127520276697933,-12.2860352854629,1.07657903764905e-34,4.10890300571492e-33,TRUE,"ENSG00000128283",FALSE,TRUE
"ENSG00000179833.4","SERTAD2",950.960200739028,-1.7049415807349,0.139180903035588,-12.2498241033753,1.68360681685146e-34,6.38980517930842e-33,TRUE,"ENSG00000179833",FALSE,TRUE
"ENSG00000119899.13","SLC17A5",582.42392115705,1.77529527911306,0.145467203997982,12.2040929523722,2.95584051003796e-34,1.1143617141506e-32,TRUE,"ENSG00000119899",FALSE,TRUE
"ENSG00000253733.3","LZTS1-AS1",99.650513530461,4.0771400990933,0.33500672564791,12.1703231217463,4.47308268444258e-34,1.66602711211782e-32,TRUE,"ENSG00000253733",FALSE,TRUE
"ENSG00000282164.4","PEG13",461.456422921464,2.50177401759874,0.205873043981822,12.1520232528336,5.59632856528008e-34,2.0775528820266e-32,TRUE,"ENSG00000282164",FALSE,TRUE
