gene_symbol,baseMean,log2FoldChange,padj
TMEM45A,708.410069360039,-2.81623896736286,4.72154451750036e-50
NRP1,4331.42712187337,-1.70287836120004,1.2636777817167e-49
HRCT1,266.574347982465,-3.29313742715575,2.60055046322447e-49
SACS,1667.61039621499,-1.90704750891556,6.41613502912913e-49
COL14A1,4157.48288649188,-2.00617330847682,1.96181673609466e-48
DRAM1,269.298895653511,-2.67752681952448,2.38573732817392e-47
GFRA1,2158.28847833995,-1.83995035343645,2.5263988555114e-47
DKK1,3168.96920060664,-2.92015398263843,6.21928695771507e-47
NACC2,1704.99171335875,-1.80896874025367,1.03489284860489e-46
EGFR,3067.16763265528,-1.63433405422435,1.23988213188413e-46
EGLN3,365.203027794924,-2.24509959884734,2.41664866029028e-46
ZBTB20,7474.26146326144,-1.86697803243441,1.00598657428294e-44
IL6,151.666495318854,-3.31529599703815,1.75600716160925e-44
MAP1B,41752.2569319031,-1.73627182293758,2.50110793576071e-43
SERPINE2,1506.73201360204,-2.17493912675181,1.00910795160783e-42
BTBD3,3038.07058426676,-1.65860544662467,1.82147154148347e-42
FAT4,701.10361368599,-1.91453040161041,5.51506781142014e-42
RAPGEF4,235.497563231876,-2.39301085188665,2.20364319311559e-41
LINC02984,730.377979330088,-1.94283108714197,2.29398528630374e-41
PRICKLE2,1515.69317397031,-1.63143363209981,2.49873584711692e-41
RAI14,1526.26855580368,-1.74592012432819,3.4615901996059e-41
RTL3,124.135772486013,-6.53250335750745,6.83979575853517e-41
TAB2,5086.32755920776,-1.77385425011141,3.67512761401547e-40
ARSF,94.5055751954595,-3.89414529420647,1.43955543352807e-39
EPB41L4A,270.950756844704,-2.48727359592812,1.64192189048137e-39
TTYH3,1976.26149383096,-1.70025236669519,2.49166639939309e-39
RCN1,453.544126311331,-2.37773614119693,2.53150030822493e-39
BNC2,1021.17580374658,-1.68347971849892,2.60543954745897e-39
PTGFR,159.996834428517,-3.18282250457405,5.01243741783772e-39
PLK2,2240.9441769748,-1.93707086403495,8.10065149199085e-39
TGFBR2,565.593111914833,-1.8999761310221,3.44966671651503e-38
MARCHF1,504.371266098115,-1.9349857636374,6.22086657441696e-38
AR,2124.87320715423,-1.56242180942766,6.94069281414515e-38
GPR39,205.256076145941,-2.34450175994152,1.15014382566727e-37
LINC00639,771.620737263605,-1.88032926124181,1.8098505051235e-37
ZBTB20-AS1,531.071084188539,-2.17425125731877,2.88081641241799e-37
PARAIL,1163.56850161961,-1.98035733740297,2.91144367346943e-37
DNAH5,148.610150484934,-2.78930835453172,2.97579907551411e-37
LINC02742,95.9679963932452,-3.6996990279168,3.70825963252037e-37
EHBP1,2062.21993008545,-1.4652890133552,8.38927223838125e-37
ECHDC1,539.91751909193,-1.98333362338152,2.06102383347187e-36
MSRB3,231.189237041689,-2.47679342621079,3.5583508789463e-36
SPIN4,156.499045082124,-2.61537948171762,4.86146316061852e-36
SLC16A4,382.041676170543,-1.94265420220558,6.4752014747973e-36
ALPK2,1669.07184571447,-1.82054626719441,6.72892619319925e-36
NAV3,152.325966444824,-2.7599513026638,1.13729629253464e-35
PHLDA1,2884.01441677953,-1.52439103261098,1.60909011295069e-35
CITED2,1084.87270958279,-2.26508357876526,2.87243068179432e-35
PDGFC,588.610273749366,-1.74980693383625,4.31743285709522e-35
RCAN2,160.033255743188,-2.71591423758032,4.67314138478335e-35
CCDC88A,1956.74822151862,-1.60472377712065,7.89766720313819e-35
SULF1,4090.5080321335,-1.43957006470883,9.38741619312263e-35
SORBS1,843.686079829979,-1.59959498813294,6.93438770274479e-34
PPP1R9A,1623.11925779222,-1.45104005325491,1.42468890359991e-33
TRIM5,512.22455620568,-1.7365578392574,1.81167563883751e-33
ABLIM1,2575.43843132764,-1.46249624109434,2.96711281361799e-33
LINC01505,122.802397569881,-2.94046454675619,3.08142642274471e-33
GPX8,298.406919054949,-2.4278277004194,5.02583647771732e-33
RCAN1,1363.28481914825,-1.96852915957802,5.02583647771732e-33
TRIM2,3093.71786150493,-1.35890468327921,6.45462263124612e-33
IGSF10,116.095867955331,-3.00013318886315,1.1706265817671e-32
MOXD1,848.778149274596,-2.06951788285715,1.17470679468118e-32
KIF13A,1683.93712574207,-1.42846697648267,1.4351712935586e-32
SLITRK6,88.0159971530021,-3.70794871952543,1.73557835525888e-32
CD180,84.0454627186063,-6.1055334577383,4.52275760017594e-32
KIF18A,347.804685337404,-2.25557954826843,7.19812632033622e-32
KLF7,1315.39838657246,-1.50886298532762,9.00459162612508e-32
ZNHIT6,341.91174878676,-1.94758530998423,1.06161390175728e-31
KIAA1217,1079.8270130589,-1.57378580615343,1.0733190108584e-31
RNF145,2970.21295568512,-1.70679767818556,1.28822325019412e-31
SPECC1,7953.99325614723,-1.4140343810421,1.34670851566518e-31
SPRED1,1075.70375588495,-1.45208170178637,1.91622551915107e-31
MANCR,71.6009382206964,-4.11209522534066,2.09786384688786e-31
CAST,3189.56885721964,-1.48474493428629,3.50071395727691e-31
MBNL1,2464.64451202275,-1.44245517676267,6.44323082336316e-31
TNIK,1298.09168991404,-1.49480262360158,1.06146513603473e-30
PAWR,562.633280183715,-1.60793832347307,1.08396556854276e-30
DCLK1,1028.06073442378,-1.54654639102677,1.28750767885217e-30
BMAL2,342.55012077621,-1.80920305014529,4.02709521626551e-30
PALLD,2394.98771614358,-1.35767842898964,5.55683475360879e-30
NEIL3,112.631326789179,-3.07750163693906,1.00257265440219e-29
LTBP1,446.051197529357,-1.70950015262619,4.15383079891483e-29
PDE4B,878.516376653148,-1.72126622940978,4.42004713863147e-29
AKAP9,4032.81750057231,-1.44734209796719,4.49714659993122e-29
SFT2D2,2493.46718726477,-1.42146811527908,4.65826849948684e-29
BCKDHB,354.339019060191,-1.75171389811521,5.6330624030671e-29
LPCAT2,303.303104681063,-2.10061223122783,1.24745539125308e-28
RIPK2,412.430595844554,-2.0276978837587,2.48410540917602e-28
MIR9-2HG,6324.72269813475,-1.37886667627061,2.68020696456895e-28
ARHGAP18,1204.02921958277,-1.47252269077153,4.04340817888599e-28
HMMR,243.517577152361,-2.79852045968716,7.79166565314266e-28
KCTD3,899.143593952618,-1.6744853438093,9.33754751598039e-28
NLGN1-AS1,100.840179943608,-2.92996737994309,1.18061191691458e-27
SIPA1L1,1743.50272990591,-1.34108222310723,1.80788369047652e-27
UNC80,63.0310099936819,-3.77897609098836,3.00440997885515e-27
CDH2,4260.38516161373,-1.33426184423516,8.98058417591662e-27
USP13,256.101605460362,-1.79655334935894,1.26981113676197e-26
SORBS2,423.391157298367,-1.65178292648451,1.80733266676612e-26
TRIM45,437.664173487526,-1.64511869236282,2.05750838394188e-26
ANK2,715.516592817754,-1.63285693325056,6.75375692823234e-26
PPP2R3A,939.664944269084,-1.39206905125608,9.77326225049129e-26
GXYLT2,447.395398224024,-1.66828387262469,1.34775097673217e-25
SEMA3A,2375.40014517835,-1.5297825569357,1.64916767127088e-25
DGLUCY,404.813444190169,-1.57584713899654,1.84751972246587e-25
LANCL3,203.582975121629,-1.84634307791983,2.42462191235103e-25
TTC7A,655.056146812109,-1.49247879641155,5.06044903089013e-25
TBK1,650.277334927884,-1.60391406613539,5.30486948613501e-25
DST,26036.5162442621,-1.28647351697666,6.53229112711348e-25
TFPI,322.38343660091,-1.67254533395569,9.62476138435363e-25
NR1D2,2766.6738376278,-1.29829981781382,3.71182726253691e-24
VPS13D,4215.52384072879,-1.23208465003044,4.02009182013477e-24
AKAP6,872.118402633085,-1.29859898187805,4.30229828136103e-24
DDAH1,1165.4938664257,-1.4102552100202,7.2152491043011e-24
MROCKI,113.357200527018,-2.71856955570057,1.09362141561539e-23
TET1,1386.56348172213,-1.42543917160831,1.20587493817531e-23
ARHGAP10,372.360762690985,-1.5363904580952,1.59861352663613e-23
TCF4,3530.97501400837,-1.16018733141414,2.53259155883837e-23
SH3BP4,2155.99090006377,-1.23245911750187,3.30731966864744e-23
ENC1,3662.16199558768,-1.21333193393469,3.4614398202049e-23
ELL2,2499.67271559652,-1.28558722607234,3.68995749387166e-23
ENDOD1,1853.21876405055,-1.35012019345672,5.63169857690459e-23
SEPSECS,273.581643594725,-1.63088302678434,9.37236957921196e-23
KANK1,1367.41169434136,-1.19096095045246,2.01911840593086e-22
EFR3A,2563.87894534522,-1.25642619822294,2.77604019749428e-22
PFN2,2059.01091972138,-1.79779925167938,3.20951643903167e-22
TADA2A,294.818410886493,-1.83859064483649,4.81726668013385e-22
FRMD5,1924.46438677954,-1.13781860813767,7.70845579882519e-22
SNX18,1514.48205050159,-1.20230728149559,8.75575588957447e-22
POLR2B,2912.04008513797,-1.39097036534957,1.24725267093737e-21
SAV1,248.915787508176,-1.82926370507094,3.95716697132042e-21
GSAP,494.317867608133,-1.48148224413916,4.07274701869523e-21
TTLL7,910.787346306748,-1.45166099569252,4.15443978150542e-21
RBMS1,1331.64248111847,-1.26389510892188,4.58441274748333e-21
LPAR4,48.663463858484,-5.1586630435166,4.81646852233559e-21
CCL2,94.6557055324289,-2.92530036841912,4.98448803963552e-21
SOX6,254.866073559801,-1.73371979607766,8.57693778876932e-21
RND3,954.741855094616,-1.54585838946427,1.61693770175385e-20
MEF2C,793.317224724263,-1.23544331662129,1.6388371315221e-20
FHIP1A,556.599983681542,-1.31215825411107,2.29736929156291e-20
ABI2,1778.39961956603,-1.14157821230135,3.92704027319778e-20
ROS1,65.534292285829,-2.87256789989606,4.85735496337115e-20
ZNF292,4661.4290591947,-1.13785511684408,7.62189985788973e-20
RGMB-AS1,139.236075383245,-2.02925915970871,8.24081102097186e-20
ZNF43,461.338315035059,-1.37600889691341,1.11649202078568e-19
PLCH1,219.268944521819,-1.57835327773205,1.30052788526607e-19
PLA2G4C,279.849694724146,-1.65152216239386,1.48344373181555e-19
PVT1,2313.93490392977,-1.35981932678985,1.90332492360362e-19
LRP1B,1709.16479185687,-1.29513057594211,2.86818321833037e-19
PTHLH,100.486286293361,-2.24036140030151,3.03021159893136e-19
FOXP1,1349.80959386972,-1.27265872282597,3.32769299514742e-19
PBX1,4305.28238550755,-1.15080835719741,3.8117086676956e-19
ANGPT1,149.153585916661,-2.08196143987336,4.62469190763532e-19
SCAF11,1538.65428290432,-1.12708957336053,5.97752071762599e-19
NUF2,161.223153936843,-2.71796858614229,6.0917032261944e-19
LPIN2,1611.78963017157,-1.10242454288941,7.86607592185914e-19
SLX4IP,208.79434882799,-1.55045129360587,1.03390290134777e-18
ZNF724,62.9510765440106,-2.64926056946183,1.07189866611352e-18
RGMB,770.292820315446,-1.19693394432112,1.11648651118935e-18
IL7R,209.137727891667,-1.80980586986729,1.92845808887931e-18
TM4SF1,278.194573334291,-2.14069207956591,2.06991057428552e-18
POLR2M,494.111896726973,-1.50246278012448,3.97432787276151e-18
PDCD1LG2,77.3145656003901,-2.29072165470754,4.42632951585783e-18
SSR3,1104.70821620184,-1.23367179704478,6.55761009533317e-18
LYPLAL1,236.827383312407,-1.75758082067228,6.77377245639835e-18
FRMD6,831.057521830191,-1.29859750834508,9.34249227229307e-18
NMNAT2,243.011851486602,-1.54012069064349,1.50321419776196e-17
DIS3L,588.717144170695,-1.36309272066078,1.51444009386549e-17
LINC00511,5165.49353222653,-1.44371270239811,2.53143100945965e-17
EPB41L2,2372.7435553044,-1.14644612089306,5.00053434399414e-17
TWIST1,231.288679212261,-1.62554800883614,6.41839119135194e-17
MT2A,2931.91992751575,-1.35995039766018,6.76707538527645e-17
PLSCR1,2602.98567008,-1.14999799023702,6.84913756957118e-17
CHSY1,1631.16826782883,-1.07698828278241,7.31169912446714e-17
SHTN1,929.90089903052,-1.243461290006,9.11376543773133e-17
LOC105377188,45.9540288805487,-2.90835476086004,9.45160205581682e-17
NR2F1,1690.45441170284,-1.2170313712955,9.77001332679116e-17
UBE2J1,838.370104690776,-1.3176685881195,1.41964126029363e-16
CYP27A1,452.097510751473,-1.22672629202963,1.85022738176898e-16
CASC3,2023.71791696209,-1.03885216824745,2.35379868232045e-16
CD44,28575.9458905211,-0.964367782626688,3.02573074464252e-16
LPP,4259.87305272219,-0.988711645170446,3.04305723995905e-16
LINC00632,299.190313902801,-1.57594330979094,3.66417389238272e-16
DNAAF9,803.654827803148,-1.05874114270072,4.14974092689372e-16
CHD9,5593.74542058964,-0.933968813177134,4.1998015052627e-16
UTRN,8096.58024749932,-1.04874394267944,4.30389709813013e-16
ZNF439,415.307414134197,-1.20105757333881,4.89774984495931e-16
CDH13,483.940053386848,-1.24650493120436,5.3062762559146e-16
SLC1A3,1241.99148553407,-1.24022500828654,6.77807852239449e-16
PIK3R1,2226.34744773828,-0.950416487038443,8.36298993620766e-16
TPRG1,86.0709038478886,-2.02231808333458,8.93022386847064e-16
AGA,143.797130773734,-2.08805752616634,1.32150716604404e-15
PIPOX,1653.85719629152,-1.35712678389168,1.48098423752398e-15
ZNF107,579.591408628955,-1.15297265086188,2.01017046911321e-15
PHLDB2,743.140542992224,-1.20322591151744,2.32142808152156e-15
SRGAP2C,1129.02054104528,-1.03348070478641,2.39315052841607e-15
SNX9,888.281215993516,-1.08877662736366,4.42897648160623e-15
CCDC7,89.8282468584949,-2.09185621231437,5.08352845596003e-15
LNX1,70.35222345862,-2.22233073459876,5.67219112630179e-15
TFAP2B,36.0436114272785,-3.23751781683056,5.79912007803554e-15
FADS3,526.557539653804,-1.39827773859185,6.07867328288479e-15
ARHGAP26,2285.51866700556,-0.953082108789297,8.26510420504027e-15
BRD8,756.916769739405,-1.12995909018701,1.0029514870673e-14
SCGB3A2,36.4469216321123,-6.20281612467691,1.55297577625069e-14
PLCB1-IT1,65.8708632597967,-2.3995339615237,1.55793440137316e-14
TNC,14056.1413476794,-0.873798246536076,1.77813619023221e-14
TANC2,4091.1764237031002,-0.982450181841396,1.89456663760122e-14
MAGI3,1516.03514079389,-0.979261002536417,1.99385128068878e-14
RUNX2,1792.22726647944,-0.998250940967586,2.27097960856377e-14
DOCK2,46.4474120062617,-2.5710596611311,2.277324856085e-14
FAP,119.920982697295,-1.86207096060932,2.46120516999869e-14
POPDC3,264.033179364666,-1.75408217840024,2.4862393863189e-14
ARHGEF28,244.749480385792,-1.2744224072078,2.74642063816008e-14
PRICKLE2-AS3,95.5855124460265,-2.00214598384097,3.39221953419893e-14
ZNF608,1489.39257289714,-0.917096333205561,4.00508095120037e-14
PCDH20,29.5506099549627,-5.3502426262042,4.12969018655338e-14
DOCK5,1731.93415408716,-1.07875124929209,4.5900205949956e-14
AKAP7,161.080764367307,-1.56490677540225,4.63919905182042e-14
STK38L,401.391010739184,-1.3936170283718,4.6723136135575e-14
SGCE,2375.27990838427,-1.10240965939499,5.23384558460998e-14
NAPEPLD,1118.51400544294,-1.01363606229471,5.56450221607621e-14
COL4A5,1385.67487969996,-0.921766997749912,6.30390648418111e-14
BACH2,79.2413204769811,-1.9437976180316,7.7225233749881e-14
LOC100130691,334.149771352341,-1.55481131721294,8.21733622290443e-14
ABCA12,97.4646284445101,-1.93155005193051,1.44633654580279e-13
PJA2,3765.38620970851,-0.890082195911385,1.45857014990784e-13
EVA1A,805.500165180987,-1.23060923554926,1.61903218687146e-13
FGF13,236.206935476906,-1.27426992777788,2.43677962406447e-13
HS3ST3A1,1732.85272607293,-0.939793740746302,3.02060770429871e-13
TMEM161B-DT,4224.34551936644,-0.951671995833774,3.15537513434209e-13
ITSN1,1100.35714400081,-0.956312369658402,3.40507724471147e-13
SCHIP1,278.467486156619,-1.28014067286966,3.78204126158737e-13
AMIGO2,172.609982923925,-1.66134759785525,4.30986229577591e-13
MAML2,2247.35804816057,-0.880524979085276,4.53121213326183e-13
ERGIC1,2205.81045774188,-0.969606791030301,5.06398898952126e-13
CDK14,1001.36022252371,-0.932517092337452,5.70374485302179e-13
TBL1XR1,4599.78440579605,-0.833944364397157,6.0351858978731e-13
BLID,90.325613737444,-1.96754693039167,6.16016196401771e-13
ADAM9,2965.84891461894,-1.04041676909362,6.8857652658336e-13
LURAP1L-AS1,83.1382614652976,-1.93314498310255,9.44403659566621e-13
SRGAP1,1006.42191073948,-0.947293218134724,1.05860386766472e-12
RHOBTB3,656.159446474589,-1.11193240461248,1.80720584447377e-12
PARP12,3857.32679434797,-0.84042177778347,1.84432415714618e-12
RTN4,4852.44362122439,-0.990479400188744,2.46066738718387e-12
TNFSF4,59.0097699535185,-2.04893291946621,2.54233292367089e-12
NIPSNAP2,1423.97005727607,-1.15578434041577,2.60565444348678e-12
ZNF22,133.130560933663,-2.04910642057808,3.00858577020453e-12
PKP4,546.942989033418,-0.95216769655539,5.65798872349659e-12
APBB2,2137.0234478321,-0.814805435613867,8.64349534800477e-12
TPD52,660.462850531555,-1.16323520072547,9.11677425112353e-12
APH1B,273.769202630192,-1.11277840214377,1.1026852802745e-11
MAST4,493.421638963579,-1.03117950358801,1.10756712810709e-11
SRI,582.787521446478,-1.31012574869417,1.19585467525009e-11
HOXB3,871.791990097661,-0.931138977926539,1.21072755874001e-11
IRF1,1210.28605543305,-0.868444743367032,1.24274004410408e-11
SPAAR,76.1549071657902,-1.7406237387263,1.27137490357254e-11
TSEN15,352.977738348696,-1.39391063766427,1.35633063072396e-11
MIDEAS,1483.48997209131,-0.965173903661651,1.58867916126714e-11
SLMAP,2044.24571634371,-0.79872099918307,1.6574116460142e-11
APC,2882.07381208024,-0.848745050510413,2.1350983726392e-11
DTNA,1592.1224275061,-0.858478326153406,2.47327505779781e-11
CRYBG1,1580.58559672612,-0.811329065689656,2.50550117011451e-11
STON1,327.402984893042,-1.10724470934379,2.79679722637719e-11
NSD2,3501.18613237712,-0.817167018688573,2.81912651426317e-11
MYO1B,780.008881280532,-0.893282907383811,3.80327512395644e-11
HIF1A,8284.19562561258,-0.883556698264172,5.03923853191384e-11
ERBIN,6344.81494958328,-0.825383711449677,5.37254534527648e-11
PTGER4,157.898430560295,-1.39735592485248,5.60540745885274e-11
ANK3,351.804075548174,-1.03637749857063,6.82565723359277e-11
IDS,464.374259753954,-0.983619049511223,7.11835923916156e-11
LBH,195.036243158247,-1.21904301798377,7.42801712755342e-11
RNF217,1482.15827748441,-0.828899712176305,9.04271335325966e-11
LOC124900256,26.2252177089752,-3.53395852668258,1.46601495989513e-10
KRR1,438.102032279198,-1.02413496793834,1.50901500875602e-10
E2F5,319.0267535992,-1.1080422776345,1.59562000048037e-10
PRUNE2,1640.77610045231,-1.03473988987391,1.67749591862714e-10
COBLL1,451.232098343311,-0.959608194689495,2.63056705749164e-10
TPD52L1,66.0409346734445,-2.07026294216612,2.72673200641801e-10
MBP,269.569702377703,-1.07854253293012,2.84412359311943e-10
DOCK10,540.195204243694,-0.958551372644216,3.07740018196595e-10
CCDC102B,255.815173727526,-1.23641859801209,3.15678035840988e-10
ESRRG,154.839000672595,-1.39707608244521,3.33701043895209e-10
CHST11,405.107697021226,-0.916595209327104,5.763899996492e-10
ZNF503-AS1,28.3889810354996,-3.37158139986779,6.2156460531226e-10
IFT122,1067.93458475616,-0.822378958593974,7.24396514545383e-10
LGALS8,900.891933224921,-1.03494094794596,8.57918031624382e-10
DENND2B,1123.45164889953,-0.87564127334362,8.82040593838225e-10
ACTA2,72.3294283877361,-1.68412026938753,9.11513685196835e-10
ITGBL1,38.0265382487604,-2.20640017086012,9.80373456275111e-10
MYC,505.121869174922,-1.10230748717995,9.95431182345309e-10
IFNAR2,161.916778575817,-1.34671925707365,1.06474761956197e-9
LIMS1,1008.94941788803,-0.879220079871686,1.07684795485845e-9
LINC01224,17.8629706350165,-4.19837623604134,1.20360033342258e-9
AEBP2,834.271909619937,-0.820244566614359,1.58454629241301e-9
SIK2,1973.34303674786,-0.721124095898342,1.59095955829413e-9
GPM6A,4334.82169310958,-0.999739384701165,1.61571520631038e-9
STEAP1B-AS1,33.792047084998,-2.35084213157244,2.15363491055113e-9
PPP3CA,634.884064692819,-0.848337782304483,2.15644834127524e-9
