"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","tes_peaks","tead1_peaks"
"ENSG00000070770.10","CSNK2A2",1577.63059110758,0.0227476391219262,0.118409617241845,0.192109725981678,0.847656256580003,0.913895376230227,"ENSG00000070770",0,0
"ENSG00000141510.18","TP53",3230.6601426286,-0.318505770237488,0.123122953382605,-2.58689189535382,0.00968459710863441,0.0290591241180994,"ENSG00000141510",0,0
"ENSG00000147274.14","RBMX",1689.3081174265,-1.40719660053582,0.157055252584716,-8.95988244504444,3.25024732386986e-19,6.30882291984066e-18,"ENSG00000147274",0,0
"ENSG00000004975.12","DVL2",1687.44246534573,0.422849823256862,0.142963110905751,2.95775477028916,0.00309888548285875,0.0107641826446207,"ENSG00000004975",0,0
"ENSG00000155254.13","MARVELD1",327.371110569604,-1.18520182777478,0.16480464236342,-7.19155607984161,6.40570128753313e-13,8.07379819424584e-12,"ENSG00000155254",0,1
"ENSG00000205189.13","ZBTB10",1452.22176521595,-0.722434634287987,0.117077736454053,-6.1705551898119,6.80506164104434e-10,6.55570997796354e-09,"ENSG00000205189",1,1
"ENSG00000138375.14","SMARCAL1",706.760476258408,0.608438978294639,0.131622650802023,4.6226008562144,3.78958460672737e-06,2.33535213935623e-05,"ENSG00000138375",0,3
"ENSG00000041802.11","LSG1",1250.41611796287,0.274711983813244,0.138624763996,1.98169487106337,0.0475134016080934,0.110532092665299,"ENSG00000041802",0,0
"ENSG00000011028.14","MRC2",3788.89207946953,-0.791133309640457,0.137532315376426,-5.75234487600333,8.80140174585418e-09,7.56684420407934e-08,"ENSG00000011028",0,0
"ENSG00000172336.5","POP7",287.200390898591,0.227065802963348,0.199425191257264,1.13860140502724,0.254869442147438,0.407771900092515,"ENSG00000172336",0,0
"ENSG00000164307.13","ERAP1",1127.77722143035,-0.227670802623401,0.122395464808436,-1.86012449872824,0.0628679138227893,0.138345251148776,"ENSG00000164307",2,1
"ENSG00000120756.13","PLS1",358.676615715375,1.25202722279485,0.161545484940232,7.75030774309828,9.16701130510823e-15,1.33013686463869e-13,"ENSG00000120756",1,1
"ENSG00000180818.5","HOXC10",222.002440053019,-1.28970735781991,0.192704827225447,-6.69265724366663,2.19154050478618e-11,2.42684030239998e-10,"ENSG00000180818",0,0
"ENSG00000175595.16","ERCC4",403.775700196641,-0.279324562035413,0.155043875091759,-1.80158398305062,0.0716108831214397,0.153400925639721,"ENSG00000175595",2,1
"ENSG00000164300.17","SERINC5",13077.012388694,0.0607322169086671,0.124087108828708,0.489432121369698,0.624535799695846,0.757392428430677,"ENSG00000164300",3,6
"ENSG00000117054.15","ACADM",353.687888517535,-1.51514955855171,0.173657785846793,-8.72491579437981,2.6637877218468e-18,4.93636341165805e-17,"ENSG00000117054",0,1
"ENSG00000100330.16","MTMR3",220.343966954871,0.113894306150488,0.180104780209988,0.632378030264918,0.52713988634038,0.677150386083652,"ENSG00000100330",1,4
"ENSG00000243279.4","PRAF2",234.979372448754,0.0297069508092247,0.161512123234282,0.183930160871784,0.8540682434869,0.917546653639162,"ENSG00000243279",0,0
"ENSG00000182504.12","CEP97",480.417932889507,-0.697458647092419,0.14328712002445,-4.8675599521674,1.12984562272421e-06,7.49581955326095e-06,"ENSG00000182504",0,0
"ENSG00000156374.16","PCGF6",368.713752808627,0.0872262273751027,0.16033263298425,0.544032900549142,0.58641883278447,0.726783960863148,"ENSG00000156374",0,0
"ENSG00000002834.19","LASP1",2293.92674183359,-0.237976607026254,0.124401989185089,-1.91296464457803,0.0557525787740107,0.125632635923368,"ENSG00000002834",1,2
"ENSG00000099797.15","TECR",892.580213786277,-0.776174440634937,0.130439676846365,-5.95044743593726,2.67410443881044e-09,2.43066576338007e-08,"ENSG00000099797",0,0
"ENSG00000114988.12","LMAN2L",457.386992054445,-0.0610268595885071,0.166255806321939,-0.367066034796609,0.713569761872997,0.823212139763724,"ENSG00000114988",0,1
"ENSG00000135424.19","ITGA7",1849.95906614126,-0.403236055932365,0.149009683020867,-2.70610639360863,0.00680772314149936,0.0213739476541686,"ENSG00000135424",0,0
"ENSG00000187164.20","SHTN1",929.90089903052,-1.243461290006,0.143703285260528,-8.65297747196007,5.01729314901012e-18,9.11376543773133e-17,"ENSG00000187164",2,2
"ENSG00000144642.22","RBMS3",1066.08694336185,-2.84879489234782,0.128203657792138,-22.2208550162172,2.15920176182147e-109,5.77509964138202e-107,"ENSG00000144642",11,7
"ENSG00000130818.12","ZNF426",711.332827185981,-0.916664121677094,0.13663126770917,-6.70903620413067,1.95914061614816e-11,2.17690835620938e-10,"ENSG00000130818",1,0
"ENSG00000255248.11","MIR100HG",2297.08579112803,-2.25943697427507,0.138260795636097,-16.3418484891546,4.97223226080872e-60,4.37556438951168e-58,"ENSG00000255248",15,12
"ENSG00000101464.11","PIGU",257.144731272891,0.608884820153357,0.178662436390565,3.40801811759863,0.000654365498121552,0.00266753343408355,"ENSG00000101464",0,0
"ENSG00000186919.13","ZACN",59.9808598113877,-0.0139456539995653,0.27217621036613,-0.0512375933987975,0.959136195972201,0.97834714587501,"ENSG00000186919",0,0
"ENSG00000143507.18","DUSP10",2131.5739532317,2.12824747431405,0.127303074950979,16.7179581100738,9.6985641873125e-63,9.30623808798393e-61,"ENSG00000143507",7,6
"ENSG00000100650.16","SRSF5",1251.90794803415,0.300815617156018,0.221628141340566,1.35729883098992,0.174686278639496,0.307479713588269,"ENSG00000100650",0,0
"ENSG00000105186.16","ANKRD27",1080.10722183058,0.087574643785809,0.125094513278429,0.700067824644634,0.483884948427528,0.639681024642393,"ENSG00000105186",0,0
"ENSG00000105855.10","ITGB8",6479.41630709051,-3.13290375568598,0.114573067245854,-27.3441554022752,1.26732802872233e-164,1.00113019720093e-161,"ENSG00000105855",5,5
"ENSG00000143442.24","POGZ",3231.32627324065,-0.0281981623675106,0.11326881556433,-0.248949035328226,0.803400204326099,0.884026502771264,"ENSG00000143442",2,1
"ENSG00000171219.9","CDC42BPG",62.9731790146277,0.0508692032128662,0.303343393918189,0.167695108028578,0.86682314491827,0.925570494988803,"ENSG00000171219",0,0
"ENSG00000197747.9","S100A10",813.023927237539,-1.02370002357237,0.171371611257418,-5.97356829442808,2.32119548852635e-09,2.12066617413295e-08,"ENSG00000197747",2,4
"ENSG00000152256.14","PDK1",1960.0217174249,-2.54245536268955,0.128734578006134,-19.749591772992,8.0868860810483e-87,1.3803786251309e-84,"ENSG00000152256",0,0
"ENSG00000147649.10","MTDH",4154.61209345239,0.00124523149074293,0.12464986890036,0.00998983393827973,0.992029398309283,0.996164442657336,"ENSG00000147649",5,2
"ENSG00000171792.11","RHNO1",190.54917305236,-1.46563240351285,0.21309121305795,-6.87795795274897,6.07165840811517e-12,7.01026828031462e-11,"ENSG00000171792",0,0
"ENSG00000170390.16","DCLK2",413.873782886446,-0.0252693961964045,0.151457509946041,-0.166841487130002,0.867494774156011,0.926025658795493,"ENSG00000170390",13,5
"ENSG00000169116.11","PARM1",79.7557467830942,-0.599509105858788,0.23337635510656,-2.56885109712614,0.0102036290984215,0.0304192446213078,"ENSG00000169116",0,0
"ENSG00000148358.21","GPR107",3334.07482010641,0.509784464068838,0.117969585858191,4.3213211300211,1.55097753873601e-05,8.6893625327041e-05,"ENSG00000148358",0,0
"ENSG00000106004.5","HOXA5",88.6768400239049,-0.0289941132677379,0.220831853703934,-0.131294977519909,0.89554196475785,0.943299505610848,"ENSG00000106004",0,0
"ENSG00000081692.13","JMJD4",141.08671326229,-0.310239684325463,0.188372493306197,-1.64694791092016,0.0995687528834932,0.199613803330747,"ENSG00000081692",0,0
"ENSG00000181381.15","DDX60L",2937.93641731965,-1.87770673277892,0.123750563900106,-15.1733185983269,5.3121625061206e-52,3.7828833544634e-50,"ENSG00000181381",0,0
"ENSG00000198563.14","DDX39B",1655.93119719043,0.0956442665959397,0.122798317327653,0.778872778368287,0.436054660791032,0.596052503732385,"ENSG00000198563",0,0
"ENSG00000152669.9","CCNO",96.9878377884961,0.563225206210492,0.241462817049345,2.3325546065148,0.0196715337553505,0.0533708193771362,"ENSG00000152669",0,0
"ENSG00000144681.11","STAC",407.665582493453,-3.05667186402956,0.162996670919033,-18.7529711299927,1.83071571739224e-78,2.54859637247458e-76,"ENSG00000144681",3,5
"ENSG00000171703.17","TCEA2",456.41708114278,-0.459573023839206,0.158398645352186,-2.9013696601848,0.00371535305333197,0.0126304155840253,"ENSG00000171703",0,0
"ENSG00000228784.9","LINC00954",23.6533085905679,0.394550651868597,0.392199460652668,1.00599488640809,0.314418029900071,0.47431503484681,"ENSG00000228784",0,2
"ENSG00000072110.16","ACTN1",3233.1957794846,-1.33748767317466,0.114821773853485,-11.6483801659546,2.33861817510676e-31,7.78042920392032e-30,"ENSG00000072110",0,4
"ENSG00000048342.18","CC2D2A",1371.13516952379,0.403336592698971,0.143871194817743,2.80345619712077,0.00505580994191376,0.0165146410334577,"ENSG00000048342",2,3
"ENSG00000087086.15","FTL",10441.1888486553,0.465122888805743,0.163476040783732,2.84520524583214,0.00443828147382117,0.0147341228599255,"ENSG00000087086",0,0
"ENSG00000159445.13","THEM4",318.613692956521,0.840664005826126,0.161463976646219,5.20651121871036,1.92424065896302e-07,1.41050079205127e-06,"ENSG00000159445",1,1
"ENSG00000169020.10","ATP5ME",136.791079985858,0.324279720463617,0.274691796645212,1.1805220411531,0.237792649393156,0.387569728640023,"ENSG00000169020",0,0
"ENSG00000136819.15","C9orf78",487.661382543823,0.752359193005867,0.18952280352401,3.96975550707572,7.19464190328759e-05,0.000357534907671966,"ENSG00000136819",0,0
"ENSG00000165102.15","HGSNAT",421.699939682172,-1.64336250244227,0.152717844172232,-10.7607759351875,5.27243385794849e-27,1.46558128712598e-25,"ENSG00000165102",0,1
"ENSG00000112242.16","E2F3",839.148866598287,0.0524356211141436,0.131042638122705,0.400141678047143,0.689052168147912,0.80598223304574,"ENSG00000112242",1,1
"ENSG00000134330.19","IAH1",501.8046952821,-0.0115034562557086,0.157060917426337,-0.0732420034481452,0.941613542205826,0.969028654577741,"ENSG00000134330",0,1
"ENSG00000113583.8","C5orf15",657.501772520946,-1.38535488673544,0.206043982641221,-6.7235881823723,1.77303096348853e-11,1.97398609530575e-10,"ENSG00000113583",0,0
"ENSG00000169057.25","MECP2",4369.28693669718,-0.251620575413551,0.116265655330994,-2.16418661811365,0.0304500298917288,0.0768673168372654,"ENSG00000169057",0,2
"ENSG00000025796.14","SEC63",1361.04593630555,-0.442549866151961,0.136565370980385,-3.24057162496578,0.00119290299534604,0.00458584528586627,"ENSG00000025796",0,0
"ENSG00000108387.16","SEPTIN4",278.106807863364,0.0412377615138101,0.16367720215515,0.251945664825823,0.801083062359385,0.882477362160648,"ENSG00000108387",0,0
"ENSG00000152413.15","HOMER1",363.551386982901,0.336944111190979,0.152849294067084,2.20442046034637,0.0274947880658596,0.0706782927971181,"ENSG00000152413",0,1
"ENSG00000148400.13","NOTCH1",1951.61963810734,0.211571894767675,0.130285256505127,1.62391279292104,0.104394421860596,0.207202858581322,"ENSG00000148400",0,0
"ENSG00000131196.18","NFATC1",146.241793231622,0.836552536950868,0.204363827591847,4.09344719566332,4.25006899089606e-05,0.000220003571293443,"ENSG00000131196",0,0
"ENSG00000083097.15","DOP1A",1250.1117404012,0.0190138511016483,0.119637474516239,0.158928890621705,0.873724898551758,0.930395540738146,"ENSG00000083097",0,0
"ENSG00000121060.19","TRIM25",4077.95063225104,-0.2275929124534,0.114140602259187,-1.9939697876886,0.0461553563260299,0.108079770004314,"ENSG00000121060",0,1
"ENSG00000159592.11","GPBP1L1",2770.6585889057,0.588952165166768,0.128470424234163,4.58434047118337,4.55421636006137e-06,2.77186205551988e-05,"ENSG00000159592",0,0
"ENSG00000089597.18","GANAB",8078.06321825538,-0.343230965451616,0.143075424689836,-2.39895122587043,0.0164421046158767,0.0457791319337786,"ENSG00000089597",0,0
"ENSG00000221926.13","TRIM16",494.06326368001,-0.668841528520924,0.156644160030054,-4.26981464481407,1.95635482194449e-05,0.000107756543849215,"ENSG00000221926",1,1
"ENSG00000165935.10","SMCO2",74.8789468830994,3.59760848076053,0.347290125714517,10.3590865803017,3.80578969384172e-25,9.76397766770509e-24,"ENSG00000165935",4,0
"ENSG00000151612.18","ZNF827",2967.86115697247,0.333582560674697,0.12085571261445,2.76017205524146,0.0057770927174512,0.0185531138722116,"ENSG00000151612",1,0
"ENSG00000196914.9","ARHGEF12",7311.07622016912,0.241083932900439,0.110257373998437,2.18655609287282,0.0287749455982021,0.0734024746229896,"ENSG00000196914",0,1
"ENSG00000085760.15","MTIF2",426.64274662955,-0.227681562404267,0.157994857759487,-1.441069447658,0.149565063927798,0.273759353998245,"ENSG00000085760",0,0
"ENSG00000198917.13","SPOUT1",12.0881090125117,-0.0815521935680301,0.531518831376383,-0.153432369191602,0.878057320164305,0.933283001134569,"ENSG00000198917",0,0
"ENSG00000120705.13","ETF1",2221.97240292027,0.0689795859434081,0.141785809908167,0.486505567715735,0.626608758752022,0.758804667397548,"ENSG00000120705",2,2
"ENSG00000185633.11","NDUFA4L2",49.1527076664393,0.226267276348905,0.311111548160841,0.727286652284369,0.467050373096631,0.624469845977387,"ENSG00000185633",0,0
"ENSG00000139651.11","ZNF740",679.486522242725,-0.0455063407352388,0.138983170606031,-0.327423389010411,0.743347678650519,0.844087515825393,"ENSG00000139651",0,0
"ENSG00000134716.11","CYP2J2",40.0598164946316,-0.413875457383069,0.325454611586615,-1.27168410785577,0.203485379356335,0.344842427162064,"ENSG00000134716",0,0
"ENSG00000129559.13","NEDD8",198.745863330545,0.0327065776681914,0.184817230946336,0.176967144787968,0.859534196879511,0.92086675028602,"ENSG00000129559",0,0
"ENSG00000131446.17","MGAT1",1776.47907644113,0.632503782313271,0.125584190967579,5.03649207308713,4.74140736053432e-07,3.31527635287422e-06,"ENSG00000131446",1,1
"ENSG00000171314.9","PGAM1",1798.19629502397,-1.99379749870757,0.188192152439837,-10.5944773618813,3.16101728513637e-26,8.48801858826184e-25,"ENSG00000171314",0,0
"ENSG00000086232.13","EIF2AK1",1986.58807138624,0.139851280123943,0.149445761630391,0.935799574362125,0.349376390693911,0.510984595870431,"ENSG00000086232",0,0
"ENSG00000136848.19","DAB2IP",1753.4686146388,0.32996487513615,0.12940494354695,2.54986298121164,0.0107765263494802,0.0318976165074194,"ENSG00000136848",0,1
"ENSG00000100796.18","PPP4R3A",1437.25806515454,0.325828618997888,0.127812584749165,2.54926867833347,0.0107949098739352,0.0319408970904034,"ENSG00000100796",0,0
"ENSG00000114439.19","BBX",4473.17175563903,-0.470392769893258,0.113646880645656,-4.13907330514343,3.4871152345086e-05,0.000183726299800791,"ENSG00000114439",1,1
"ENSG00000198408.14","OGA",6597.41693920082,-0.104418275908161,0.108861666577084,-0.959183146752799,0.337466489117517,0.499044915208698,"ENSG00000198408",0,0
"ENSG00000234171.5","RNASEH1-DT",181.253145213447,1.51441386732169,0.209341429547553,7.23418135910684,4.68345568769222e-13,5.98298694244187e-12,"ENSG00000234171",0,0
"ENSG00000137776.17","SLTM",1896.60633239401,0.610074575469405,0.127469498317764,4.78604359098185,1.70101127510425e-06,1.09994195683878e-05,"ENSG00000137776",0,0
"ENSG00000230844.3","ZNF674-AS1",116.22263555387,0.507054247018502,0.243267778181705,2.08434610949489,0.0371286959907702,0.090381793422279,"ENSG00000230844",0,3
"ENSG00000095564.15","BTAF1",2374.57217244644,0.0648696639500839,0.134073954349283,0.483834942177423,0.628503014584697,0.760075135268193,"ENSG00000095564",1,1
"ENSG00000070476.15","ZXDC",877.55711659136,-0.579387120804556,0.12562934109115,-4.61187741472102,3.9904831618018e-06,2.44805367599934e-05,"ENSG00000070476",0,1
"ENSG00000136156.15","ITM2B",9316.89662454778,-0.346568307174259,0.187731033665254,-1.84608959109142,0.0648791979612404,0.141833993843958,"ENSG00000136156",1,0
"ENSG00000006744.19","ELAC2",1548.62636729557,0.00475042625464802,0.127656599904613,0.0372125394080496,0.970315540536216,0.984272404492209,"ENSG00000006744",0,0
"ENSG00000188313.13","PLSCR1",2602.98567008,-1.14999799023702,0.132389360200445,-8.68648347945682,3.73831283972709e-18,6.84913756957118e-17,"ENSG00000188313",3,0
"ENSG00000115904.15","SOS1",2703.73924773782,0.630177024359602,0.124121320857504,5.07710536760294,3.83228372397456e-07,2.71310991112897e-06,"ENSG00000115904",2,2
"ENSG00000213638.6","ADAT3",121.471713664653,0.224907469277189,0.201198591050796,1.11783819211939,0.263636106639886,0.418212827270521,"ENSG00000213638",0,0
"ENSG00000162804.15","SNED1",81.9914194160706,-0.0749155413696446,0.24811961505286,-0.301933167813776,0.762703010748311,0.856899380468963,"ENSG00000162804",0,0
"ENSG00000168685.15","IL7R",209.137727891667,-1.80980586986729,0.199034273885481,-9.09293577702404,9.64001953284581e-20,1.92845808887931e-18,"ENSG00000168685",4,4
"ENSG00000135537.17","AFG1L",231.108990963313,0.464083424712353,0.159986747521782,2.90076166870741,0.00372256889348879,0.0126473514877003,"ENSG00000135537",5,2
"ENSG00000087269.16","NOP14",663.226708731706,0.427048257888658,0.151715183100379,2.81480237614789,0.00488072377181062,0.016007379075105,"ENSG00000087269",0,0
"ENSG00000118263.16","KLF7",1315.39838657246,-1.50886298532762,0.125435697318952,-12.0289759420793,2.5024536313772e-33,9.00459162612508e-32,"ENSG00000118263",3,2
"ENSG00000072274.14","TFRC",5092.0721624847,0.342175967382973,0.133636717306092,2.56049365983172,0.0104523570637084,0.0310707678953398,"ENSG00000072274",0,0
"ENSG00000077097.17","TOP2B",2027.36495958364,-0.652364300602884,0.121680770752745,-5.36127686048675,8.26357533823602e-08,6.35988912653448e-07,"ENSG00000077097",1,0
"ENSG00000113161.17","HMGCR",1075.34315747959,0.202483929759953,0.131679449994756,1.53770333767354,0.124121167201817,0.237115337017678,"ENSG00000113161",0,1
"ENSG00000197016.12","ZNF470",557.444650852733,0.419978938531749,0.133561022122526,3.14447233075582,0.00166386645025829,0.0061883516459404,"ENSG00000197016",1,0
"ENSG00000071794.16","HLTF",808.721688467542,-1.15640199906714,0.140177902148945,-8.24953135508058,1.59016883470809e-16,2.62208033870701e-15,"ENSG00000071794",0,0
"ENSG00000149311.20","ATM",2861.4496680148,-0.599660969368616,0.118667126833372,-5.05330317983207,4.34233771391587e-07,3.05384114837048e-06,"ENSG00000149311",1,1
"ENSG00000179869.15","ABCA13",4841.78897620702,-2.73672482212207,0.148795917474073,-18.3924725125534,1.50936949553781e-75,1.97193319324725e-73,"ENSG00000179869",10,7
"ENSG00000068878.15","PSME4",4481.10488967887,1.07018544640505,0.116719127410993,9.16889519432999,4.77891575679981e-20,9.70874464276172e-19,"ENSG00000068878",0,0
"ENSG00000143409.17","MINDY1",475.921599413619,-0.483805259254239,0.141397368095235,-3.42160017383339,0.000622537872466422,0.00255021303086582,"ENSG00000143409",0,0
"ENSG00000225329.3","LHFPL3-AS2",54.6082690379066,4.32043876638386,0.469827520956683,9.19579755052748,3.72222961005802e-20,7.60292816563144e-19,"ENSG00000225329",1,1
"ENSG00000146072.6","TNFRSF21",1156.17542087429,2.28604362959457,0.139387551661321,16.4006297717971,1.892658081726e-60,1.69183709789654e-58,"ENSG00000146072",0,1
"ENSG00000180694.14","TMEM64",674.1105600861,-1.24242174269371,0.145034242686485,-8.56640280033322,1.06767940760402e-17,1.90078271056045e-16,"ENSG00000180694",0,0
"ENSG00000188092.15","GPR89B",178.160467890928,0.385661080684844,0.189178083909155,2.03861394890775,0.0414885719764832,0.0991406129368401,"ENSG00000188092",0,0
"ENSG00000126249.8","PDCD2L",35.3363935032596,-0.860892683146751,0.383286966693437,-2.24607867722076,0.0246989688642629,0.0645347357038227,"ENSG00000126249",1,1
"ENSG00000122882.11","ECD",888.117373274087,-0.0919845814927761,0.158347612306542,-0.580902863976911,0.561305922018871,0.706949928036226,"ENSG00000122882",1,0
"ENSG00000163605.16","PPP4R2",1273.88586596147,-0.63880458337938,0.131175820030908,-4.86983487680018,1.11691544719961e-06,7.41438028346225e-06,"ENSG00000163605",2,1
"ENSG00000075624.17","ACTB",47015.297835152,-1.13291750837987,0.110955909670512,-10.2105197618055,1.77909242318647e-24,4.43051403451598e-23,"ENSG00000075624",0,0
"ENSG00000166479.10","TMX3",1040.92673135515,-0.725274992262968,0.150392359946003,-4.82255210652569,1.41732987997222e-06,9.2691300275118e-06,"ENSG00000166479",1,2
"ENSG00000205250.9","E2F4",1204.22260008311,0.265004896187888,0.14860784167786,1.78324974776461,0.0745456576288485,0.15851675933799,"ENSG00000205250",0,0
"ENSG00000178947.9","SMIM10L2A",183.546296658335,-0.124212095695049,0.19626789176083,-0.63287017851301,0.526818423485223,0.676870967989724,"ENSG00000178947",0,0
"ENSG00000177885.15","GRB2",2851.8018151849,0.453773644662748,0.14206939360392,3.19402816575565,0.00140302427914681,0.00530239527303725,"ENSG00000177885",0,0
"ENSG00000078018.22","MAP2",1751.32036521664,-2.83049926392138,0.137840979858422,-20.5345265742352,1.05840826965167e-93,2.00849229628647e-91,"ENSG00000078018",10,5
"ENSG00000130714.19","POMT1",896.103790580898,0.0206335846207482,0.130314453138275,0.158336885309676,0.87419134445215,0.930717178760402,"ENSG00000130714",0,0
"ENSG00000136824.19","SMC2",732.215301643528,-0.221766920774778,0.177275025057642,-1.25097667143281,0.210942988797177,0.354314960365055,"ENSG00000136824",0,0
"ENSG00000143793.13","C1orf35",232.388137178199,0.190335016998351,0.19847445062126,0.958990018123586,0.337563773799932,0.499150314498228,"ENSG00000143793",0,0
"ENSG00000243353.1","RPS29P19",5.28168411588457,0.300836486551514,0.789997975885951,0.380806654870397,0.703346720810935,0.815680485234068,"ENSG00000243353",0,0
"ENSG00000227733.12","LOC101927468",7.2220867697886,-0.697092272843029,0.667805381879822,-1.04385542817994,0.296552282510982,0.455186982934164,"ENSG00000227733",0,0
"ENSG00000172732.12","MUS81",508.721790315364,0.168329159309176,0.142708586329425,1.17953070406436,0.238186917901316,0.38811921842425,"ENSG00000172732",0,0
"ENSG00000166454.10","ATMIN",1321.40724208649,0.656577389431128,0.143267782402995,4.5828683770944,4.58640753004914e-06,2.78995506770611e-05,"ENSG00000166454",0,0
"ENSG00000189337.17","KAZN",342.859961563308,0.17885896081934,0.155528390356014,1.15000843517971,0.250140397072279,0.402366292927555,"ENSG00000189337",6,16
"ENSG00000204540.11","PSORS1C1",239.800205441617,0.203439455983326,0.170890613437681,1.19046594713942,0.233863306487343,0.382560500590517,"ENSG00000204540",0,1
"ENSG00000105270.15","CLIP3",1066.45481986058,-0.264588666464961,0.137138873510937,-1.9293484020332,0.0536876246837775,0.121992189126935,"ENSG00000105270",0,0
"ENSG00000101846.9","STS",228.690111928002,-0.0586382159081091,0.17347278690612,-0.338025444531787,0.735344013240202,0.838897244055187,"ENSG00000101846",0,1
