"is_deg","n_genes","genes_with_dmr","pct_with_dmr","mean_dmr_count","mean_dmr_density"
FALSE,21970,5026,22.8766499772417,0.554346836595357,54.0847890471042
TRUE,8860,4111,46.3995485327314,1.4941309255079,33.5849453935629
